country_val_str,country,facet_id,var,year,value
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2020,44.5930346208859
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2021,45.64842215463092
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2022,50.996025679471195
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2023,52.060102644619384
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2004,50.001567202352284
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2005,51.226033963350424
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2006,52.00494160729231
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2007,53.38016381268264
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2008,54.09704766822568
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2009,51.63366224205866
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2010,50.0599662896429
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2011,49.00872762056138
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2012,48.17598188468826
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2013,48.72274213524843
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2014,48.354036464449
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2015,50.13815330347034
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2016,50.348571348199066
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2017,52.46647864077998
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2018,53.68327266327572
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2019,55.228952963226675
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2020,54.86543541188212
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2021,60.203075133088646
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2022,65.13984600610576
Croatia (+17%),Croatia,% of EU8-2004,% of EU8,2023,66.95403287040746
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2004,44.99696814529978
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2005,48.15783858343311
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2006,49.8998096309521
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2007,53.342945512004874
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2008,56.3302136371134
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2009,55.12357112378839
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2010,56.136832400934416
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2011,54.687645048968996
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2012,55.92186819751478
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2013,56.236229326945384
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2014,56.68114912799413
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2015,57.60180058136157
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2016,57.40153248254212
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2017,58.13006150580207
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2018,59.410433028275236
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2019,59.33384556882019
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2020,61.284008946344656
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2021,59.32380022212764
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2022,59.10084275184149
Slovakia (+15%),Slovakia,% of EU8-2004,% of EU8,2023,59.53227671365422
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2004,63.24362131633231
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2005,65.81535688424343
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2006,65.80950454536219
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2007,67.56484209275573
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2008,68.63536317409954
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2009,67.32528822607239
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2010,65.87993148992597
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2011,64.0838484837154
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2012,64.65871374505437
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2013,64.9766961944727
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2014,65.99994661234673
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2015,68.35904576959453
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2016,69.3254753458875
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2017,71.5214591928927
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2018,72.62442964993002
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2019,73.21199721181131
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2020,74.40557080163792
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2021,75.07932297166201
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2022,73.36950683021058
Czechia (+11%),Czechia,% of EU8-2004,% of EU8,2023,74.24994811863093
