STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ppp,Purchasing power parities indicator,ppp_cat18,Analytical categories for purchasing power parities (PPPs) calculation (based on COICOP18),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2010,,11047424,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2011,,11407287,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2012,,11466416,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2013,,11594283,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2014,,11867203,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2015,,12308194,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2016,,12638273,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2017,,13169372,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2018,,13628647,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2019,,14122773,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2020,,13578816,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2021,,14792279,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2022,,16169786,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2023,,17257328,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,EU27_2020,European Union - 27 countries (from 2020),2024,,18016117,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2004,,158741,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2005,,164666,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2006,,172861,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2007,,187059,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2008,,194253,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2009,,181735,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2010,,188147,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2011,,197655,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2012,,200378,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2013,,203497,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2014,,205855,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2015,,210192,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2016,,215717,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2017,,224706,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2018,,231905,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2019,,238518,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2020,,236387,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2021,,248764,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2022,,266135,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2023,,272848,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FI,Finland,2024,,275963,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2004,,1696108,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2005,,1762048,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2006,,1846021,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2007,,1937876,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2008,,1990000,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2009,,1935840,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2010,,1996075,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2011,,2062141,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2012,,2088287,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2013,,2120352,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2014,,2153733,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2015,,2201402,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2016,,2231819,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2017,,2291680,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2018,,2355363,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2019,,2432207,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2020,,2318276,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2021,,2508102,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2022,,2653997,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2023,,2826542,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,FR,France,2024,,2919900,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2004,,33633,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2005,,36181,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2006,,39490,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2007,,43262,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2008,,46555,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2009,,44677,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2010,,44486,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2011,,45179,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2012,,44792,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2013,,45062,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2014,,44868,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2015,,45966,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2016,,47566,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2017,,49732,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2018,,52217,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2019,,54906,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2020,,50744,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2021,,58343,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2022,,67613,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2023,,79186,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HR,Croatia,2024,,85905,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2004,,21088678,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2005,,22572429,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2006,,24321949,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2007,,25730258,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2008,,27233189,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2009,,26467800,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2010,,27427573,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2011,,28492068,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2012,,28919193,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2013,,30343344,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2014,,32826770,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2015,,34984755,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2016,,36311882,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2017,,39335929,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2018,,43553984,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2019,,47940496,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2020,,48807766,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2021,,55560466,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2022,,65950424,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2023,,75292668,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,HU,Hungary,2024,,81447664,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,IE,Ireland,2004,,156260,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,IE,Ireland,2005,,170307,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,IE,Ireland,2006,,184916,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,IE,Ireland,2007,,197069,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,IE,Ireland,2008,,187283,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,IE,Ireland,2009,,169520,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_NAC,Nominal expenditure in national currency,GDP,Gross domestic product,IE,Ireland,2010,,167255,,,,,
