country,year,value,pop,start_val,end_val,diff_end_start,country_val_str,facet_id,var
Latvia,2004,105.541482530889,1881016,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,107.4010952995158,1882336,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Lithuania,2004,100,3376654,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,98.95209643212792,3322225,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,98.5597402254694,3269761,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,98.19071706048118,3231322,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,99.57639418396158,3198432,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,101.17873526580917,3163204,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,101.66011813741218,3097660,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,102.23205543264042,3028588,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,102.72704924521776,2988281,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,102.81371482856463,2958306,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,103.60426050229928,2933118,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,103.4344015144255,2905726,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,103.91467328880611,2869051,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,105.1396579764975,2829273,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,105.42798770570923,2802430,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,106.14381209123775,2795011,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,104.31119611004863,2795711,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,103.18857125397044,2794443,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,103.74314765509875,2816872,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Lithuania,2004,105.58895791580385,2854061,100,105.58895791580385,5.588957915803846,Lithuania (+6%),rel_val-2004,rel_val
Poland,2004,100,38167521,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,100.24498488192422,38124333,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,100.40964247685586,38071124,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,100.62834085456491,38020368,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,100.85331063175676,37995854,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,101.2848362897867,38002108,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,101.78654824841148,38095304,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,102.16816957864201,38208597,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,102.44371085379099,38247820,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,102.84534728875391,38259214,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,103.160518471273,38265064,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,103.53066447479031,38266267,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,103.59751492459642,38263203,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,103.69892478857378,38254908,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,103.57576517745392,38241017,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,103.97353202550192,38225836,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,102.20392989909719,38170958,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,100.92776682136119,38040252,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,103.9756669700067,38385689,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Poland,2004,104.92304859400562,38762796,100,104.92304859400562,4.923048594005621,Poland (+5%),rel_val-2004,rel_val
Romania,2004,100,21403163,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,100.68231974648256,21213352,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,101.51007726205665,21035673,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,102.38622026367277,20870655,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,102.9820368883069,20718693,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,103.32129791253197,20576869,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,103.49331956785011,20432524,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,104.48972300715798,20281955,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,104.5267153991029,20158399,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,105.37613385900977,20062861,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,105.16163424792218,19968125,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,105.12182874632363,19870968,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,105.52100900617057,19777001,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,105.52480670420294,19689357,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,105.63690912389922,19597823,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,105.95408723734347,19501499,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,104.1503213274502,19392420,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,102.313501379127,19248115,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,105.85928544201688,19166726,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Romania,2004,106.81110109331509,19118433,100,106.81110109331509,6.811101093315088,Romania (+7%),rel_val-2004,rel_val
Slovakia,2004,100,5375995,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,99.91780880981766,5376650,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,100.26799717585679,5376793,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,100.37390254550156,5376949,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
