"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Heavily indebted poor countries (HIPC)","HPC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2102.31100282263","2190.63568412982","2229.02390943403","2296.78925344958","2302.07870954219","2409.44961178616","2469.60970904078","2551.73516845306","2638.28017473672","2744.59777926788","2784.84391736689","2848.04949377669","2917.65206037756","2985.84418378793","3014.69165512691","2967.66086409135","3027.60549333902","3070.54755645214","3046.33395720906","3156.03676168738","",
"Croatia","HRV","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16568.2912184865","17820.7046582507","19098.6567875836","19874.2839326997","19236.426735689","19960.3059292222","21316.053267634","22729.1274992819","23832.2463753666","25486.880819771","26395.829659816","27816.6104677322","29466.2755554571","29908.0916431381","27947.1257041588","27737.2129971712","27890.4515437908","27303.565915098","27833.4254791495","28054.5253800944","29497.0512299465","30538.2312021408","32612.4831645847","33861.4261121568","35680.745435981","33403.0907046862","36748.6671969844","38499.7614976409","40859.1945439101","43183.1391032618","",
"Haiti","HTI","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3315.2638408317","3358.19879650056","3158.0078905636","2809.07689170561","2567.29292620378","2833.47630847194","2996.18346486204","3057.69809280184","3041.09241856252","3221.46268666804","3331.45815724793","3211.50556769495","3191.31176567994","3062.86805415712","3036.98281264657","2994.82687577164","3103.95291004021","3116.65690543119","3177.3046673484","3402.39675781798","3097.32426910498","3107.80049444251","3090.24546746841","3268.28713844833","3235.52206422","3328.78523720779","3473.95481663021","3560.35084216441","3505.27122770517","3469.69266117838","3228.38223230707","3148.52266492753","3134.05491933","3110.8495605524","2994.9607518897","",
"Hungary","HUN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20619.3940126469","21437.2937048149","22486.2718158214","23898.4886839786","24939.3910961803","26121.5644204315","26968.3271175745","27813.8422665843","27622.7556035531","28061.4935041785","26963.9556491464","27223.0547946881","27512.2015057704","27245.7983277676","28376.6219086489","29352.1719091624","30543.9036531069","32216.8360427856","33005.2048569483","34687.1724476192","37062.3343383914","36198.4880250516","37727.2719258011","37661.4160847278","38009.5471458206","37897.9893600879","",
"IBRD only","IBD","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8661.71609536132","9114.03551653836","9410.79829401711","9701.83627465597","10068.1413676974","10472.8187150514","10931.9385904988","11373.1209173155","11745.9580339788","12128.9748737442","11872.1663243282","12410.73655944","13026.1344803038","13318.2428175867","13851.4910785419","",
"IDA only","IDX","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2180.95232583665","2155.87233814576","2227.24411608911","2287.95310473813","2392.07585283957","2521.98620326797","2661.40045503221","2720.10383537853","2832.93668800886","3024.96046710215","3074.50957812565","3167.31024402186","3232.50765884009","3426.3697121041","3635.32956576222","3859.05056435705","4102.84548877166","4366.72745302044","4429.62966335561","4709.10027725752","5010.54912547177","5209.37914911593","5402.43190526263","5667.20999354538","6014.75509634098","6418.53447303377","6866.99914707735","7253.63531021381","7639.08645823112","7861.80117281008","7299.38212379665","7955.24698385282","8484.24012357022","9182.70345262046","9686.16186393125","",
"Not classified","INX","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32443.7745247952","34478.633086982","37271.5992276031","40297.1097493794","42724.4129520742","46433.3498723771","47707.2637588459","48737.5065667445","50556.6607031768","51398.6460295189","53687.3104839005","55371.9908392715","55529.3809132481","51999.9661345971","47508.1703211017","48053.6037654696","47751.5462574639","47481.1641206678","50404.7903976675","54320.7471006313","66025.1302871368","68581.5447949334","71574.6473618692","72641.8799762906","74993.8869891958","76165.59752707","83553.0855401658","84942.7692277308","86356.0480179883","88655.9085002269","",
"Iran, Islamic Rep.","IRN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10215.962916262","10700.8464547842","10753.9975061416","13371.3956108326","13159.3250750849","12682.0601564267","13226.0137470124","12705.5309782076","11548.5528736538","13229.6316463349","13514.4592573265","13846.8534781529","15845.2658770271","16784.006496923","17582.2894872779","18901.7068903646","19569.4288003664","21524.02064042","21213.934129427","20412.642975619","21868.1852633485","22453.9324272731","19093.4748248898","18061.7343657985","17966.586777819","15930.2259057672","17129.8583342938","17811.5147203493","16105.146102902","14019.0851830541","13811.5334559509","15880.2148081936","16493.6231728765","16174.4387359072","16076.5262131077","",
"Iraq","IRQ","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11827.0590669022","13962.3097649611","10916.9510486563","12323.1876818866","14470.4419049708","15349.5531565017","15204.4549416926","13947.3258124744","9624.38431483013","10766.3296358715","11447.6219340315","12836.4173271835","12974.4749181206","9300.35468854718","12606.4226495147","15601.3118990756","12690.8591669014","12009.7547741057","",
"Iceland","ISL","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61705.3991597158","","","","",
"Israel","ISR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23550.8725204781","24522.3727949576","25491.2580317099","25891.0927828995","27022.253719992","27978.0405259352","29123.1322782154","29650.2094479648","30418.4362770589","30601.9650674839","31494.877979857","31562.0897334333","30958.913984354","30558.2638507628","31255.5777795826","32473.0801262025","33736.4044285981","35072.383575719","34652.6599791375","34905.5327094252","36044.3908030139","37088.9238281598","37203.8506661518","38285.1654705377","39513.2600081577","40303.2025259679","41556.1550415568","42605.5269378431","43288.7073213241","44300.6681121216","42652.7283373039","45798.5229535551","48036.9213526478","46720.540000307","46940.0376774113","",
"Italy","ITA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45144.9104001196","45995.9123821296","47143.0174154093","48244.5525207464","49205.932629515","50326.7714865577","51518.4375156547","51678.4911564944","51506.4215997846","51907.0337853403","51833.1342445572","52295.3977504936","52721.4024069584","50942.6397968178","49015.5809524149","48946.4914582838","48751.6652389137","46980.2861035139","46204.2083529988","46603.6985583165","47038.6992597319","48518.5813227406","49281.261794275","49754.8579269735","50267.2941809332","46658.3590176581","50378.02714267","51198.5756235484","52417.705943316","53200.4535926781","",
"Jamaica","JAM","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10157.180681203","","","","",
"Jordan","JOR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9136.54209984611","","","","",
"Japan","JPN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39232.1266545593","40154.0342349751","41307.1133657868","41502.82708216","40980.9539873687","40703.9626780632","41616.5718138502","41734.4525743177","41594.8852019984","42058.8427350819","42897.1069958675","43464.9075826502","43820.2986559511","44344.6008440454","42917.6910672212","41052.2102081885","42459.7187441061","42145.5731197961","42649.7544254735","43676.8227022948","43901.8930953576","45410.8322324183","45974.3885625071","46607.2102630494","46668.5829438841","46653.0605950083","45134.5382662425","46472.2651065561","46515.2004881863","47902.5061712578","","",
"Kazakhstan","KAZ","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11838.2324156558","10839.3533971599","9170.33857476332","8563.40369202829","9049.40190784669","9249.71350763707","9938.87194165965","11060.2848045624","11739.7156246478","12151.2378813072","12760.3372827353","14415.6079811066","16169.8346723981","18258.8707089384","20012.1124349891","21994.2755147049","19630.8973307341","21929.1796734976","24924.2564264491","25903.1762365517","27640.7913648259","28955.094488746","27264.2572850786","26002.3994675591","27161.0965739342","28417.9751125086","29101.517577374","28050.3402588255","28902.8491264316","32624.3936745848","32537.4481146796","34259.148106544","",
"Kenya","KEN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3549.27419828957","3593.6621709049","3494.10055954019","3446.86881963106","3487.78183840537","3408.74825504616","3488.93945527949","3487.29273382841","3573.91361793979","3551.53158829089","3362.49215427052","3476.37100715595","3434.36258954459","3363.23350391153","3424.18671890262","3536.20000285605","3705.75336384348","3795.4664162458","3706.05973961022","3427.3950758705","3554.36383442141","3599.01391801986","3725.7593132601","3753.94700825467","3901.50355506803","4131.11764910217","4629.87908447144","4689.48089247993","4880.33539632309","5063.3572813089","4987.80140139368","5264.44108569531","5400.65956111314","5531.66762434089","5704.47352566129","",
"Kyrgyz Republic","KGZ","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3924.79269905021","4025.95268722182","4192.20021564862","4271.51568819954","4504.67243843721","4603.99225368106","4854.16633313598","5118.36301089356","5321.57121244096","5373.37900144086","5235.26605307239","5350.54443481341","6295.11629203318","7103.52164666224","8035.97464630043","",
"Cambodia","KHM","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1426.83587462044","1382.00354951065","1395.54302416645","1373.20845098784","1501.40417997134","1643.39579646973","1747.87001818793","1818.14268246031","1987.99675765346","2143.91886306217","2344.9400834536","2562.86097859734","2807.30979636477","3209.88977092337","3138.08626152922","3274.68685457661","3499.48038121083","3671.61577347595","3879.77794047564","4185.4038021923","4458.28648626893","4746.37477281889","5100.09970202815","5543.29596609836","5982.71981066629","6014.61897244584","5973.4221548824","6196.88154895748","6500.10505554576","6640.66860963882","",
"Kiribati","KIR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2999.70979838981","3112.1261090093","2961.47406608145","2630.32208352401","2837.36791073243","2747.94783336216","3098.14989961301","3540.75289329947","4031.23752407985","4856.86135931308","4436.92668708125","4822.41658926774","4828.07292615767","5350.12021723017","4711.18982807654","4730.78955389005","5011.88004928915","5153.43055217839","","",
"St. Kitts and Nevis","KNA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26038.3038799962","","","","",
"Korea, Rep.","KOR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16431.4920601928","18063.6034586116","18997.930176322","20186.3003930743","21870.9401966159","23585.3307329332","24945.4821985491","25776.2043342561","23672.6092978686","26059.0666781175","27610.3379167857","28457.4287543589","30773.2804950911","31428.1173997082","32618.0151819576","33425.5733065531","34563.9855420961","36302.4519699998","36170.6271261641","36921.2361588746","39484.6837763796","39845.1319026774","40844.5315553826","42251.4577098157","43443.9364923632","46041.432350524","47974.7032224021","49385.9917419482","50131.7830770556","50278.5659502455","50283.2707136425","52263.237432776","52087.9106153372","53103.3273388719","55151.4526131615","",
"Kuwait","KWT","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76012.0537900941","87521.2803986094","92617.0712425789","86510.3522447215","77337.3184596796","54495.4026594807","49321.8540647363","53256.1817822577","56888.3786288648","56567.4621962343","44802.4523772159","58893.1976440994","67548.9062724873","59021.3572546076","","",
"Latin America & Caribbean (excluding high income)","LAC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11556.1181545447","11790.6263450404","11953.6684663704","12310.6993538772","12751.7192172841","12576.9839659537","12867.1394072012","13402.840141933","13500.8319571069","13282.2767737164","13590.4065791023","13317.586674657","13320.8194333167","13524.6491035615","13985.4186889513","14297.0541842239","15088.8913258743","15778.7881969658","16295.0096264163","15625.6474860026","16575.456545722","17285.1286712717","17453.9546627009","17786.1505050192","17760.4779781972","17463.2831708222","17222.9904090476","17551.2444720765","17525.9103496761","17445.3892464863","16237.0201749093","17348.9714897977","17846.9735019964","18481.2611312713","18654.5412207535","",
"Lao PDR","LAO","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7620.24843935199","","","","",
"Lebanon","LBN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4914.66584183713","6513.27906122263","9117.92945332177","10512.7947696681","11586.4506030296","12145.8131041745","13118.6337195594","12955.2481900894","13464.6338075567","13176.779568136","12906.6414050429","13239.1754400126","12887.2998352835","11361.0710403471","13505.865991421","13607.7153484264","13646.7199264592","14679.5289023539","15180.5974101205","17502.243420977","18154.5537336886","17220.6767699864","17772.6573846558","16946.3467334812","15842.8922596247","16777.8742680223","17987.8462917185","18794.0636320554","18768.1650469939","18209.1335290838","14000.7813558575","10650.6595402764","9834.37698173903","10236.5600179297","","",
"Liberia","LBR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1443.67262728265","","","","",
"Libya","LBY","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22242.3123530634","12549.3697639287","24319.7759899466","19691.5506510359","14601.9378067607","12996.3040140272","12021.4291382142","12189.0017679242","12718.6188156968","10221.2833821143","10141.3228791517","12448.6140194659","14016.6438197895","12316.3027829486","13509.8125307286","",
"St. Lucia","LCA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18450.5420353486","","","","",
"Latin America & Caribbean","LCN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11600.0863354602","11844.9638001273","12042.761414877","12407.0285042471","12856.928928434","12733.098868198","13019.6129670996","13566.8954287173","13676.0628085781","13458.4187699657","13764.4841544901","13504.2958657788","13512.6770195837","13726.0095210282","14210.9406069103","14562.1135749715","15393.8393893587","16115.8575501431","16598.4205177396","15977.9086873278","16967.5292045432","17689.8070409419","17910.1060798442","18270.3330781975","18255.7462663746","18020.0846804256","17826.6609785798","18182.4587136789","18205.000296659","18166.7620325825","16909.4814409651","18143.9073444713","18657.9297634133","19324.1401954744","19537.7400648655","",
"Least developed countries: UN classification","LDC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4170.97475609264","4228.07609327095","4425.87271835751","4656.79152253561","4709.34495223448","4920.95429004172","5060.07850040262","5378.00069612365","5692.48292147957","5754.53352876478","5783.27710273741","5774.92744839801","6019.77685833167","6522.30509147155","6676.69920860222","6956.13955860916","7341.25771259794","7788.61996057352","7926.60008820131","8852.84256315028","","","","","","13171.7690527763","13772.1400803974","14498.5325629583","14594.2688414556","14414.373048623","13782.2024622036","13994.6227893158","12617.5690728394","12406.9501062235","13379.2997442946","",
"Lower middle income","LMC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2848.33538459764","2865.09191627992","2960.9876651988","2999.15632786505","3076.09489134534","3195.9580717497","3339.42857220935","3406.62653665514","3516.84626627915","3679.68945075992","3758.47392172591","3855.66361025921","3911.13559008948","4075.50215477777","4291.352463614","4541.23811194284","4797.66563408185","5023.55890800345","5128.67625387808","5300.79008238003","5584.86676221348","5766.51592256135","5947.31818931041","6183.74601242922","6461.53631554271","6762.22049673141","7217.52515642784","7545.97500922104","7899.14498671546","8108.40359539682","7682.99104545639","8135.0242391148","8566.55590317155","9051.7702721733","9451.12330816246","",
"Low & middle income","LMY","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2920.52414899784","3062.26754377275","2791.83795021728","2916.10933944576","2939.13561875604","2910.62268031659","2955.86813167924","3048.04768873678","3230.43150183688","3227.57610237322","2975.81144330878","3167.63088669212","3121.9369664635","2974.13241964126","2968.25163193227","3037.90433467997","3044.23212147108","","",
"Late-demographic dividend","LTE","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10774.816478915","11828.4333573994","13146.5075542283","14139.7215982246","14263.7605253423","15185.5622376931","16363.5002370794","17730.7783245728","19490.0062555288","21861.0521180303","24213.0070690548","25887.9973211235","28789.2041229735","30654.712663336","27278.8097900252","27241.1395311131","28737.5566594689","30132.5229480026","31871.5605315959","33878.0343608568","34967.2671890621","36757.6229736556","38901.3245010988","40932.7218697246","43193.7859915859","43720.9829076748","44335.3184030279","41589.7213362776","43912.2263103843","45884.4486069405","",
"Luxembourg","LUX","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66862.8173678395","71217.3013415215","70429.1242013324","72782.9315433251","72566.877361872","74979.4329739002","76183.2545506956","79378.3780110463","78805.4129736196","84447.0645740282","86465.0790305448","86985.1577045709","83525.8180555408","80869.5642761165","93075.5865806698","95769.6210161397","91273.1289437073","102551.752972875","95917.4261788541","74607.8504297122","83379.0909095555","84675.6421792632","93884.5242454489","89115.0018492056","91898.7540409307","81728.0139192897","84833.5728897714","90580.0039191559","90495.5183688052","86258.6959833521","86955.661712874","92640.933491288","85215.751629256","87964.7557562965","85030.4691390272","",
"Latvia","LVA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10126.0539337489","10429.9678565016","11139.9620438615","12225.1132278693","12669.2017455239","13360.2579687593","14566.0916722974","15677.0716224451","17099.5523786868","18627.6688181972","21138.4222049718","23686.1367897832","27192.5827620923","26918.5399416719","24978.3320585154","23131.3577852339","24392.7098073031","25840.0625099343","26903.9843263978","27686.1302096893","28895.2999283164","30594.412847444","31957.2872572655","33516.4980367857","34717.0074202739","34637.398483472","36222.6807279013","36191.3040236013","36448.3799591356","37141.840436842","",
"Macao SAR, China","MAC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46801.6765375483","51213.6545520023","60601.9517176045","62059.4248101963","64878.9490435899","79650.3144990295","71657.3769990779","76751.9988281801","94814.9509865448","109510.717063121","116877.411052704","130184.863263197","130624.069519338","108365.263573543","108424.486644661","118786.358213622","125161.179985207","121503.017973776","72433.9000345224","73163.4875314126","70146.238355497","105553.296213103","","",
"St. Martin (French part)","MAF","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4137.45654296875","4385.234375","4290.25390625","4109.935546875","4383.73046875","4266.60546875","4714.39013671875","4632.33251953125","4921.61279296875","4938.88330078125","4903.38720703125","5177.6064453125","5352.5166015625","5682.24365234375","5837.189453125","5905.46533203125","6219.4326171875","6378.8916015625","6712.17236328125","6825.7255859375","6917.61767578125","7060.78466796875","7091.02587890625","7347.16162109375","7506.8369140625","8003.146484375","8067.048828125","8269.1904296875","8421.6298828125","8632.2421875","8054.43603515625","8504.3359375","8191.8935546875","8732.78515625","9168.8662109375","",
"Monaco","MCO","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5947.70358555217","6091.42401738796","5434.07380754974","5610.9023497148","5520.13163151812","6134.52125254595","6803.12153414647","7243.70247021172","7982.27385567667","8289.70381034564","8397.68639806021","8453.03177283975","8986.06190965813","8508.66034494621","9693.5398166295","10327.1257968882","10613.0149291761","11545.5256091488","12097.3187932188","11972.2624920095","12607.65721005","13501.2860965126","14141.3293401579","15041.7465481616","14112.5102622963","15987.3307209523","15508.5909639695","16217.0109015781","17178.4125752053","",
"Madagascar","MDG","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742.66385860639","1534.14444807098","1517.22512117896","1515.53964838441","1450.84676612635","1430.03345409666","1451.13725185773","1471.49515885552","1518.52022477689","1528.07549931401","1556.88060835363","1657.80404525474","1393.37004237187","1590.74588759171","1579.29685942472","1539.4106041417","1579.1813306119","1613.57083884421","1697.04909416393","1526.18377134295","1533.71548651763","1545.20574988443","1546.32307469767","1543.33188771075","1530.69906586081","1574.5674724886","1649.21894225182","1608.36416460137","1659.03178128284","1627.03445845413","1556.64230158144","1548.86653147251","1566.9945814836","1569.58072565942","1570.08307232686","",
"Maldives","MDV","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25393.6329290301","23508.2584198801","22279.2391951806","22575.6754079437","22795.7738218849","23491.1313660323","14624.7586973115","17110.9944074811","19561.9665085311","19054.6832381095","21146.926295072","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10128.3113386947","10118.5186152315","10452.4772770024","10835.805080909","11553.846936989","12438.4992770974","13190.7436734806","13774.049134482","14437.4887561862","13045.569086562","13783.4881247042","14730.6709013986","14657.9035010493","14437.7706291254","14192.6035757257","13000.6981260673","13224.6053081215","13664.2542872295","13968.8156829786","13690.8182792424","12451.3327849284","13709.0582199528","14987.8782860893","14587.6923840994","14451.2363348749","",
"Mexico","MEX","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16262.1967140607","16631.7323232203","17007.3638851716","17480.0396581596","18014.2012003415","16247.8051478804","16912.709330988","18111.4198814106","18848.3739164283","19405.0303465236","20311.9038057376","19825.3337280767","19691.7912724242","19944.485776679","20418.884148977","20524.0613629725","21222.6859287967","21486.3714726735","21665.7888021639","19627.4470144267","20283.3935861051","20432.9034400979","20642.5160964952","20463.2380493345","20743.6004875078","20715.9422920674","20824.2500171617","21260.4560572908","21360.4910985647","21194.3621717959","19158.3072531872","20245.5629217501","20650.8551063343","22409.7393136877","22498.3070339502","",
