megye,telepules,part,part_full,osszes_vp,osszes_szavazo,ervenyes,ervenytelen,reszvetel_pct,szavazat,szavazat_pct
HEVES,Bükkszenterzsébet,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,787,513,505,8,65.1842,6,1.1881
HEVES,Bükkszenterzsébet,Megoldas,MEGOLDÁS MOZGALOM,787,513,505,8,65.1842,3,0.5941
HEVES,Bükkszenterzsébet,Mi_Hazank,MI HAZÁNK MOZGALOM,787,513,505,8,65.1842,31,6.1386
HEVES,Bükkszenterzsébet,NEP,NORMÁLIS ÉLET PÁRTJA,787,513,505,8,65.1842,5,0.9901
HEVES,Bükkszenterzsébet,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,787,513,505,8,65.1842,112,22.1782
HEVES,Bükkszentmárton,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,216,133,131,1,61.5741,88,67.1756
HEVES,Bükkszentmárton,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,216,133,131,1,61.5741,3,2.2901
HEVES,Bükkszentmárton,Megoldas,MEGOLDÁS MOZGALOM,216,133,131,1,61.5741,1,0.7634
HEVES,Bükkszentmárton,Mi_Hazank,MI HAZÁNK MOZGALOM,216,133,131,1,61.5741,4,3.0534
HEVES,Bükkszentmárton,NEP,NORMÁLIS ÉLET PÁRTJA,216,133,131,1,61.5741,2,1.5267
HEVES,Bükkszentmárton,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,216,133,131,1,61.5741,33,25.1908
HEVES,Bükkszék,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,588,434,431,3,73.8095,237,54.9884
HEVES,Bükkszék,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,588,434,431,3,73.8095,6,1.3921
HEVES,Bükkszék,Megoldas,MEGOLDÁS MOZGALOM,588,434,431,3,73.8095,2,0.464
HEVES,Bükkszék,Mi_Hazank,MI HAZÁNK MOZGALOM,588,434,431,3,73.8095,28,6.4965
HEVES,Bükkszék,NEP,NORMÁLIS ÉLET PÁRTJA,588,434,431,3,73.8095,5,1.1601
HEVES,Bükkszék,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,588,434,431,3,73.8095,153,35.4988
HEVES,Csány,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,1691,1022,1001,21,60.4376,712,71.1289
HEVES,Csány,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,1691,1022,1001,21,60.4376,14,1.3986
HEVES,Csány,Megoldas,MEGOLDÁS MOZGALOM,1691,1022,1001,21,60.4376,6,0.5994
HEVES,Csány,Mi_Hazank,MI HAZÁNK MOZGALOM,1691,1022,1001,21,60.4376,57,5.6943
HEVES,Csány,NEP,NORMÁLIS ÉLET PÁRTJA,1691,1022,1001,21,60.4376,5,0.4995
HEVES,Csány,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,1691,1022,1001,21,60.4376,206,20.5794
HEVES,Demjén,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,482,345,342,3,71.5768,182,53.2164
HEVES,Demjén,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,482,345,342,3,71.5768,11,3.2164
HEVES,Demjén,Megoldas,MEGOLDÁS MOZGALOM,482,345,342,3,71.5768,6,1.7544
HEVES,Demjén,Mi_Hazank,MI HAZÁNK MOZGALOM,482,345,342,3,71.5768,35,10.2339
HEVES,Demjén,NEP,NORMÁLIS ÉLET PÁRTJA,482,345,342,3,71.5768,1,0.2924
HEVES,Demjén,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,482,345,342,3,71.5768,107,31.2865
HEVES,Detk,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,925,628,626,2,67.8919,332,53.0351
HEVES,Detk,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,925,628,626,2,67.8919,18,2.8754
HEVES,Detk,Megoldas,MEGOLDÁS MOZGALOM,925,628,626,2,67.8919,13,2.0767
HEVES,Detk,Mi_Hazank,MI HAZÁNK MOZGALOM,925,628,626,2,67.8919,64,10.2236
HEVES,Detk,NEP,NORMÁLIS ÉLET PÁRTJA,925,628,626,2,67.8919,13,2.0767
HEVES,Detk,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,925,628,626,2,67.8919,186,29.7125
HEVES,Domoszló,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,1579,1075,1068,7,68.0811,591,55.3371
HEVES,Domoszló,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,1579,1075,1068,7,68.0811,34,3.1835
HEVES,Domoszló,Megoldas,MEGOLDÁS MOZGALOM,1579,1075,1068,7,68.0811,13,1.2172
HEVES,Domoszló,Mi_Hazank,MI HAZÁNK MOZGALOM,1579,1075,1068,7,68.0811,90,8.427
HEVES,Domoszló,NEP,NORMÁLIS ÉLET PÁRTJA,1579,1075,1068,7,68.0811,11,1.03
HEVES,Domoszló,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,1579,1075,1068,7,68.0811,329,30.8052
HEVES,Dormánd,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,710,465,462,3,65.493,312,67.5325
HEVES,Dormánd,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,710,465,462,3,65.493,5,1.0823
HEVES,Dormánd,Megoldas,MEGOLDÁS MOZGALOM,710,465,462,3,65.493,2,0.4329
HEVES,Dormánd,Mi_Hazank,MI HAZÁNK MOZGALOM,710,465,462,3,65.493,28,6.0606
HEVES,Dormánd,NEP,NORMÁLIS ÉLET PÁRTJA,710,465,462,3,65.493,1,0.2165
HEVES,Dormánd,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,710,465,462,3,65.493,114,24.6753
HEVES,Ecséd,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,2596,1682,1664,13,64.792,1002,60.2163
HEVES,Ecséd,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,2596,1682,1664,13,64.792,42,2.524
HEVES,Ecséd,Megoldas,MEGOLDÁS MOZGALOM,2596,1682,1664,13,64.792,7,0.4207
HEVES,Ecséd,Mi_Hazank,MI HAZÁNK MOZGALOM,2596,1682,1664,13,64.792,146,8.774
HEVES,Ecséd,NEP,NORMÁLIS ÉLET PÁRTJA,2596,1682,1664,13,64.792,9,0.5409
HEVES,Ecséd,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,2596,1682,1664,13,64.792,458,27.524
HEVES,Eger,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,42645,31794,31544,211,74.555,14576,46.2085
HEVES,Eger,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,42645,31794,31544,211,74.555,1015,3.2177
HEVES,Eger,Megoldas,MEGOLDÁS MOZGALOM,42645,31794,31544,211,74.555,357,1.1318
HEVES,Eger,Mi_Hazank,MI HAZÁNK MOZGALOM,42645,31794,31544,211,74.555,2194,6.9554
HEVES,Eger,NEP,NORMÁLIS ÉLET PÁRTJA,42645,31794,31544,211,74.555,218,0.6911
HEVES,Eger,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,42645,31794,31544,211,74.555,13159,41.7163
HEVES,Egerbakta,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,1157,805,792,12,69.5765,601,75.8838
HEVES,Egerbakta,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,1157,805,792,12,69.5765,13,1.6414
HEVES,Egerbakta,Megoldas,MEGOLDÁS MOZGALOM,1157,805,792,12,69.5765,9,1.1364
HEVES,Egerbakta,Mi_Hazank,MI HAZÁNK MOZGALOM,1157,805,792,12,69.5765,32,4.0404
HEVES,Egerbakta,NEP,NORMÁLIS ÉLET PÁRTJA,1157,805,792,12,69.5765,3,0.3788
HEVES,Egerbakta,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,1157,805,792,12,69.5765,133,16.7929
HEVES,Egerbocs,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,454,322,320,2,70.9251,200,62.5
HEVES,Egerbocs,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,454,322,320,2,70.9251,5,1.5625
HEVES,Egerbocs,Megoldas,MEGOLDÁS MOZGALOM,454,322,320,2,70.9251,4,1.25
HEVES,Egerbocs,Mi_Hazank,MI HAZÁNK MOZGALOM,454,322,320,2,70.9251,43,13.4375
HEVES,Egerbocs,NEP,NORMÁLIS ÉLET PÁRTJA,454,322,320,2,70.9251,2,0.625
HEVES,Egerbocs,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,454,322,320,2,70.9251,66,20.625
HEVES,Egercsehi,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,1053,619,606,13,58.7844,351,57.9208
HEVES,Egercsehi,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,1053,619,606,13,58.7844,18,2.9703
HEVES,Egercsehi,Megoldas,MEGOLDÁS MOZGALOM,1053,619,606,13,58.7844,7,1.1551
HEVES,Egercsehi,Mi_Hazank,MI HAZÁNK MOZGALOM,1053,619,606,13,58.7844,56,9.2409
HEVES,Egercsehi,NEP,NORMÁLIS ÉLET PÁRTJA,1053,619,606,13,58.7844,4,0.6601
HEVES,Egercsehi,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,1053,619,606,13,58.7844,170,28.0528
HEVES,Egerfarmos,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,549,320,317,3,58.2878,200,63.0915
HEVES,Egerfarmos,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,549,320,317,3,58.2878,2,0.6309
HEVES,Egerfarmos,Megoldas,MEGOLDÁS MOZGALOM,549,320,317,3,58.2878,5,1.5773
HEVES,Egerfarmos,Mi_Hazank,MI HAZÁNK MOZGALOM,549,320,317,3,58.2878,18,5.6782
HEVES,Egerfarmos,NEP,NORMÁLIS ÉLET PÁRTJA,549,320,317,3,58.2878,4,1.2618
HEVES,Egerfarmos,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,549,320,317,3,58.2878,88,27.7603
HEVES,Egerszalók,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,1520,1131,1122,7,74.4079,624,55.615
HEVES,Egerszalók,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,1520,1131,1122,7,74.4079,30,2.6738
HEVES,Egerszalók,Megoldas,MEGOLDÁS MOZGALOM,1520,1131,1122,7,74.4079,9,0.8021
HEVES,Egerszalók,Mi_Hazank,MI HAZÁNK MOZGALOM,1520,1131,1122,7,74.4079,75,6.6845
HEVES,Egerszalók,NEP,NORMÁLIS ÉLET PÁRTJA,1520,1131,1122,7,74.4079,14,1.2478
HEVES,Egerszalók,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,1520,1131,1122,7,74.4079,369,32.8877
HEVES,Egerszólát,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,892,644,638,6,72.1973,310,48.5893
HEVES,Egerszólát,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,892,644,638,6,72.1973,12,1.8809
HEVES,Egerszólát,Megoldas,MEGOLDÁS MOZGALOM,892,644,638,6,72.1973,7,1.0972
HEVES,Egerszólát,Mi_Hazank,MI HAZÁNK MOZGALOM,892,644,638,6,72.1973,69,10.815
HEVES,Egerszólát,NEP,NORMÁLIS ÉLET PÁRTJA,892,644,638,6,72.1973,7,1.0972
HEVES,Egerszólát,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,892,644,638,6,72.1973,232,36.3636
HEVES,Erdőkövesd,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,490,314,309,5,64.0816,202,65.3722
HEVES,Erdőkövesd,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,490,314,309,5,64.0816,4,1.2945
HEVES,Erdőkövesd,Megoldas,MEGOLDÁS MOZGALOM,490,314,309,5,64.0816,2,0.6472
HEVES,Erdőkövesd,Mi_Hazank,MI HAZÁNK MOZGALOM,490,314,309,5,64.0816,22,7.1197
HEVES,Erdőkövesd,NEP,NORMÁLIS ÉLET PÁRTJA,490,314,309,5,64.0816,1,0.3236
HEVES,Erdőkövesd,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,490,314,309,5,64.0816,78,25.2427
HEVES,Erdőtelek,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,2483,1433,1400,33,57.7124,992,70.8571
HEVES,Erdőtelek,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,2483,1433,1400,33,57.7124,8,0.5714
HEVES,Erdőtelek,Megoldas,MEGOLDÁS MOZGALOM,2483,1433,1400,33,57.7124,8,0.5714
HEVES,Erdőtelek,Mi_Hazank,MI HAZÁNK MOZGALOM,2483,1433,1400,33,57.7124,65,4.6429
HEVES,Erdőtelek,NEP,NORMÁLIS ÉLET PÁRTJA,2483,1433,1400,33,57.7124,6,0.4286
HEVES,Erdőtelek,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,2483,1433,1400,33,57.7124,320,22.8571
HEVES,Erk,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,594,320,315,4,53.8721,258,81.9048
HEVES,Erk,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,594,320,315,4,53.8721,2,0.6349
HEVES,Erk,Megoldas,MEGOLDÁS MOZGALOM,594,320,315,4,53.8721,0,0.0
HEVES,Erk,Mi_Hazank,MI HAZÁNK MOZGALOM,594,320,315,4,53.8721,10,3.1746
HEVES,Erk,NEP,NORMÁLIS ÉLET PÁRTJA,594,320,315,4,53.8721,0,0.0
HEVES,Erk,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,594,320,315,4,53.8721,45,14.2857
HEVES,Fedémes,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,249,188,183,6,75.502,138,75.4098
HEVES,Fedémes,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,249,188,183,6,75.502,6,3.2787
HEVES,Fedémes,Megoldas,MEGOLDÁS MOZGALOM,249,188,183,6,75.502,0,0.0
HEVES,Fedémes,Mi_Hazank,MI HAZÁNK MOZGALOM,249,188,183,6,75.502,11,6.0109
HEVES,Fedémes,NEP,NORMÁLIS ÉLET PÁRTJA,249,188,183,6,75.502,0,0.0
HEVES,Fedémes,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,249,188,183,6,75.502,28,15.3005
HEVES,Feldebrő,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,770,509,499,9,66.1039,292,58.517
HEVES,Feldebrő,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,770,509,499,9,66.1039,8,1.6032
HEVES,Feldebrő,Megoldas,MEGOLDÁS MOZGALOM,770,509,499,9,66.1039,6,1.2024
HEVES,Feldebrő,Mi_Hazank,MI HAZÁNK MOZGALOM,770,509,499,9,66.1039,48,9.6192
HEVES,Feldebrő,NEP,NORMÁLIS ÉLET PÁRTJA,770,509,499,9,66.1039,15,3.006
HEVES,Feldebrő,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,770,509,499,9,66.1039,130,26.0521
HEVES,Felsőtárkány,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,2766,2021,2005,14,73.0658,1006,50.1746
HEVES,Felsőtárkány,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,2766,2021,2005,14,73.0658,55,2.7431
HEVES,Felsőtárkány,Megoldas,MEGOLDÁS MOZGALOM,2766,2021,2005,14,73.0658,28,1.3965
HEVES,Felsőtárkány,Mi_Hazank,MI HAZÁNK MOZGALOM,2766,2021,2005,14,73.0658,196,9.7756
HEVES,Felsőtárkány,NEP,NORMÁLIS ÉLET PÁRTJA,2766,2021,2005,14,73.0658,15,0.7481
HEVES,Felsőtárkány,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,2766,2021,2005,14,73.0658,703,35.0623
HEVES,Füzesabony,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,5856,3717,3691,22,63.4734,2145,58.1143
HEVES,Füzesabony,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,5856,3717,3691,22,63.4734,73,1.9778
HEVES,Füzesabony,Megoldas,MEGOLDÁS MOZGALOM,5856,3717,3691,22,63.4734,32,0.867
HEVES,Füzesabony,Mi_Hazank,MI HAZÁNK MOZGALOM,5856,3717,3691,22,63.4734,261,7.0713
HEVES,Füzesabony,NEP,NORMÁLIS ÉLET PÁRTJA,5856,3717,3691,22,63.4734,27,0.7315
HEVES,Füzesabony,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,5856,3717,3691,22,63.4734,1153,31.2381
HEVES,Gyöngyös,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,24244,17801,17607,156,73.4244,7856,44.6186
HEVES,Gyöngyös,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,24244,17801,17607,156,73.4244,534,3.0329
HEVES,Gyöngyös,Megoldas,MEGOLDÁS MOZGALOM,24244,17801,17607,156,73.4244,212,1.2041
HEVES,Gyöngyös,Mi_Hazank,MI HAZÁNK MOZGALOM,24244,17801,17607,156,73.4244,1103,6.2646
HEVES,Gyöngyös,NEP,NORMÁLIS ÉLET PÁRTJA,24244,17801,17607,156,73.4244,139,0.7895
HEVES,Gyöngyös,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,24244,17801,17607,156,73.4244,7706,43.7667
HEVES,Gyöngyöshalász,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,2080,1536,1523,11,73.8462,800,52.5279
HEVES,Gyöngyöshalász,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,2080,1536,1523,11,73.8462,27,1.7728
HEVES,Gyöngyöshalász,Megoldas,MEGOLDÁS MOZGALOM,2080,1536,1523,11,73.8462,24,1.5758
HEVES,Gyöngyöshalász,Mi_Hazank,MI HAZÁNK MOZGALOM,2080,1536,1523,11,73.8462,144,9.455
HEVES,Gyöngyöshalász,NEP,NORMÁLIS ÉLET PÁRTJA,2080,1536,1523,11,73.8462,11,0.7223
HEVES,Gyöngyöshalász,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,2080,1536,1523,11,73.8462,516,33.8805
HEVES,Gyöngyösoroszi,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,1049,650,643,7,61.9638,421,65.4743
HEVES,Gyöngyösoroszi,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,1049,650,643,7,61.9638,11,1.7107
HEVES,Gyöngyösoroszi,Megoldas,MEGOLDÁS MOZGALOM,1049,650,643,7,61.9638,6,0.9331
HEVES,Gyöngyösoroszi,Mi_Hazank,MI HAZÁNK MOZGALOM,1049,650,643,7,61.9638,38,5.9098
HEVES,Gyöngyösoroszi,NEP,NORMÁLIS ÉLET PÁRTJA,1049,650,643,7,61.9638,6,0.9331
HEVES,Gyöngyösoroszi,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,1049,650,643,7,61.9638,161,25.0389
