country,Code,varname,cntr_region,era,era_col,scale_type,value,value_end,change_val,pop,trans_rec_end_yr,era_num,era_low,era_high,scaling,change_val_lab,change_lab,change_sign
Croatia,HRV,% of W_EUR3,Yugosl.: Croatia,1989-1993,transition,log,-0.6396368889614797,-1.1451896777127841,-0.5055527887513044,4820680,1993,3,2.5,3.5,0.01,-0.51,-0.51,divergence
Croatia,HRV,% of W_EUR3,Yugosl.: Croatia,1993-2022,capitalism,log,-1.1451896777127841,-0.4253992292744387,0.7197904484383455,4729691,1993,4,3.5,4.5,0.01,0.72,+0.72,convergence
Czechia,CZE,% of W_EUR3,CEE: Czechia,1970-1975,socialism,log,-0.6648607173727986,-0.5504049540028438,0.11445576336995478,9801206,1992,1,0.5,1.5,0.01,0.11,+0.11,convergence
Czechia,CZE,% of W_EUR3,CEE: Czechia,1975-1989,socialism,log,-0.5504049540028438,-0.6347773067545667,-0.08437235275172283,10030738,1992,2,1.5,2.5,0.01,-0.08,-0.08,divergence
Czechia,CZE,% of W_EUR3,CEE: Czechia,1989-1992,transition,log,-0.6347773067545667,-0.7684396159029282,-0.13366230914836152,10305562,1992,3,2.5,3.5,0.01,-0.13,-0.13,divergence
Czechia,CZE,% of W_EUR3,CEE: Czechia,1992-2022,capitalism,log,-0.7684396159029282,-0.24730804341032966,0.5211315724925986,10312408,1992,4,3.5,4.5,0.01,0.52,+0.52,convergence
Estonia,EST,% of W_EUR3,Baltics: Estonia,1973-1989,socialism,log,-0.31112251747865294,-0.3430221262660317,-0.03189960878737874,1399299,1994,1,0.5,1.5,0.01,-0.03,-0.03,divergence
Estonia,EST,% of W_EUR3,Baltics: Estonia,1989-1994,transition,log,-0.3430221262660317,-0.8496054708591992,-0.5065833445931676,1567538,1994,2,1.5,2.5,0.01,-0.51,-0.51,divergence
Estonia,EST,% of W_EUR3,Baltics: Estonia,1994-2022,capitalism,log,-0.8496054708591992,-0.3173039461419629,0.5323015247172364,1475669,1994,3,2.5,3.5,0.01,0.53,+0.53,convergence
Hungary,HUN,% of W_EUR3,CEE: Hungary,1950-1975,socialism,log,-0.5064757712701371,-0.7191618170974802,-0.21268604582734307,9337826,1992,1,0.5,1.5,0.01,-0.21,-0.21,divergence
Hungary,HUN,% of W_EUR3,CEE: Hungary,1975-1989,socialism,log,-0.7191618170974802,-0.8775933876043254,-0.1584315705068452,10515605,1992,2,1.5,2.5,0.01,-0.16,-0.16,divergence
Hungary,HUN,% of W_EUR3,CEE: Hungary,1989-1992,transition,log,-0.8775933876043254,-1.1045171428091838,-0.2269237552048584,10403359,1992,3,2.5,3.5,0.01,-0.23,-0.23,divergence
Hungary,HUN,% of W_EUR3,CEE: Hungary,1992-2022,capitalism,log,-1.1045171428091838,-0.33798841196644336,0.7665287308427404,10371431,1992,4,3.5,4.5,0.01,0.77,+0.77,convergence
Latvia,LVA,% of W_EUR3,Baltics: Latvia,1973-1989,socialism,log,-0.40951011410296423,-0.524587805007804,-0.11507769090483977,2415721,1994,1,0.5,1.5,0.01,-0.12,-0.12,divergence
Latvia,LVA,% of W_EUR3,Baltics: Latvia,1989-1994,transition,log,-0.524587805007804,-1.1765201946138233,-0.6519323896060193,2664789,1994,2,1.5,2.5,0.01,-0.65,-0.65,divergence
Latvia,LVA,% of W_EUR3,Baltics: Latvia,1994-2022,capitalism,log,-1.1765201946138233,-0.41678217951351554,0.7597380151003077,2521185,1994,3,2.5,3.5,0.01,0.76,+0.76,convergence
Lithuania,LTU,% of W_EUR3,Baltics: Lithuania,1973-1989,socialism,log,-0.44226528749160354,-0.5883901605982915,-0.14612487310668798,3236175,1994,1,0.5,1.5,0.01,-0.15,-0.15,divergence
Lithuania,LTU,% of W_EUR3,Baltics: Lithuania,1989-1994,transition,log,-0.5883901605982915,-1.282370360150749,-0.6939801995524575,3696048,1994,2,1.5,2.5,0.01,-0.69,-0.69,divergence
Lithuania,LTU,% of W_EUR3,Baltics: Lithuania,1994-2022,capitalism,log,-1.282370360150749,-0.2911768844161645,0.9911934757345845,3654839,1994,3,2.5,3.5,0.01,0.99,+0.99,convergence
Poland,POL,% of W_EUR3,CEE: Poland,1950-1975,socialism,log,-0.5199740024490845,-0.7186215977552947,-0.19864759530621012,24780120,1991,1,0.5,1.5,0.01,-0.2,-0.2,divergence
Poland,POL,% of W_EUR3,CEE: Poland,1975-1989,socialism,log,-0.7186215977552947,-1.071892230437213,-0.3532706326819183,33964338,1991,2,1.5,2.5,0.01,-0.35,-0.35,divergence
Poland,POL,% of W_EUR3,CEE: Poland,1989-1991,transition,log,-1.071892230437213,-1.27019975104409,-0.19830752060687717,37938044,1991,3,2.5,3.5,0.01,-0.2,-0.2,divergence
Poland,POL,% of W_EUR3,CEE: Poland,1991-2022,capitalism,log,-1.27019975104409,-0.24047793795183353,1.0297218130922565,38152898,1991,4,3.5,4.5,0.01,1.03,+1.03,convergence
Romania,ROU,% of W_EUR3,CEE: Romania,1950-1975,socialism,log,-1.247565693731388,-1.1531086753946223,0.09445701833676567,16397220,1992,1,0.5,1.5,0.01,0.09,+0.09,convergence
Romania,ROU,% of W_EUR3,CEE: Romania,1975-1989,socialism,log,-1.1531086753946223,-1.4382075811697135,-0.2850989057750912,21268014,1992,2,1.5,2.5,0.01,-0.29,-0.29,divergence
Romania,ROU,% of W_EUR3,CEE: Romania,1989-1992,transition,log,-1.4382075811697135,-1.746277455973541,-0.3080698748038275,22887592,1992,3,2.5,3.5,0.01,-0.31,-0.31,divergence
Romania,ROU,% of W_EUR3,CEE: Romania,1992-2022,capitalism,log,-1.746277455973541,-0.45506590062894064,1.2912115553446004,22912341,1992,4,3.5,4.5,0.01,1.29,+1.29,convergence
Russia,RUS,% of W_EUR3,USSR: Russia,1950-1975,socialism,log,-0.683750222759956,-0.5314153246902977,0.15233489806965828,103392314,1998,1,0.5,1.5,0.01,0.15,+0.15,convergence
Russia,RUS,% of W_EUR3,USSR: Russia,1975-1989,socialism,log,-0.5314153246902977,-0.7289759636582354,-0.19756063896793763,134136049,1998,2,1.5,2.5,0.01,-0.2,-0.2,divergence
Russia,RUS,% of W_EUR3,USSR: Russia,1989-1998,transition,log,-0.7289759636582354,-1.2887377444649737,-0.5597617808067383,148281823,1998,3,2.5,3.5,0.01,-0.56,-0.56,divergence
Russia,RUS,% of W_EUR3,USSR: Russia,1998-2022,capitalism,log,-1.2887377444649737,-0.4845362947438035,0.8042014497211702,147635488,1998,4,3.5,4.5,0.01,0.8,+0.8,convergence
Serbia,SRB,% of W_EUR3,Yugosl.: Serbia,1952-1979,socialism,log,-1.2962426493848629,-0.7136474365397564,0.5825952128451065,6127217,1993,1,0.5,1.5,0.01,0.58,+0.58,convergence
Serbia,SRB,% of W_EUR3,Yugosl.: Serbia,1979-1989,socialism,log,-0.7136474365397564,-0.8812353837996979,-0.16758794725994153,7758172,1993,2,1.5,2.5,0.01,-0.17,-0.17,divergence
Serbia,SRB,% of W_EUR3,Yugosl.: Serbia,1989-1993,transition,log,-0.8812353837996979,-1.7711086807431853,-0.8898732969434874,7881211,1993,3,2.5,3.5,0.01,-0.89,-0.89,divergence
Serbia,SRB,% of W_EUR3,Yugosl.: Serbia,1993-2022,capitalism,log,-1.7711086807431853,-0.8818021754814326,0.8893065052617527,7849677,1993,4,3.5,4.5,0.01,0.89,+0.89,convergence
Slovakia,SVK,% of W_EUR3,CEE: Slovakia,1985-1989,socialism,log,-0.7010278961018077,-0.7314857688972672,-0.03045787279545953,5151107,1992,1,0.5,1.5,0.01,-0.03,-0.03,divergence
Slovakia,SVK,% of W_EUR3,CEE: Slovakia,1989-1992,transition,log,-0.7314857688972672,-1.0323845057711925,-0.3008987368739252,5249882,1992,2,1.5,2.5,0.01,-0.3,-0.3,divergence
Slovakia,SVK,% of W_EUR3,CEE: Slovakia,1992-2022,capitalism,log,-1.0323845057711925,-0.40585820389653965,0.6265263018746527,5306409,1992,3,2.5,3.5,0.01,0.63,+0.63,convergence
Slovenia,SVN,% of W_EUR3,Yugosl.: Slovenia,1952-1979,socialism,log,-0.6356064591342312,-0.028749935728257778,0.6068565234059734,1479622,1992,1,0.5,1.5,0.01,0.61,+0.61,convergence
Slovenia,SVN,% of W_EUR3,Yugosl.: Slovenia,1979-1989,socialism,log,-0.028749935728257778,-0.2882124697461293,-0.2594625340178715,1885870,1992,2,1.5,2.5,0.01,-0.26,-0.26,divergence
Slovenia,SVN,% of W_EUR3,Yugosl.: Slovenia,1989-1992,transition,log,-0.2882124697461293,-0.5802681360250078,-0.2920556662788785,1995417,1992,3,2.5,3.5,0.01,-0.29,-0.29,divergence
Slovenia,SVN,% of W_EUR3,Yugosl.: Slovenia,1992-2022,capitalism,log,-0.5802681360250078,-0.23417293769711758,0.34609519832789026,1995805,1992,4,3.5,4.5,0.01,0.35,+0.35,convergence
Ukraine,UKR,% of W_EUR3,USSR: Ukraine,1973-1989,socialism,log,-0.8753325081033938,-0.9650096948316619,-0.08967718672826808,48277070,1998,1,0.5,1.5,0.01,-0.09,-0.09,divergence
Ukraine,UKR,% of W_EUR3,USSR: Ukraine,1989-1998,transition,log,-0.9650096948316619,-1.9007879983546765,-0.9357783035230146,51917779,1998,2,1.5,2.5,0.01,-0.94,-0.94,divergence
Ukraine,UKR,% of W_EUR3,USSR: Ukraine,1998-2022,capitalism,log,-1.9007879983546765,-1.6731686522252207,0.22761934612945578,50379676,1998,3,2.5,3.5,0.01,0.23,+0.23,convergence
Belarus,BLR,% of LAT_AM,USSR: Belarus,1973-1989,socialism,log,0.16386937870820384,0.32767283450293083,0.163803455794727,9205662,1995,1,0.5,1.5,0.01,0.16,+0.16,convergence
Belarus,BLR,% of LAT_AM,USSR: Belarus,1989-1995,transition,log,0.32767283450293083,-0.31258344372767555,-0.6402562782306064,10158729,1995,2,1.5,2.5,0.01,-0.64,-0.64,divergence
Belarus,BLR,% of LAT_AM,USSR: Belarus,1995-2022,capitalism,log,-0.31258344372767555,0.18249410460428822,0.49507754833196377,10197421,1995,3,2.5,3.5,0.01,0.5,+0.5,convergence
Bulgaria,BGR,% of LAT_AM,CEE: Bulgaria,1950-1975,socialism,log,-0.3288279200014309,0.22859410651011192,0.5574220265115428,7248464,1999,1,0.5,1.5,0.01,0.56,+0.56,convergence
Bulgaria,BGR,% of LAT_AM,CEE: Bulgaria,1975-1989,socialism,log,0.22859410651011192,0.14506535438493573,-0.08352875212517619,8723102,1999,2,1.5,2.5,0.01,-0.08,-0.08,divergence
Bulgaria,BGR,% of LAT_AM,CEE: Bulgaria,1989-1999,transition,log,0.14506535438493573,-0.2755940044250397,-0.4206593588099754,8936335,1999,3,2.5,3.5,0.01,-0.42,-0.42,divergence
Bulgaria,BGR,% of LAT_AM,CEE: Bulgaria,1999-2022,capitalism,log,-0.2755940044250397,0.27890607603387113,0.5545000804589109,8067415,1999,4,3.5,4.5,0.01,0.55,+0.55,convergence
Croatia,HRV,% of LAT_AM,Yugosl.: Croatia,1952-1979,socialism,log,-0.31009854764370515,0.5074192264486633,0.8175177740923685,3957359,1993,1,0.5,1.5,0.01,0.82,+0.82,convergence
Croatia,HRV,% of LAT_AM,Yugosl.: Croatia,1979-1989,socialism,log,0.5074192264486633,0.48784730428844386,-0.019571922160219468,4626900,1993,2,1.5,2.5,0.01,-0.02,-0.02,divergence
Croatia,HRV,% of LAT_AM,Yugosl.: Croatia,1989-1993,transition,log,0.48784730428844386,-0.048685539712376345,-0.5365328440008202,4820680,1993,3,2.5,3.5,0.01,-0.54,-0.54,divergence
Croatia,HRV,% of LAT_AM,Yugosl.: Croatia,1993-2022,capitalism,log,-0.048685539712376345,0.5493274083859987,0.598012948098375,4729691,1993,4,3.5,4.5,0.01,0.6,+0.6,convergence
Czechia,CZE,% of LAT_AM,CEE: Czechia,1970-1975,socialism,log,0.3615996200585959,0.392822171698234,0.031222551639638108,9801206,1992,1,0.5,1.5,0.01,0.03,+0.03,convergence
Czechia,CZE,% of LAT_AM,CEE: Czechia,1975-1989,socialism,log,0.392822171698234,0.4927068864953571,0.09988471479712308,10030738,1992,2,1.5,2.5,0.01,0.1,+0.1,convergence
Czechia,CZE,% of LAT_AM,CEE: Czechia,1989-1992,transition,log,0.4927068864953571,0.3672158672657388,-0.1254910192296183,10305562,1992,3,2.5,3.5,0.01,-0.13,-0.13,divergence
Czechia,CZE,% of LAT_AM,CEE: Czechia,1992-2022,capitalism,log,0.3672158672657388,0.7274185942501078,0.360202726984369,10312408,1992,4,3.5,4.5,0.01,0.36,+0.36,convergence
Estonia,EST,% of LAT_AM,Baltics: Estonia,1973-1989,socialism,log,0.6672823912181466,0.784462066983892,0.1171796757657454,1399299,1994,1,0.5,1.5,0.01,0.12,+0.12,convergence
Estonia,EST,% of LAT_AM,Baltics: Estonia,1989-1994,transition,log,0.784462066983892,0.23157798563324133,-0.5528840813506506,1567538,1994,2,1.5,2.5,0.01,-0.55,-0.55,divergence
Estonia,EST,% of LAT_AM,Baltics: Estonia,1994-2022,capitalism,log,0.23157798563324133,0.6574226915184744,0.4258447058852331,1475669,1994,3,2.5,3.5,0.01,0.43,+0.43,convergence
Hungary,HUN,% of LAT_AM,CEE: Hungary,1950-1975,socialism,log,0.07790285085004697,0.22406530860359772,0.14616245775355075,9337826,1992,1,0.5,1.5,0.01,0.15,+0.15,convergence
Hungary,HUN,% of LAT_AM,CEE: Hungary,1975-1989,socialism,log,0.22406530860359772,0.24989080564559837,0.025825497042000656,10515605,1992,2,1.5,2.5,0.01,0.03,+0.03,convergence
Hungary,HUN,% of LAT_AM,CEE: Hungary,1989-1992,transition,log,0.24989080564559837,0.031138340359483294,-0.21875246528611508,10403359,1992,3,2.5,3.5,0.01,-0.22,-0.22,divergence
Hungary,HUN,% of LAT_AM,CEE: Hungary,1992-2022,capitalism,log,0.031138340359483294,0.6367382256939939,0.6055998853345106,10371431,1992,4,3.5,4.5,0.01,0.61,+0.61,convergence
Latvia,LVA,% of LAT_AM,Baltics: Latvia,1973-1989,socialism,log,0.5688947945938352,0.6028963882421196,0.03400159364828437,2415721,1994,1,0.5,1.5,0.01,0.03,+0.03,convergence
Latvia,LVA,% of LAT_AM,Baltics: Latvia,1989-1994,transition,log,0.6028963882421196,-0.09533673812138269,-0.6982331263635022,2664789,1994,2,1.5,2.5,0.01,-0.7,-0.7,divergence
Latvia,LVA,% of LAT_AM,Baltics: Latvia,1994-2022,capitalism,log,-0.09533673812138269,0.5579444581469218,0.6532811962683045,2521185,1994,3,2.5,3.5,0.01,0.65,+0.65,convergence
Lithuania,LTU,% of LAT_AM,Baltics: Lithuania,1973-1989,socialism,log,0.5361396212051959,0.5390940326516319,0.002954411446436045,3236175,1994,1,0.5,1.5,0.01,0,+0,no change
Lithuania,LTU,% of LAT_AM,Baltics: Lithuania,1989-1994,transition,log,0.5390940326516319,-0.20118690365830852,-0.7402809363099404,3696048,1994,2,1.5,2.5,0.01,-0.74,-0.74,divergence
Lithuania,LTU,% of LAT_AM,Baltics: Lithuania,1994-2022,capitalism,log,-0.20118690365830852,0.6835497532442727,0.8847366569025812,3654839,1994,3,2.5,3.5,0.01,0.88,+0.88,convergence
Poland,POL,% of LAT_AM,CEE: Poland,1950-1975,socialism,log,0.06440461967109919,0.22460552794578337,0.1602009082746842,24780120,1991,1,0.5,1.5,0.01,0.16,+0.16,convergence
Poland,POL,% of LAT_AM,CEE: Poland,1975-1989,socialism,log,0.22460552794578337,0.05559196281271047,-0.1690135651330729,33964338,1991,2,1.5,2.5,0.01,-0.17,-0.17,divergence
Poland,POL,% of LAT_AM,CEE: Poland,1989-1991,transition,log,0.05559196281271047,-0.12766733585902754,-0.183259298671738,37938044,1991,3,2.5,3.5,0.01,-0.18,-0.18,divergence
Poland,POL,% of LAT_AM,CEE: Poland,1991-2022,capitalism,log,-0.12766733585902754,0.7342486997086038,0.8619160355676314,38152898,1991,4,3.5,4.5,0.01,0.86,+0.86,convergence
Romania,ROU,% of LAT_AM,CEE: Romania,1950-1975,socialism,log,-0.6631870716112042,-0.20988154969354425,0.45330552191765994,16397220,1992,1,0.5,1.5,0.01,0.45,+0.45,convergence
Romania,ROU,% of LAT_AM,CEE: Romania,1975-1989,socialism,log,-0.20988154969354425,-0.31072338791979,-0.10084183822624573,21268014,1992,2,1.5,2.5,0.01,-0.1,-0.1,divergence
Romania,ROU,% of LAT_AM,CEE: Romania,1989-1992,transition,log,-0.31072338791979,-0.610621972804874,-0.299898584885084,22887592,1992,3,2.5,3.5,0.01,-0.3,-0.3,divergence
Romania,ROU,% of LAT_AM,CEE: Romania,1992-2022,capitalism,log,-0.610621972804874,0.5196607370314967,1.1302827098363708,22912341,1992,4,3.5,4.5,0.01,1.13,+1.13,convergence
Russia,RUS,% of LAT_AM,USSR: Russia,1950-1975,socialism,log,-0.099371600639772,0.4118118010107802,0.5111834016505522,103392314,1998,1,0.5,1.5,0.01,0.51,+0.51,convergence
Russia,RUS,% of LAT_AM,USSR: Russia,1975-1989,socialism,log,0.4118118010107802,0.3985082295916882,-0.013303571419091997,134136049,1998,2,1.5,2.5,0.01,-0.01,-0.01,divergence
Russia,RUS,% of LAT_AM,USSR: Russia,1989-1998,transition,log,0.3985082295916882,-0.20078157406831595,-0.5992898036600042,148281823,1998,3,2.5,3.5,0.01,-0.6,-0.6,divergence
Russia,RUS,% of LAT_AM,USSR: Russia,1998-2022,capitalism,log,-0.20078157406831595,0.4901903429166338,0.6909719169849498,147635488,1998,4,3.5,4.5,0.01,0.69,+0.69,convergence
Serbia,SRB,% of LAT_AM,Yugosl.: Serbia,1952-1979,socialism,log,-0.6083057447937267,0.24574073507431082,0.8540464798680375,6127217,1993,1,0.5,1.5,0.01,0.85,+0.85,convergence
Serbia,SRB,% of LAT_AM,Yugosl.: Serbia,1979-1989,socialism,log,0.24574073507431082,0.24624880945022565,5.080743759148243e-4,7758172,1993,2,1.5,2.5,0.01,0,+0,no change
Serbia,SRB,% of LAT_AM,Yugosl.: Serbia,1989-1993,transition,log,0.24624880945022565,-0.6746045427427773,-0.9208533521930029,7881211,1993,3,2.5,3.5,0.01,-0.92,-0.92,divergence
Serbia,SRB,% of LAT_AM,Yugosl.: Serbia,1993-2022,capitalism,log,-0.6746045427427773,0.0929244621790048,0.767529004921782,7849677,1993,4,3.5,4.5,0.01,0.77,+0.77,convergence
Slovakia,SVK,% of LAT_AM,CEE: Slovakia,1985-1989,socialism,log,0.34813039180765415,0.3959984243526561,0.04786803254500194,5151107,1992,1,0.5,1.5,0.01,0.05,+0.05,convergence
Slovakia,SVK,% of LAT_AM,CEE: Slovakia,1989-1992,transition,log,0.3959984243526561,0.10327097739747443,-0.29272744695518166,5249882,1992,2,1.5,2.5,0.01,-0.29,-0.29,divergence
Slovakia,SVK,% of LAT_AM,CEE: Slovakia,1992-2022,capitalism,log,0.10327097739747443,0.5688684337638975,0.4655974563664231,5306409,1992,3,2.5,3.5,0.01,0.47,+0.47,convergence
Slovenia,SVN,% of LAT_AM,Yugosl.: Slovenia,1952-1979,socialism,log,0.052330445456905114,0.9306382358858094,0.8783077904289043,1479622,1992,1,0.5,1.5,0.01,0.88,+0.88,convergence
Slovenia,SVN,% of LAT_AM,Yugosl.: Slovenia,1979-1989,socialism,log,0.9306382358858094,0.8392717235037942,-0.09136651238201521,1885870,1992,2,1.5,2.5,0.01,-0.09,-0.09,divergence
Slovenia,SVN,% of LAT_AM,Yugosl.: Slovenia,1989-1992,transition,log,0.8392717235037942,0.5553873471436591,-0.2838843763601351,1995417,1992,3,2.5,3.5,0.01,-0.28,-0.28,divergence
Slovenia,SVN,% of LAT_AM,Yugosl.: Slovenia,1992-2022,capitalism,log,0.5553873471436591,0.7405536999633197,0.18516635281966054,1995805,1992,4,3.5,4.5,0.01,0.19,+0.19,convergence
Ukraine,UKR,% of LAT_AM,USSR: Ukraine,1973-1989,socialism,log,0.10307240059340572,0.1624744984182617,0.059402097824855976,48277070,1998,1,0.5,1.5,0.01,0.06,+0.06,convergence
Ukraine,UKR,% of LAT_AM,USSR: Ukraine,1989-1998,transition,log,0.1624744984182617,-0.8128318279580184,-0.9753063263762801,51917779,1998,2,1.5,2.5,0.01,-0.98,-0.98,divergence
Ukraine,UKR,% of LAT_AM,USSR: Ukraine,1998-2022,capitalism,log,-0.8128318279580184,-0.6984420145647834,0.11438981339323506,50379676,1998,3,2.5,3.5,0.01,0.11,+0.11,convergence
Belarus,BLR,% of G7,USSR: Belarus,1973-1989,socialism,log,-0.9564256930823197,-0.9571695695825417,-7.438765002220071e-4,9205662,1995,1,0.5,1.5,0.01,-0,+0,no change
Belarus,BLR,% of G7,USSR: Belarus,1989-1995,transition,log,-0.9571695695825417,-1.5705214386264839,-0.6133518690439421,10158729,1995,2,1.5,2.5,0.01,-0.61,-0.61,divergence
Belarus,BLR,% of G7,USSR: Belarus,1995-2022,capitalism,log,-1.5705214386264839,-0.948192288285923,0.6223291503405609,10197421,1995,3,2.5,3.5,0.01,0.62,+0.62,convergence
Bulgaria,BGR,% of G7,CEE: Bulgaria,1950-1975,socialism,log,-1.2769455539508066,-0.8389545279166972,0.43799102603410933,7248464,1999,1,0.5,1.5,0.01,0.44,+0.44,convergence
Bulgaria,BGR,% of G7,CEE: Bulgaria,1975-1989,socialism,log,-0.8389545279166972,-1.1397770497005368,-0.3008225217838396,8723102,1999,2,1.5,2.5,0.01,-0.3,-0.3,divergence
Bulgaria,BGR,% of G7,CEE: Bulgaria,1989-1999,transition,log,-1.1397770497005368,-1.545842226743265,-0.40606517704272815,8936335,1999,3,2.5,3.5,0.01,-0.41,-0.41,divergence
Bulgaria,BGR,% of G7,CEE: Bulgaria,1999-2022,capitalism,log,-1.545842226743265,-0.85178031685634,0.694061909886925,8067415,1999,4,3.5,4.5,0.01,0.69,+0.69,convergence
Croatia,HRV,% of G7,Yugosl.: Croatia,1952-1979,socialism,log,-1.3276553258781534,-0.5725000981780821,0.7551552277000713,3957359,1993,1,0.5,1.5,0.01,0.76,+0.76,convergence
Croatia,HRV,% of G7,Yugosl.: Croatia,1979-1989,socialism,log,-0.5725000981780821,-0.7969950997970288,-0.22449500161894664,4626900,1993,2,1.5,2.5,0.01,-0.22,-0.22,divergence
Croatia,HRV,% of G7,Yugosl.: Croatia,1989-1993,transition,log,-0.7969950997970288,-1.3022363546797127,-0.5052412548826839,4820680,1993,3,2.5,3.5,0.01,-0.51,-0.51,divergence
Croatia,HRV,% of G7,Yugosl.: Croatia,1993-2022,capitalism,log,-1.3022363546797127,-0.5813589845042123,0.7208773701755004,4729691,1993,4,3.5,4.5,0.01,0.72,+0.72,convergence
Czechia,CZE,% of G7,CEE: Czechia,1970-1975,socialism,log,-0.7932299943890594,-0.674726462728575,0.11850353166048444,9801206,1992,1,0.5,1.5,0.01,0.12,+0.12,convergence
Czechia,CZE,% of G7,CEE: Czechia,1975-1989,socialism,log,-0.674726462728575,-0.7921355175901157,-0.11740905486154074,10030738,1992,2,1.5,2.5,0.01,-0.12,-0.12,divergence
Czechia,CZE,% of G7,CEE: Czechia,1989-1992,transition,log,-0.7921355175901157,-0.912535387854459,-0.12039987026434329,10305562,1992,3,2.5,3.5,0.01,-0.12,-0.12,divergence
Czechia,CZE,% of G7,CEE: Czechia,1992-2022,capitalism,log,-0.912535387854459,-0.40326779864010354,0.5092675892143554,10312408,1992,4,3.5,4.5,0.01,0.51,+0.51,convergence
Estonia,EST,% of G7,Baltics: Estonia,1973-1989,socialism,log,-0.45301268057237715,-0.5003803371015806,-0.04736765652920344,1399299,1994,1,0.5,1.5,0.01,-0.05,-0.05,divergence
Estonia,EST,% of G7,Baltics: Estonia,1989-1994,transition,log,-0.5003803371015806,-1.0044120019456522,-0.5040316648440716,1567538,1994,2,1.5,2.5,0.01,-0.5,-0.5,divergence
Estonia,EST,% of G7,Baltics: Estonia,1994-2022,capitalism,log,-1.0044120019456522,-0.4732637013717368,0.5311483005739154,1475669,1994,3,2.5,3.5,0.01,0.53,+0.53,convergence
Hungary,HUN,% of G7,CEE: Hungary,1950-1975,socialism,log,-0.8702147830993289,-0.8434833258232114,0.026731457276117476,9337826,1992,1,0.5,1.5,0.01,0.03,+0.03,convergence
Hungary,HUN,% of G7,CEE: Hungary,1975-1989,socialism,log,-0.8434833258232114,-1.0349515984398743,-0.19146827261666288,10515605,1992,2,1.5,2.5,0.01,-0.19,-0.19,divergence
Hungary,HUN,% of G7,CEE: Hungary,1989-1992,transition,log,-1.0349515984398743,-1.2486129147607143,-0.21366131632084007,10403359,1992,3,2.5,3.5,0.01,-0.21,-0.21,divergence
Hungary,HUN,% of G7,CEE: Hungary,1992-2022,capitalism,log,-1.2486129147607143,-0.4939481671962173,0.754664747564497,10371431,1992,4,3.5,4.5,0.01,0.75,+0.75,convergence
Latvia,LVA,% of G7,Baltics: Latvia,1973-1989,socialism,log,-0.5514002771966883,-0.6819460158433532,-0.13054573864666497,2415721,1994,1,0.5,1.5,0.01,-0.13,-0.13,divergence
Latvia,LVA,% of G7,Baltics: Latvia,1989-1994,transition,log,-0.6819460158433532,-1.331326725700276,-0.6493807098569229,2664789,1994,2,1.5,2.5,0.01,-0.65,-0.65,divergence
Latvia,LVA,% of G7,Baltics: Latvia,1994-2022,capitalism,log,-1.331326725700276,-0.5727419347432894,0.7585847909569867,2521185,1994,3,2.5,3.5,0.01,0.76,+0.76,convergence
Lithuania,LTU,% of G7,Baltics: Lithuania,1973-1989,socialism,log,-0.5841554505853277,-0.7457483714338408,-0.16159292084851307,3236175,1994,1,0.5,1.5,0.01,-0.16,-0.16,divergence
Lithuania,LTU,% of G7,Baltics: Lithuania,1989-1994,transition,log,-0.7457483714338408,-1.437176891237202,-0.6914285198033613,3696048,1994,2,1.5,2.5,0.01,-0.69,-0.69,divergence
Lithuania,LTU,% of G7,Baltics: Lithuania,1994-2022,capitalism,log,-1.437176891237202,-0.4471366396459385,0.9900402515912635,3654839,1994,3,2.5,3.5,0.01,0.99,+0.99,convergence
Poland,POL,% of G7,CEE: Poland,1950-1975,socialism,log,-0.8837130142782766,-0.8429431064810258,0.04076990779725087,24780120,1991,1,0.5,1.5,0.01,0.04,+0.04,convergence
Poland,POL,% of G7,CEE: Poland,1975-1989,socialism,log,-0.8429431064810258,-1.229250441272762,-0.3863073347917363,33964338,1991,2,1.5,2.5,0.01,-0.39,-0.39,divergence
Poland,POL,% of G7,CEE: Poland,1989-1991,transition,log,-1.229250441272762,-1.4161158416731234,-0.18686540040036137,37938044,1991,3,2.5,3.5,0.01,-0.19,-0.19,divergence
Poland,POL,% of G7,CEE: Poland,1991-2022,capitalism,log,-1.4161158416731234,-0.39643769318160726,1.0196781484915163,38152898,1991,4,3.5,4.5,0.01,1.02,+1.02,convergence
Romania,ROU,% of G7,CEE: Romania,1950-1975,socialism,log,-1.6113047055605798,-1.2774301841203533,0.33387452144022656,16397220,1992,1,0.5,1.5,0.01,0.33,+0.33,convergence
Romania,ROU,% of G7,CEE: Romania,1975-1989,socialism,log,-1.2774301841203533,-1.5955657920052624,-0.31813560788490913,21268014,1992,2,1.5,2.5,0.01,-0.32,-0.32,divergence
Romania,ROU,% of G7,CEE: Romania,1989-1992,transition,log,-1.5955657920052624,-1.890373227925072,-0.2948074359198096,22887592,1992,3,2.5,3.5,0.01,-0.29,-0.29,divergence
Romania,ROU,% of G7,CEE: Romania,1992-2022,capitalism,log,-1.890373227925072,-0.6110256558587146,1.2793475720663574,22912341,1992,4,3.5,4.5,0.01,1.28,+1.28,convergence
Russia,RUS,% of G7,USSR: Russia,1950-1975,socialism,log,-1.047489234589148,-0.655736833416029,0.39175240117311905,103392314,1998,1,0.5,1.5,0.01,0.39,+0.39,convergence
