"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Early-demographic dividend","EAR","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1860.51859601363","1903.80762915487","1869.46977867383","1942.52277897426","2006.5158582705","2030.25841353566","2082.11139204637","2145.59496670594","2128.7570789158","2146.66683857528","2219.05046378741","2328.15581131756","2463.212045788","2617.31883544069","2743.93165770132","2833.85701155424","2708.2182302507","2877.17860223859","3008.42048732536","3056.57978476699","3090.56145445249","3145.39179832019","3144.57510704336","3217.9139302212","3333.14094909157","3408.41315602346","3422.60132608096","3172.1738872173","3420.25528183643","3622.8815073591","3735.52672283487","3815.77211504764","",
"East Asia & Pacific","EAS","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9712.17806134868","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6199.09194234348","","","","","","","","","","",
"Europe & Central Asia","ECS","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16662.5350235276","16940.2574830671","17379.298579351","17915.9311987691","18469.5219647786","19087.0233314174","19482.5774289044","19695.1196942503","19982.5134378139","20489.2384614703","20954.827542052","21554.0182283773","22110.8213681843","21988.3575202311","21241.013417915","21680.5784264683","21914.910707433","21776.7153876854","21854.0776325966","22198.8876765844","22554.1016590903","22874.9668002182","23381.4004937927","23798.118709463","24200.8847177581","22718.0865139647","24305.4615222941","24817.7766988239","25096.7765847646","25458.5330985163","",
"Ecuador","ECU","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","2542.44528052488","2575.33524059422","2633.06905558248","2630.34496215917","2750.53262156729","2739.5855227475","2677.93280843029","2739.73626966758","2726.16943759539","2772.48080983609","2868.05876465658","2921.54276494323","2827.83695279324","2834.58192933453","3337.34543895212","3625.04868448029","3795.61932691994","3895.50166611367","3853.31806330725","4032.81185650608","4106.99771755445","4160.25112318163","3934.63020669932","3751.74416279657","3700.53162908836","3877.15352626442","3511.12656209726","3359.1907667358","3084.21318076663","3053.64670848661","3425.00224461191","3562.34669463126","3680.55258909807","3329.44857503151","3412.45016797139","3412.63700497816","3477.3294821455","3573.8587476034","3471.47585302167","3186.49668753438","3455.90823733044","3540.32671823659","3770.51241841838","3860.97018326146","4004.0750740772","4273.75042344127","4531.16596810515","4662.93047392451","5095.49868269521","4832.99339678465","5040.01735987757","5499.74529702559","5702.46387170967","6021.29164612149","6192.42039241745","5870.94909851548","5776.4914042975","6081.50350547274","6037.44614347114","5937.27276397878","5217.70234444547","5819.05530254117","6077.46686899093","6109.94960387312","6105.22396594368","",
"Egypt, Arab Rep.","EGY","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","1017.23462750031","1028.35119444936","1033.31942786328","950.876603727971","1001.84246559896","1043.88485939994","1040.57856701378","1046.27805605953","1062.45072787492","980.278548445454","978.537436087814","1101.00340366514","1192.06113969929","1176.63086953845","1176.77579801642","1294.68554509121","1369.00308272763","1451.0759484432","1486.11621416259","1619.44513583964","1636.25934864037","1639.09032405171","1757.43600729873","1677.99363803547","1742.81677451539","1801.43450168049","1903.25211346231","2011.0273772904","2014.6346349507","2020.20472343166","2069.05043034575","2106.71325223779","2170.10346544551","2188.11879061028","2299.60646695433","2421.46299624589","2498.63170294012","2488.15848940328","2530.46306370158","2608.77205960738","2676.93864287852","2867.61484952298","2995.01449000886","3154.56544614379","3107.89796152987","3162.89016874554","3204.00647769035","3156.90279664509","3176.37027321786","3167.91994674286","3249.74211479868","3316.07591758663","3348.1854483181","3436.34519082632","3514.14807341332","3594.37905310993","3658.46552986055","3831.740842694","3866.08201984155","3823.154027417","",
"Euro area","EMU","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","15013.3066680726","15574.1992799707","16239.7871272671","17046.5001059811","17114.6725981018","17017.4575928738","17680.7917415916","18129.6679862226","18784.3161697934","19210.486287244","19189.5860072577","18937.1405194908","19034.999124689","19327.6864532701","19741.0623385323","20170.2929155964","21112.0849062069","21664.6209468911","22574.4583761812","23349.3674480949","24224.9478246837","24781.0120524975","25209.0311189028","25048.5942916974","25495.6826688948","27177.8199818537","27625.6629293551","28327.3365429508","29185.6265237068","30042.4828558605","30790.0755124818","31339.0350899207","31480.3464212035","31609.8593074082","32235.9009657835","32572.0726012077","33432.6685694761","34208.5336062241","33843.5384871767","32746.7755899527","33185.0761098912","33609.3188682555","33215.6114717237","33228.7586573921","33723.0885189395","34454.8051233111","35262.4387003455","35960.4780513546","36560.9243840385","37110.0916004761","34778.2173358692","36951.4481276339","37278.0362841574","37735.6488620023","38073.2868519078","",
"Eritrea","ERI","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","10943.4520097746","11387.4752328059","12250.0081205006","13062.9730828581","13307.7695081911","13307.9054045417","13586.4969922138","13825.4164024702","14079.9683733723","14056.3471882643","13867.5046226325","13470.0567054002","13551.7623895446","13635.5121556313","13946.3054707283","14405.414122638","15145.568461874","15989.9393128191","16807.3598578223","17700.6177447981","18486.6656560592","19044.8649116594","19190.1497001243","18920.2505086894","18976.3056183895","19726.42782504","20117.9940579469","20808.5592253841","21771.3266247396","22717.4695477097","23573.3641251545","24304.6878093422","24908.4047317535","25379.6104349506","25688.3623050571","26102.0427054565","26609.6638032522","26963.427607784","26525.131534425","25817.0068995812","25649.1834436176","25068.5741235175","24500.6596079125","24361.1935626042","24812.7803673668","25962.1262563404","26781.6109782114","27399.3949484263","27897.4374802657","28240.4003227078","25196.9452194512","26911.5816667112","27747.8183421129","28482.9466029187","29271.545208478","",
"Estonia","EST","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8127.11817851065","8692.73920060932","9482.5808292018","10385.184616552","11277.7317682906","12693.4617073454","14148.654619722","15365.9413081142","15129.2137348867","13396.7491971129","13383.0651725546","14619.885874612","15404.5940477932","16180.4285761923","16901.7446704911","17346.6533587906","18028.9979991589","18954.4033659937","19807.0234303382","20575.8910282909","19540.1205655809","20930.2338844172","20770.7768264628","19894.5838478116","19984.8949374434","",
"Ethiopia","ETH","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","420.622549202729","458.458289965215","498.429388302525","545.782435109754","595.482113303997","635.010845115803","675.948598238009","691.005985605952","727.246503704325","769.202082143292","799.864302422484","817.881324595043","860.983875585037","933.211042472744","",
"European Union","EUU","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22983.1003025382","23401.4931937125","23994.4170681589","24751.5965129058","25503.2009027082","26208.7267778564","26725.5735530837","26952.788567741","27161.1997685562","27793.4053650629","28214.9315722906","29073.4504012909","29860.4245033439","29714.1601431857","28770.5475871739","29232.9380780612","29646.5886788018","29359.5376181581","29441.9628947535","29962.6711655866","30694.8948700456","31450.1709012346","32172.2071494201","32810.0643259651","33439.3530662747","31614.3462848607","33651.5584250293","34004.9822801149","34376.0883952929","34768.8536452179","",
"Fragile and conflict affected situations","FCS","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1632.99641725434","","","","","","","","","","",
"Finland","FIN","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31362.730133882","32222.318165307","34558.9301860174","36589.5365789933","38170.9781514864","39822.8285861245","41062.0040718806","41511.2754766575","41390.1220588074","43129.5112752991","43576.6898481374","44838.0921127189","46612.2435981922","46202.7794769331","42801.2908299579","43770.9954020133","43894.4861741788","42853.0690585142","42431.3626725282","42470.2552552918","42936.1544685576","43690.2605879013","44770.7837164402","45534.6035582439","45963.4531813851","45516.6454442968","46755.0913542774","46583.5574402493","44959.8173953657","44561.7446085093","",
"Fiji","FJI","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4787.95632456697","","","","","","","","","","",
"France","FRA","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","11076.9341668217","11492.7321496377","12163.9299864344","12781.1251039408","13514.4279488608","14023.6318762955","14599.6893148601","15183.9601990369","15721.9545078167","16679.5844143466","17522.624232688","18304.5413591622","18999.0298107063","20042.2858330803","20199.928778034","20087.1786966757","20826.5308981252","21368.1229501494","22307.2024915278","22978.9343404483","22955.9689087783","22763.7916978267","23154.7717793337","23295.6805527484","23421.3453526942","23826.3925770718","24916.6286781312","25511.1607365242","26674.6876664921","27499.6294866447","28145.3658583131","28263.1386780375","28623.5911735164","28479.2692714694","28963.7405681783","29453.4591344938","29842.9620224752","30605.7597804792","31654.1336257177","32790.6207836622","33527.297005217","34011.1359053669","34013.0743800587","34174.7904557137","34835.705554578","35222.1553266322","35878.5136182821","36674.0693291506","36621.7580032775","35711.102608591","36099.2396526078","36654.8633639888","36346.4616544684","36599.0883253037","36889.485192348","37445.1784272622","37780.1748615554","38305.4003598624","38740.2068663683","39780.4435164997","36508.6804341924","39197.08699788","39484.6850045906","39629.8669999002","39871.0209666063","",
"Faroe Islands","FRO","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54061.8627045827","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3399.10553922213","","","","","","","","","","",
"Gabon","GAB","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","3883.9343737758","4259.95197808151","4214.80162152589","4549.55268459533","8182.54024310291","8614.75430680907","11099.2621482361","9722.42851192418","7029.85950200699","7483.18280719384","9278.87045443146","10382.5658146397","9299.5853056311","9557.38529411142","9512.87669366667","8101.47265515992","6448.32222594812","4791.6196524803","5398.63395291692","5501.74313419135","5455.86971598293","5476.49694731262","4807.63253531363","4597.61423325451","4761.10023868922","4637.16268304475","5084.35607520388","5214.25296518981","4862.04115529934","4880.53858170169","5645.05454430528","5182.20331059944","5365.49604595592","5155.48576673431","5133.87011153436","6049.51246506388","5782.84291233905","5828.86837234091","6294.75436912882","5166.27476269753","5978.41667124093","7004.19712429795","7481.98481330655","7165.06234154859","7030.02504372323","6461.92551548165","6324.86867515055","6594.43648121798","8484.84576181597","8793.06146001028","7699.52562055199","9230.51878563488","10355.8440778264","9343.10690746948","9575.67035276701","",
"United Kingdom","GBR","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36292.7682204989","37925.901162607","38965.7232862103","39834.1953130173","41008.0743136342","41768.3086109753","42835.5052632562","42839.6306299238","43526.4545526989","42666.4228829515","40834.2020133574","41967.2560765373","41999.9668813452","41922.2519942884","42209.270042508","43494.7452402776","44274.9222995933","44765.60637244","46242.1082000258","46569.5971217774","47691.1773450876","42276.3283887575","46711.1345153922","47975.7219088841","46729.3304095683","47635.6905940154","",
"Georgia","GEO","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3021.11012743201","3216.27950259386","3503.54225070405","3613.60859228712","3873.14209419666","3994.42937428928","4036.05290257076","4299.73619859732","4600.35785630975","4791.5662156206","4522.65186637711","4847.25298776693","5330.47678721256","5773.56775985107","6535.18517957646","",
"Ghana","GHA","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1129.11649181043","1183.08392001629","1250.95055168793","1311.12795470647","1344.8722700318","1527.23333449736","1580.35623683422","1768.41411587728","1691.80935152042","1670.97520539684","1705.57156552721","1756.59031032659","1858.01380263776","1944.41382466473","2019.91490443322","2054.54660131896","2165.58435398589","2051.10976987179","2232.15026277295","",
"Gibraltar","GIB","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","637.097701713016","643.894954047514","665.559553530331","612.592698822126","696.964306819944","676.650894036306","724.456390644521","702.081713761086","727.556147995306","735.178345731914","768.5454987243","900.056129890239","921.14115653029","953.225193564555","967.358577332077","962.099912434754","941.564519249603","936.836360869229","984.612034429763","",
"Gambia, The","GMB","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","663.870156748491","629.857331501047","606.177238581006","610.112699747789","634.622558279758","654.645563584461","674.096417607839","627.286879638598","635.119297819565","624.082315043431","581.550612020108","604.679289587849","614.558145909852","618.821595610263","633.128274726576","690.840261720576","692.726690666043","672.946990226006","692.924784738113","741.015012119776","794.343639448972","",
"Guinea-Bissau","GNB","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","494.018724823304","404.167507756633","467.030169702009","486.754422239352","495.561935196293","533.047277177506","512.546331946939","531.449439750189","519.685661718021","512.566001665166","526.571789764145","561.113421939508","525.757804971089","574.0250109899","600.26237724363","547.690239066022","556.576988389384","581.434560977993","659.380922711851","672.330563368317","711.320789332673","649.268189879002","700.389628821055","704.549821068402","737.071683338637","739.358850862802","768.880838446068","807.936256564459","",
"Equatorial Guinea","GNQ","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5313.90994783567","10712.1308244513","11761.329725583","14560.6424195073","8770.88934868232","7852.31552584985","10118.099853343","10686.4823446233","9749.01522052046","8922.80787112731","6840.12681394037","5628.48951359516","5456.26696216941","5523.74565151493","4623.79027153301","3944.16457585051","4426.40193320086","4501.21027993385","4290.200856173","4137.37786808597","",
"Greece","GRC","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22543.0362126277","23141.4602194933","22906.2325975646","22097.3979389752","20817.7485809608","18539.2519629555","17501.0126528575","17140.4919403828","17593.0609281557","17842.4781627435","17924.8906054151","18152.7888800662","18279.3714493232","18740.3232620118","17182.3972766285","18684.6027089035","19840.5694636591","20736.6941985204","21337.3254203143","",
"Grenada","GRD","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7679.09072000599","","","","","","","","","","",
"Greenland","GRL","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","2038.46948429424","2004.39267003855","2037.24876889176","2176.81009569329","2261.03611630043","2268.84124995309","2264.25104185992","2295.35472161577","2394.83794866126","2386.940570626","2540.46065673216","2567.35400445688","2581.16036733459","2710.92406301243","2770.70985265758","2713.2156480474","2945.07416780334","3288.21611341471","3277.86780566876","3217.13869763882","3150.82105011778","3048.77593118414","2826.75500717455","2697.79734090163","2650.42069278108","2513.982422902","2492.44659146199","2473.79562326947","2511.98552510669","2524.46727551368","2505.74351926552","2643.32615572289","2699.62230991903","2750.39078512544","2827.81762477597","2896.79621879244","2816.02952294809","2931.09015494699","3128.46857824528","3114.74055403208","3168.16782482997","3156.88820839912","3159.88457099578","3142.23426062359","3136.94521264932","3139.92943771801","3208.00033180404","3328.91832347178","3387.77035147622","3430.57540975067","3444.45159405409","3536.58207293908","3585.21797376523","3575.43617019142","3660.35063052422","3800.43169548327","3870.26507712957","3921.66699349121","3967.34998157478","4126.21504726229","4054.25750957128","4195.76194741625","4216.19033626313","4435.71054037492","4613.89215968274","",
"Guam","GUM","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5672.96781772949","","","","","","","","","","",
"High income","HIC","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23290.9331468864","23714.2735080425","23810.5971782344","24276.6627891896","24551.1133570904","25368.4753184943","26324.8791220074","27058.2815548281","27899.5300013827","28661.0649047998","29512.984798823","30547.8035641593","30902.5578243938","31212.5029756442","31699.5151098034","32635.3267299437","33448.6330167888","34372.4967584119","34881.8588296577","34439.2894604929","33358.6585878345","34360.9827045459","34943.4678581724","35332.7222404586","35643.254547338","36288.0161607812","36866.565287165","37246.0905097409","38114.8528725773","38900.7033339631","39564.9686520227","37775.9278815134","40363.946879907","41312.6939857679","41614.3866565173","","",
"Hong Kong SAR, China","HKG","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27953.5325687107","28483.4632544545","28022.366268013","27811.319356337","29419.966533521","28601.8248811063","28652.5361359329","29845.4863529191","30402.4796999039","30696.4033341364","31538.4583146427","32581.6031536018","33837.3154684615","35866.2149328754","38490.842799151","39523.7079468487","37634.8779707169","38726.2221378749","40297.7295966487","39778.3459583803","41211.3316525997","42009.3103448229","43217.2953278478","44328.8798434659","46502.4863809812","47764.6433441714","46596.1870155907","44058.6721811182","48404.5224416803","46669.5944528622","47401.5294736555","49759.2413101663","",
"Honduras","HND","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1746.54228166749","1739.75081622035","1749.67710490033","1771.25478190919","1825.75777235131","1902.68973591972","1979.9132133888","2090.94953836718","2138.54566742936","2052.86679707039","2027.93701152944","2049.71755605545","2053.67790418054","2073.23898952422","2065.52755180558","2116.36649921151","2148.21111860403","2236.49936966348","2243.96785915954","2261.31045484213","2032.8076541703","2223.50204871543","2301.93356401543","2356.67598125372","2379.7963466136","",
"Heavily indebted poor countries (HIPC)","HPC","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","740.153880618376","743.686056098463","776.02114402829","794.225052129933","819.517638546844","847.340571150608","882.780141025547","897.261940635679","918.033856001881","940.520736866446","962.595234895652","975.786447821546","958.598408130221","996.125308465681","1016.6820946081","1026.68378852329","1076.00921123153","",
"Croatia","HRV","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6888.45108699394","7409.15588429274","7940.47867542083","8262.95427537381","7997.75806146413","8298.71887581671","8862.3858891386","9449.88719501481","9908.5211193492","10596.4537665263","10974.3593418607","11565.0647424123","12250.9313243585","12434.6212697672","11619.3279015019","11532.054362212","11595.764989887","11351.7607716125","11572.0557701621","11663.9805095883","12263.7266528323","12696.6087899604","13559.002080673","14078.2639822985","14834.666197139","13887.7059462184","15278.6665299676","16006.7034336965","16987.6639273247","17953.8696883701","",
"Haiti","HTI","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1543.12366932062","1470.53254235155","1409.2404761702","1427.49111330681","1342.39468021666","1194.07234130507","1091.2956794667","1204.44395797055","1273.60693309291","1299.75535075476","1292.69667024074","1369.36781761108","1416.12429817453","1365.13528115045","1356.55137213639","1301.95297940572","1290.94977368109","1273.03027906249","1319.41718275357","1324.81735160094","1350.59728495955","1446.27862435966","1316.59950381265","1321.05270014692","1313.59047217355","1389.27178782019","1375.34412745163","1414.98810289989","1476.69626763509","1513.42118064608","1490.00813546041","1474.88452586526","1372.3091532813","1338.36273448512","1332.21283701878","1322.3487862453","1273.08718664313","",
"Hungary","HUN","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8224.55829135332","8550.79793208134","8969.20894915755","9532.50678153164","9947.6966052244","10419.2358468638","10756.9882152081","11094.2429679418","11018.0232983513","11193.0248253654","10755.2445462679","10858.5926865886","10973.9260459779","10867.6645105933","11318.7216295605","11707.8440179503","12183.1958730881","12850.4865775562","13164.9470928939","13835.8417120643","14783.2341237945","14438.6675301072","15048.4610234992","15022.1927828611","15161.0535177223","15116.5559194394","",
"IBRD only","IBD","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5472.08481447103","","","","","","","","","","",
"IDA & IBRD total","IBT","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4414.18702972634","","","","","","","","","","",
"IDA total","IDA","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1330.0425785279","","","","","","","","","","",
"IDA blend","IDB","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1902.01986125716","","","","","","","","","","",
"Indonesia","IDN","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629.3673072022","2766.67426639617","2856.76014966762","2945.10820252701","3056.30448574629","3179.14912477432","3318.52044303245","3452.44660430069","3565.62576125678","3681.89509466597","3603.93779421761","3767.42721747329","3954.23860175614","4042.91157415061","4204.78544862787","",
"IDA only","IDX","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1017.15992004012","","","","","","","","","","",
"Isle of Man","IMN","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38306.7257704058","38238.0374105566","37859.6060765561","38288.9760940257","39590.3249838696","41969.075200004","45412.8000791877","49534.3561879849","54398.0046763045","55601.4914392321","58197.9296586226","60879.162482811","63952.236125597","66770.0275985436","69933.3193321139","74449.8858870659","79339.6654474786","73855.8749744634","73045.5342876121","73460.0522128277","74842.3587191113","78477.9488543327","82689.6524041413","84192.4338529873","81663.4917804145","80958.9767159292","84995.6146519738","90219.1760704435","90598.8740609082","84740.5782618837","77474.4582054229","75452.9327873079","","","",
"India","IND","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","311.76767876014","315.397238687451","316.865120469115","328.153881648217","344.131372694307","327.429348289334","320.370010378601","337.813657970448","342.02113081154","356.755794262585","366.957205416034","364.890805981389","355.162326058578","358.943831911043","355.340519664659","379.107696853485","376.56057015627","394.704148688811","407.839220921056","378.177853638859","394.28690729793","407.778037942612","411.072363481319","430.773794061497","436.2505465247","448.736113747063","459.287498132684","465.973392953213","498.37610344765","516.285957245444","531.981947761602","525.864390516733","543.27352734","558.081776766429","583.479591145543","615.167565447678","649.173749040349","663.49278675927","691.015186035355","737.853983384768","749.940094704063","772.576205733267","788.4792804191","835.766473023317","886.736349180691","941.30679126589","1000.77370267338","1065.14028219792","1080.4835063373","1148.65249827922","1222.18246201283","1270.68145119231","1317.77123853843","1382.35640230409","1467.13025019152","1565.6208667604","1675.01120417113","1769.32021620398","1863.34017714491","1917.66516456133","1780.4788640595","1940.4586405946","2069.49163113071","2239.86210545351","2362.66661754358","",
"Not classified","INX","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24527.6991074341","26066.0650734951","28177.5651722906","30464.8702966618","32299.9268975116","35103.9067094204","36066.9936792243","36845.8637697072","38221.1558231752","38857.702064785","40587.9468934824","41861.5759164298","41980.5638095938","39312.3038742425","35916.4777788156","36328.8289186734","36100.4715287573","35896.0609201739","38106.340909946","41066.8289892424","49915.4168382707","51848.0824038384","54110.8869090105","54917.7215275952","56695.8537318807","57581.6743225775","63166.6620682701","64217.2717412305","65285.7194613274","67024.4285580237","",
"Iran, Islamic Rep.","IRN","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","1745.58065852316","1859.1407364945","2001.29824229852","2131.54810427416","2072.45450412312","2318.1083249508","2418.9920779784","2489.94269579658","2743.78904806224","2972.13580376508","3144.68729987192","3954.55832935591","4400.66155134123","5968.11090997844","8489.44881693279","8287.7042307121","9486.07129827529","8925.07117274649","7267.42338707601","7014.72171526184","4928.32217866413","4379.62629906849","4962.38883100275","5072.01097123201","4509.91689741231","4364.25040363949","3426.42970489677","3922.67088152046","2623.39281425236","2812.90033793249","3178.52735567337","3329.3908233799","3345.92789111467","4160.28788288843","4094.30565441602","3945.81259387021","4115.05472817173","3953.11515063379","3593.14061026173","4116.18037751687","4204.79976274845","4308.2187093935","4929.99156916251","5222.06513723225","5470.43764437721","5880.95247725575","6088.70307054978","6696.84189052305","6600.36361765776","6351.05517036658","6803.92300248478","6986.16851368165","5940.61788822341","5619.60896326377","5590.00536997571","4956.4254724277","5329.67119797305","5541.75727228699","5010.84898944808","4361.80574666348","4297.22947052365","4940.86534921386","5131.71718406534","5032.40824248756","5001.9443856067","",
