country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scale_flag,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Ukraine,ex-USSR/Balkans,2005,2023,9.985818,19.289892,37732781,47585510,32.228450630130936,14.341691389794603,FALSE,1,9.304073999999998,0.6584153417495238,17.886759240336332,0.8096788450878547,black,$9,0.66,0.66,2.630373557271371,14 → 32,2.66 → 3.47,0.81,+0.81 (2.66 → 3.47),"ex-USSR/Balkans
+0.81 (2.66 → 3.47)",FALSE,,2.3011658863966087,2.9595812281461327,logratio,value
Costa Rica,Latin America,2005,2023,14.271688,27.285439,5105469,4261187,23.15919863828814,17.107780762123383,FALSE,1,13.013751000000001,0.648075475323035,6.051417876164756,0.30285867564659485,black,$13,0.65,0.65,2.982315452273669,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,2.6582777146121517,3.306353189935187,logratio,value
Morocco,Africa,2005,2023,7.150038,13.618808,37712463,30358088,23.191506911659534,15.539268095484172,FALSE,1,6.468769999999999,0.6443341071589436,7.6522388161753625,0.4004158845264678,black,$6,0.64,0.64,2.28928472495658,16 → 23,2.74 → 3.14,0.4,+0.4 (2.74 → 3.14),"Africa
+0.4 (2.74 → 3.14)",FALSE,,1.9671176713771081,2.611451778536052,logratio,value
Lithuania,CEE,2005,2023,26.430372,47.999832,2854061,3322225,45.77661955120762,26.822660952896424,FALSE,1,21.56946,0.5966837074697494,18.953958598311193,0.5345263824493995,black,$22,0.6,0.6,3.5728556571668912,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.2745138034320167,3.871197510901766,logratio,value
Bulgaria,CEE,2005,2023,21.04667,37.252995,6795757,7695001,45.77661955120762,26.822660952896424,FALSE,1,16.206325,0.5709899914380792,18.953958598311193,0.5345263824493995,black,$16,0.57,0.57,3.3322373485589702,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.0467423528399307,3.61773234427801,logratio,value
Estonia,CEE,2005,2023,26.179033,46.154022,1367143,1354799,45.77661955120762,26.822660952896424,FALSE,1,19.974988999999997,0.5670252845405893,18.953958598311193,0.5345263824493995,black,$20,0.57,0.57,3.548471465477057,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.2649588232067623,3.8319841077473518,logratio,value
"Dominican
Republic",Latin America,2005,2023,13.452188,23.229465,11331213,9224982,23.15919863828814,17.107780762123383,FALSE,1,9.777277000000002,0.5462797465558106,6.051417876164756,0.30285867564659485,black,$10,0.55,0.55,2.8722816426752793,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,2.5991417693973737,3.1454215159531844,logratio,value
Poland,CEE,2005,2023,27.993326,46.688633,38762796,38124333,45.77661955120762,26.822660952896424,FALSE,1,18.695307000000003,0.5115346057154283,18.953958598311193,0.5345263824493995,black,$19,0.51,0.51,3.5877334274784825,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.3319661246207684,3.8435007303361965,logratio,value
"North
Macedonia",ex-USSR/Balkans,2005,2023,16.79049,27.96674,1831749,2089764,32.228450630130936,14.341691389794603,FALSE,1,11.176250000000003,0.5102032922691406,17.886759240336332,0.8096788450878547,black,$11,0.51,0.51,3.075914300836292,14 → 32,2.66 → 3.47,0.81,+0.81 (2.66 → 3.47),"ex-USSR/Balkans
+0.81 (2.66 → 3.47)",FALSE,,2.8208126547017214,3.331015946970862,logratio,value
Paraguay,Latin America,2005,2023,9.919018,16.35828,6844101,5448045,23.15919863828814,17.107780762123383,FALSE,1,6.439262000000001,0.5002802667119848,6.051417876164756,0.30285867564659485,black,$6,0.5,0.5,2.5445940578172648,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,2.2944539244612723,2.7947341911732573,logratio,value
Chile,Latin America,2005,2023,19.48057,32.017334,19658791,16348730,23.15919863828814,17.107780762123383,FALSE,1,12.536763999999998,0.4968598850734246,6.051417876164756,0.30285867564659485,black,$13,0.5,0.5,3.2178475011033,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,2.969417558566588,3.4662774436400126,logratio,value
Ecuador,Latin America,2005,2023,11.528501,18.797377,17980034,13846112,23.15919863828814,17.107780762123383,FALSE,1,7.268876000000001,0.48889502166922844,6.051417876164756,0.30285867564659485,black,$7,0.49,0.49,2.689269827990695,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,2.444822317156081,2.9337173388253093,logratio,value
Brazil,Latin America,2005,2023,12.276319,19.95744,211140678,184688047,23.15919863828814,17.107780762123383,FALSE,1,7.681120999999997,0.4859298840617711,6.051417876164756,0.30285867564659485,black,$8,0.49,0.49,2.7506370641138362,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,2.5076721220829508,2.9936020061447217,logratio,value
"South
Korea",Asia,2005,2023,33.5136,53.608574,51748695,47851594,19.409006059628425,7.743862430083926,FALSE,1,20.094974,0.4697576913739677,11.665143629544499,0.9188366031194388,black,$20,0.47,0.47,3.746830172283673,8 → 19,2.05 → 2.97,0.92,+0.92 (2.05 → 2.97),"Asia
+0.92 (2.05 → 2.97)",FALSE,,3.5119513265966895,3.981709017970657,logratio,value
Colombia,Latin America,2005,2023,10.149454,16.155731,52321104,42128928,23.15919863828814,17.107780762123383,FALSE,1,6.006276999999999,0.46485493646417275,6.051417876164756,0.30285867564659485,black,$6,0.46,0.46,2.5498473791695337,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,2.3174199109374474,2.78227484740162,logratio,value
Serbia,ex-USSR/Balkans,2005,2023,16.001125,25.35898,6773156,7539095,32.228450630130936,14.341691389794603,FALSE,1,9.357855,0.46047387567198383,17.886759240336332,0.8096788450878547,black,$9,0.46,0.46,3.002895970103965,14 → 32,2.66 → 3.47,0.81,+0.81 (2.66 → 3.47),"ex-USSR/Balkans
+0.81 (2.66 → 3.47)",FALSE,,2.772659032267973,3.233132907939957,logratio,value
Argentina,Latin America,2005,2023,21.956108,33.81828,45538356,39216734,23.15919863828814,17.107780762123383,FALSE,1,11.862172000000001,0.43195611509205656,6.051417876164756,0.30285867564659485,black,$12,0.43,0.43,3.30502342715034,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,3.0890453696043116,3.521001484696368,logratio,value
Malaysia,Asia,2005,2023,20.31742,29.745306,35126249,25836027,19.409006059628425,7.743862430083926,FALSE,1,9.427886,0.3811926918850602,11.665143629544499,0.9188366031194388,black,$9,0.38,0.38,3.2020749920876916,8 → 19,2.05 → 2.97,0.92,+0.92 (2.05 → 2.97),"Asia
+0.92 (2.05 → 2.97)",FALSE,,3.0114786461451613,3.3926713380302216,logratio,value
Czechia,CEE,2005,2023,35.115566,50.677856,10809674,10280103,45.77661955120762,26.822660952896424,FALSE,1,15.562289999999997,0.36684454195242777,18.953958598311193,0.5345263824493995,black,$16,0.37,0.37,3.742066778925188,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.558644507948974,3.925489049901402,logratio,value
Croatia,CEE,2005,2023,29.038477,41.5619,3895973,4313901,45.77661955120762,26.822660952896424,FALSE,1,12.523423000000001,0.358562138543914,18.953958598311193,0.5345263824493995,black,$13,0.36,0.36,3.547902812949689,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.368621743677732,3.727183882221646,logratio,value
Spain,Southern Europe,2005,2023,46.64838,63.997158,47911535,43958840,61.39878314432743,47.82907161537171,FALSE,1,17.348777999999996,0.31620047612142055,13.569711528955722,0.24975636904707782,black,$17,0.32,0.32,4.0007384380629745,48 → 61,3.87 → 4.12,0.25,+0.25 (3.87 → 4.12),"Southern Europe
+0.25 (3.87 → 4.12)",FALSE,,3.8426382000022645,4.158838676123685,logratio,value
Slovakia,CEE,2005,2023,32.93329,43.989033,5518008,5376650,45.77661955120762,26.822660952896424,FALSE,1,11.055743,0.28945635255494434,18.953958598311193,0.5345263824493995,black,$11,0.29,0.29,3.639212176572845,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.494484000295373,3.7839403528503173,logratio,value
Hungary,CEE,2005,2023,32.128788,42.33395,9686418,10065654,45.77661955120762,26.822660952896424,FALSE,1,10.205162000000001,0.2758369139526038,18.953958598311193,0.5345263824493995,black,$10,0.28,0.28,3.6076709076372167,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.469752450660915,3.7455893646135188,logratio,value
Slovenia,CEE,2005,2023,39.61084,51.474453,2118353,1996858,45.77661955120762,26.822660952896424,FALSE,1,11.863612999999994,0.26198280816473096,18.953958598311193,0.5345263824493995,black,$12,0.26,0.26,3.810094222257299,27 → 46,3.29 → 3.82,0.53,+0.53 (3.29 → 3.82),"CEE
+0.53 (3.29 → 3.82)",FALSE,,3.6791028181749335,3.9410856263396643,logratio,value
Portugal,Southern Europe,2005,2023,33.0727,42.760372,10430680,10502943,61.39878314432743,47.82907161537171,FALSE,1,9.687672,0.2569036171819717,13.569711528955722,0.24975636904707782,black,$10,0.26,0.26,3.62715997724738,48 → 61,3.87 → 4.12,0.25,+0.25 (3.87 → 4.12),"Southern Europe
+0.25 (3.87 → 4.12)",FALSE,,3.4987081686563943,3.755611785838366,logratio,value
Italy,Southern Europe,2005,2023,53.438343,67.24595,59499408,58519638,61.39878314432743,47.82907161537171,FALSE,1,13.80760699999999,0.22982827160899605,13.569711528955722,0.24975636904707782,black,$14,0.23,0.23,4.093442657815642,48 → 61,3.87 → 4.12,0.25,+0.25 (3.87 → 4.12),"Southern Europe
+0.25 (3.87 → 4.12)",FALSE,,3.978528522011145,4.2083567936201405,logratio,value
Tunisia,Africa,2005,2023,14.176201,16.799356,12200387,10255431,23.191506911659534,15.539268095484172,FALSE,1,2.623154999999999,0.16977597968502806,7.6522388161753625,0.4004158845264678,black,$3,0.17,0.17,2.736452562498625,16 → 23,2.74 → 3.14,0.4,+0.4 (2.74 → 3.14),"Africa
+0.4 (2.74 → 3.14)",FALSE,,2.651564572656111,2.821340552341139,logratio,value
Israel,Asia,2005,2023,42.21452,46.17877,9256261,6728156,19.409006059628425,7.743862430083926,FALSE,1,3.96425,0.08975593097391124,11.665143629544499,0.9188366031194388,black,$4,0.09,0.09,3.787642203177792,8 → 19,2.05 → 2.97,0.92,+0.92 (2.05 → 2.97),"Asia
+0.92 (2.05 → 2.97)",FALSE,,3.7427642376908365,3.8325201686647477,logratio,value
Greece,Southern Europe,2005,2023,35.795254,37.6641,10242850,10981291,61.39878314432743,47.82907161537171,FALSE,1,1.8688459999999978,0.05089207134347125,13.569711528955722,0.24975636904707782,black,$2,0.05,0.05,3.603261350457831,48 → 61,3.87 → 4.12,0.25,+0.25 (3.87 → 4.12),"Southern Europe
+0.25 (3.87 → 4.12)",FALSE,,3.5778153147860956,3.6287073861295664,logratio,value
Jamaica,Latin America,2005,2023,10.069793,10.500006,2839729,2687020,23.15919863828814,17.107780762123383,FALSE,1,0.4302130000000002,0.041835678179943755,6.051417876164756,0.30285867564659485,black,$0,0.04,0.04,2.330457989501914,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,2.309540150411942,2.3513758285918858,logratio,value
Algeria,Africa,2005,2023,24.904377,25.869389,46164169,33109211,23.191506911659534,15.539268095484172,FALSE,1,0.9650120000000015,0.038016806673426565,7.6522388161753625,0.4004158845264678,black,$1,0.04,0.04,3.234051974491861,16 → 23,2.74 → 3.14,0.4,+0.4 (2.74 → 3.14),"Africa
+0.4 (2.74 → 3.14)",FALSE,,3.2150435711551477,3.2530603778285743,logratio,value
Iran,Asia,2005,2023,22.433914,22.038479,90608663,71828417,19.409006059628425,7.743862430083926,FALSE,1,-0.39543500000000265,-0.0177838607345646,11.665143629544499,0.9188366031194388,red,$0,-0.02,-0.02,3.101681901381343,8 → 19,2.05 → 2.97,0.92,+0.92 (2.05 → 2.97),"Asia
+0.92 (2.05 → 2.97)",FALSE,,3.110573831748625,3.0927899710140605,logratio,value
Mexico,Latin America,2005,2023,27.390198,26.803362,129739713,105811451,23.15919863828814,17.107780762123383,FALSE,1,-0.5868360000000017,-0.021657884754428352,6.051417876164756,0.30285867564659485,red,$-1,-0.02,-0.02,3.2993562697873067,17 → 23,2.84 → 3.14,0.3,+0.3 (2.84 → 3.14),"Latin America
+0.3 (2.84 → 3.14)",FALSE,,3.310185212164521,3.2885273274100926,logratio,value
"South
Africa",Africa,2005,2023,21.256033,19.420797,63212339,49489992,23.191506911659534,15.539268095484172,FALSE,1,-1.8352359999999983,-0.09029625877329694,7.6522388161753625,0.4004158845264678,red,$-2,-0.09,-0.09,3.011492631572481,16 → 23,2.74 → 3.14,0.4,+0.4 (2.74 → 3.14),"Africa
+0.4 (2.74 → 3.14)",FALSE,,3.0566407609591297,2.966344502185833,logratio,value
Azerbaijan,ex-USSR/Balkans,2005,2023,0.10106904249118072,0.28393462274931236,10318161,8597205,39.06423227321421,21.25280181186865,TRUE,0.01,0.18286558025813165,1.0329401377515255,0.1781143046134556,0.6087185360583687,black,+0%,1.03,1.03,-1.7754813377840744,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-2.291951406659837,-1.2590112689083117,logratio,% of DE
China,Asia,2005,2023,0.07806264880485983,0.2144564728926588,1422584878,1310027084,23.52573288759636,11.475548386298549,TRUE,0.01,0.13639382408779896,1.0105951000877813,0.1205018450129781,0.7178762940899531,black,+0%,1.01,1.01,-2.0449460348270794,0 → 0,-2.16 → -1.45,0.72,+0.72 (-2.16 → -1.45),"Asia
+0.72 (-2.16 → -1.45)",FALSE,,-2.55024358487097,-1.5396484847831886,logratio,% of DE
Georgia,ex-USSR/Balkans,2005,2023,0.22212219468130598,0.5683211784559433,3807436,4026093,39.06423227321421,21.25280181186865,TRUE,0.01,0.3461989837746373,0.9394590570042152,0.1781143046134556,0.6087185360583687,black,+0%,0.94,0.94,-1.0347980935444778,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-1.5045276220465855,-0.5650685650423704,logratio,% of DE
Romania,CEE,2005,2023,0.2370982440128145,0.5706296667895943,19118433,21213352,55.48602132176616,39.748219495540255,TRUE,0.01,0.3335314227767797,0.8782658427581886,0.15737801826225906,0.33356607341991357,black,+0%,0.88,0.88,-1.0001477706628008,0 → 1,-0.92 → -0.59,0.33,+0.33 (-0.92 → -0.59),"CEE
+0.33 (-0.92 → -0.59)",FALSE,,-1.439280692041895,-0.5610148492837064,logratio,% of DE
Kazakhstan,ex-USSR/Balkans,2005,2023,0.20588610953104647,0.4553871263045647,20330063,15968071,39.06423227321421,21.25280181186865,TRUE,0.01,0.24950101677351821,0.7938247346973152,0.1781143046134556,0.6087185360583687,black,+0%,0.79,0.79,-1.1835197620849978,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-1.5804321294336554,-0.7866073947363403,logratio,% of DE
Moldova,ex-USSR/Balkans,2005,2023,0.10154989784965239,0.2129370157455333,3067017,3988618,39.06423227321421,21.25280181186865,TRUE,0.01,0.11138711789588092,0.7404461391421041,0.1781143046134556,0.6087185360583687,black,+0%,0.74,0.74,-1.9169819272970396,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-2.2872049968680916,-1.5467588577259876,logratio,% of DE
Egypt,Africa,2005,2023,0.17066912423220526,0.34897515095997117,114535724,81100965,28.11051710676791,23.027478151553538,TRUE,0.01,0.1783060267277659,0.7152739829139766,0.05083038955214374,0.19945557549698192,black,+0%,0.72,0.72,-1.410391551459349,0 → 0,-1.47 → -1.27,0.2,+0.2 (-1.47 → -1.27),"Africa
+0.2 (-1.47 → -1.27)",FALSE,,-1.7680285429163374,-1.052754560002361,logratio,% of DE
Russia,ex-USSR/Balkans,2005,2023,0.23746068454551528,0.44413831681791205,145440454,144597838,39.06423227321421,21.25280181186865,TRUE,0.01,0.20667763227239677,0.6261339672673332,0.1781143046134556,0.6087185360583687,black,+0%,0.63,0.63,-1.1246862243325517,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-1.4377532079662183,-0.8116192406988852,logratio,% of DE
Belarus,ex-USSR/Balkans,2005,2023,0.23066153843988008,0.42581597171191804,9115626,9667778,39.06423227321421,21.25280181186865,TRUE,0.01,0.19515443327203796,0.613055827142307,0.1781143046134556,0.6087185360583687,black,+0%,0.61,0.61,-1.1602759309056143,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-1.466803844476768,-0.8537480173344608,logratio,% of DE
Thailand,Asia,2005,2023,0.13482598875557072,0.23077670105910614,71702397,66017363,23.52573288759636,11.475548386298549,TRUE,0.01,0.09595071230353541,0.5374656061026134,0.1205018450129781,0.7178762940899531,black,+0%,0.54,0.54,-1.735037501112545,0 → 0,-2.16 → -1.45,0.72,+0.72 (-2.16 → -1.45),"Asia
+0.72 (-2.16 → -1.45)",FALSE,,-2.0037703041638517,-1.4663046980612382,logratio,% of DE
Uruguay,Latin America,2005,2023,0.28903747794855816,0.4695087069972033,3388029,3285727,28.07135612103481,25.351840595108122,TRUE,0.01,0.18047122904864515,0.4851304825438999,0.027195155259266884,0.10189836661710917,black,+0%,0.49,0.49,-0.9986336765227715,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.2411989177947214,-0.7560684352508215,logratio,% of DE
Latvia,CEE,2005,2023,0.33693398397173513,0.5332475567772216,1882336,2239738,55.48602132176616,39.748219495540255,TRUE,0.01,0.19631357280548645,0.4590987576785293,0.15737801826225906,0.33356607341991357,black,+0%,0.46,0.46,-0.8583188822390475,0 → 1,-0.92 → -0.59,0.33,+0.33 (-0.92 → -0.59),"CEE
+0.33 (-0.92 → -0.59)",FALSE,,-1.0878682610783121,-0.6287695033997828,logratio,% of DE
Ukraine,ex-USSR/Balkans,2005,2023,0.1479787879373899,0.23381354265560458,37732781,47585510,39.06423227321421,21.25280181186865,TRUE,0.01,0.0858347547182147,0.45745503272003785,0.1781143046134556,0.6087185360583687,black,+0%,0.46,0.46,-1.6819588238773417,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-1.9106863402373606,-1.4532313075173229,logratio,% of DE
Costa Rica,Latin America,2005,2023,0.21149064523913733,0.3307278835725673,5105469,4261187,28.07135612103481,25.351840595108122,TRUE,0.01,0.11923723833343,0.44711516629354936,0.027195155259266884,0.10189836661710917,black,+0%,0.45,0.45,-1.3300169288750434,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.553574512021818,-1.1064593457282688,logratio,% of DE
Morocco,Africa,2005,2023,0.1059556620144969,0.16507410955056093,37712463,30358088,28.11051710676791,23.027478151553538,TRUE,0.01,0.05911844753606403,0.44337379812945776,0.05083038955214374,0.19945557549698192,black,+0%,0.44,0.44,-2.0230476561921327,0 → 0,-1.47 → -1.27,0.2,+0.2 (-1.47 → -1.27),"Africa
+0.2 (-1.47 → -1.27)",FALSE,,-2.2447345552568616,-1.8013607571274037,logratio,% of DE
Lithuania,CEE,2005,2023,0.39166890617216604,0.5818078591001885,2854061,3322225,55.48602132176616,39.748219495540255,TRUE,0.01,0.19013895292802246,0.39572339844026355,0.15737801826225906,0.33356607341991357,black,+0%,0.4,0.4,-0.7394767239818213,0 → 1,-0.92 → -0.59,0.33,+0.33 (-0.92 → -0.59),"CEE
+0.33 (-0.92 → -0.59)",FALSE,,-0.937338423201953,-0.5416150247616895,logratio,% of DE
Bulgaria,CEE,2005,2023,0.31188839178905775,0.451545023449666,6795757,7695001,55.48602132176616,39.748219495540255,TRUE,0.01,0.13965663166060827,0.37002968240859346,0.15737801826225906,0.33356607341991357,black,+0%,0.37,0.37,-0.9800950325897424,0 → 1,-0.92 → -0.59,0.33,+0.33 (-0.92 → -0.59),"CEE
+0.33 (-0.92 → -0.59)",FALSE,,-1.165109873794039,-0.7950801913854457,logratio,% of DE
Estonia,CEE,2005,2023,0.3879443399341878,0.559434723202427,1367143,1354799,55.48602132176616,39.748219495540255,TRUE,0.01,0.17149038326823923,0.36606497551110356,0.15737801826225906,0.33356607341991357,black,+0%,0.37,0.37,-0.7638609156716556,0 → 1,-0.92 → -0.59,0.33,+0.33 (-0.92 → -0.59),"CEE
+0.33 (-0.92 → -0.59)",FALSE,,-0.9468934034272074,-0.5808284279161039,logratio,% of DE
"Dominican
Republic",Latin America,2005,2023,0.19934656082715513,0.28156526255535147,11331213,9224982,28.07135612103481,25.351840595108122,TRUE,0.01,0.08221870172819634,0.3453194375263248,0.027195155259266884,0.10189836661710917,black,+0%,0.35,0.35,-1.4400507384734336,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.612710457236596,-1.2673910197102711,logratio,% of DE
Poland,CEE,2005,2023,0.4148301573107203,0.5659147642442668,38762796,38124333,55.48602132176616,39.748219495540255,TRUE,0.01,0.15108460693354647,0.3105742966859424,0.15737801826225906,0.33356607341991357,black,+0%,0.31,0.31,-0.7245989536702302,0 → 1,-0.92 → -0.59,0.33,+0.33 (-0.92 → -0.59),"CEE
+0.33 (-0.92 → -0.59)",FALSE,,-0.8798861020132014,-0.569311805327259,logratio,% of DE
"North
Macedonia",ex-USSR/Balkans,2005,2023,0.24881650747839235,0.33898595989693475,1831749,2089764,39.06423227321421,21.25280181186865,TRUE,0.01,0.0901694524185424,0.30924298323965466,0.1781143046134556,0.6087185360583687,black,+0%,0.31,0.31,-1.2364180803124207,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-1.3910395719322481,-1.0817965886925935,logratio,% of DE
Paraguay,Latin America,2005,2023,0.1469888857546926,0.19827935783944894,6844101,5448045,28.07135612103481,25.351840595108122,TRUE,0.01,0.051290472084756344,0.2993199576824989,0.027195155259266884,0.10189836661710917,black,+0%,0.3,0.3,-1.7677383233314479,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.9173983021726972,-1.6180783444901983,logratio,% of DE
Chile,Latin America,2005,2023,0.2886805204069891,0.3880833697217039,19658791,16348730,28.07135612103481,25.351840595108122,TRUE,0.01,0.09940284931471477,0.2958995760439385,0.027195155259266884,0.10189836661710917,black,+0%,0.3,0.3,-1.0944848800454121,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.2424346680673815,-0.9465350920234428,logratio,% of DE
Ecuador,Latin America,2005,2023,0.17083964525640136,0.22784374889206124,17980034,13846112,28.07135612103481,25.351840595108122,TRUE,0.01,0.057004103635659886,0.2879347126397426,0.027195155259266884,0.10189836661710917,black,+0%,0.29,0.29,-1.6230625531580176,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.7670299094778887,-1.4790951968381463,logratio,% of DE
Brazil,Latin America,2005,2023,0.18192148164053762,0.24190491832389055,211140678,184688047,28.07135612103481,25.351840595108122,TRUE,0.01,0.05998343668335293,0.28496957503228554,0.027195155259266884,0.10189836661710917,black,+0%,0.28,0.28,-1.5616953170348762,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.704180104551019,-1.4192105295187334,logratio,% of DE
"South
Korea",Asia,2005,2023,0.49663451781501616,0.6497916423614573,51748695,47851594,23.52573288759636,11.475548386298549,TRUE,0.01,0.1531571245464411,0.2687973823444818,0.1205018450129781,0.7178762940899531,black,+0%,0.27,0.27,-0.5655022088650392,0 → 0,-2.16 → -1.45,0.72,+0.72 (-2.16 → -1.45),"Asia
+0.72 (-2.16 → -1.45)",FALSE,,-0.6999009000372801,-0.43110351769279825,logratio,% of DE
Colombia,Latin America,2005,2023,0.15040369263151937,0.19582425341214835,52321104,42128928,28.07135612103481,25.351840595108122,TRUE,0.01,0.04542056078062898,0.26389462743468695,0.027195155259266884,0.10189836661710917,black,+0%,0.26,0.26,-1.762485001979179,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.8944323156965224,-1.6305376882618354,logratio,% of DE
Serbia,ex-USSR/Balkans,2005,2023,0.23711899046574522,0.3073771979611199,6773156,7539095,39.06423227321421,21.25280181186865,TRUE,0.01,0.07025820749537467,0.25951356664249803,0.1781143046134556,0.6087185360583687,black,+0%,0.26,0.26,-1.3094364110447474,0 → 0,-1.55 → -0.94,0.61,+0.61 (-1.55 → -0.94),"ex-USSR/Balkans
+0.61 (-1.55 → -0.94)",FALSE,,-1.4391931943659966,-1.1796796277234984,logratio,% of DE
Argentina,Latin America,2005,2023,0.32536525797510324,0.4099127073038657,45538356,39216734,28.07135612103481,25.351840595108122,TRUE,0.01,0.08454744932876246,0.23099580606257078,0.027195155259266884,0.10189836661710917,black,+0%,0.23,0.23,-1.0073089539983726,0 → 0,-1.37 → -1.27,0.1,+0.1 (-1.37 → -1.27),"Latin America
+0.1 (-1.37 → -1.27)",FALSE,,-1.122806857029658,-0.8918110509670872,logratio,% of DE
Malaysia,Asia,2005,2023,0.3010817126463634,0.36054402861535,35126249,25836027,23.52573288759636,11.475548386298549,TRUE,0.01,0.0594623159689866,0.18023238285557447,0.1205018450129781,0.7178762940899531,black,+0%,0.18,0.18,-1.1102573890610212,0 → 0,-2.16 → -1.45,0.72,+0.72 (-2.16 → -1.45),"Asia
+0.72 (-2.16 → -1.45)",FALSE,,-1.2003735804888085,-1.020141197633234,logratio,% of DE
