country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
Slovenia,CEE,1990,2024,25351.411330939,48495.889687081,2126324,1997968,42744.38364939381,17407.840888858314,1,23144.478356141997,0.6486446433403191,25336.542760535493,0.8983170796141121,black,$23144k,0.65,0.65,10.46491200294406,17408 → 42744,9.76 → 10.66,0.9,+0.9 (9.76 → 10.66),"CEE
+0.9 (9.76 → 10.66)",10.1405896812739,10.789234324614219,logratio,value
Hungary,CEE,1990,2024,21297.0006409015,40702.1535135968,9562314,10381231,42744.38364939381,17407.840888858314,1,19405.1528726953,0.6477147551118814,25336.542760535493,0.8983170796141121,black,$19405k,0.65,0.65,10.290178904356946,17408 → 42744,9.76 → 10.66,0.9,+0.9 (9.76 → 10.66),"CEE
+0.9 (9.76 → 10.66)",9.966321526801005,10.614036281912888,logratio,value
"North
Macedonia",ex-USSR/Balkans,1990,2024,12904.5181514137,24465.3919306751,1792179,2063645,33905.67801333279,25293.575516631612,1,11560.873779261401,0.6396820503269274,8612.10249670118,0.29303206204138216,black,$11561k,0.64,0.64,9.785173798487648,25294 → 33906,10.14 → 10.43,0.29,+0.29 (10.14 → 10.43),"ex-USSR/Balkans
+0.29 (10.14 → 10.43)",9.465332773324183,10.10501482365111,logratio,value
Tunisia,Africa,1990,2024,6742.57685903794,12713.5498473821,12277109,8324459,14335.010170851734,8735.575992476372,1,5970.9729883441605,0.6342261666730006,5599.4341783753625,0.4953009266819871,black,$5971k,0.63,0.63,9.133310537475321,8736 → 14335,9.08 → 9.57,0.5,+0.5 (9.08 → 9.57),"Africa
+0.5 (9.08 → 9.57)",8.8161974541388215,9.45042362081182,logratio,value
Israel,Asia,1990,2024,25335.2722247493,47338.8424624205,9974400,4544949,24520.678714915768,3112.786826501071,1,22003.5702376712,0.6251335683344662,21407.8918884147,2.0639983801008817,black,$22004k,0.63,0.63,10.452519647026396,3113 → 24521,8.04 → 10.11,2.06,+2.06 (8.04 → 10.11),"Asia
+2.06 (8.04 → 10.11)",10.139952862859163,10.765086431193629,logratio,value
Colombia,Latin America,1990,2024,9998.81069684463,18503.6706011465,52886363,32440020,21301.134080557873,13523.408872798123,1,8504.85990430187,0.615502967670491,7777.7252077597495,0.4543381401207085,black,$8505k,0.62,0.62,9.517972918423121,13523 → 21301,9.51 → 9.97,0.45,+0.45 (9.51 → 9.97),"Latin America
+0.45 (9.51 → 9.97)",9.210221434587876,9.825724402258366,logratio,value
Croatia,CEE,1990,2024,23399.6954608454,42633.7666808329,3866300,4835027,42744.38364939381,17407.840888858314,1,19234.0712199875,0.5999235766029035,25336.542760535493,0.8983170796141121,black,$19234k,0.6,0.6,10.36044007506877,17408 → 42744,9.76 → 10.66,0.9,+0.9 (9.76 → 10.66),"CEE
+0.9 (9.76 → 10.66)",10.060478286767317,10.66040186337022,logratio,value
Iran,Asia,1990,2024,9046.58484470857,16224.0353445835,91567738,58380046,24520.678714915768,3112.786826501071,1,7177.450499874931,0.5841064846772633,21407.8918884147,2.0639983801008817,black,$7177k,0.58,0.58,9.402195842586856,3113 → 24521,8.04 → 10.11,2.06,+2.06 (8.04 → 10.11),"Asia
+2.06 (8.04 → 10.11)",9.110142600248224,9.694249084925488,logratio,value
Czechia,CEE,1990,2024,27918.1375190566,47961.8095131483,10882164,10301937,42744.38364939381,17407.840888858314,1,20043.6719940917,0.541128491180588,25336.542760535493,0.8983170796141121,black,$20044k,0.54,0.54,10.50759609247136,17408 → 42744,9.76 → 10.66,0.9,+0.9 (9.76 → 10.66),"CEE
+0.9 (9.76 → 10.66)",10.237031846881067,10.778160338061655,logratio,value
Paraguay,Latin America,1990,2024,9962.48027842986,16296.2836189267,6929153,4035697,21301.134080557873,13523.408872798123,1,6333.803340496839,0.4921110184442437,7777.7252077597495,0.4543381401207085,black,$6334k,0.49,0.49,9.452636852738191,13523 → 21301,9.51 → 9.97,0.45,+0.45 (9.51 → 9.97),"Latin America
+0.45 (9.51 → 9.97)",9.20658134351607,9.698692361960314,logratio,value
Argentina,Latin America,1990,2024,17007.2844317191,26547.0503429365,45696159,32755859,21301.134080557873,13523.408872798123,1,9539.7659112174,0.44527689506009877,7777.7252077597495,0.4543381401207085,black,$9540k,0.45,0.45,9.964035474773691,13523 → 21301,9.51 → 9.97,0.45,+0.45 (9.51 → 9.97),"Latin America
+0.45 (9.51 → 9.97)",9.741397027243643,10.186673922303742,logratio,value
Brazil,Latin America,1990,2024,12633.2884560597,19647.9096329925,211998573,149143183,21301.134080557873,13523.408872798123,1,7014.621176932802,0.44163568153296245,7777.7252077597495,0.4543381401207085,black,$7015k,0.44,0.44,9.66490839087179,13523 → 21301,9.51 → 9.97,0.45,+0.45 (9.51 → 9.97),"Latin America
+0.45 (9.51 → 9.97)",9.44409055010531,9.885726231638271,logratio,value
Portugal,Southern Europe,1990,2024,27190.5717704405,41883.8514202164,10701636,9989475,49203.84660871572,35982.26485886288,1,14693.279649775901,0.4320300578809182,13221.581749852841,0.31294562928769326,black,$14693k,0.43,0.43,10.426640595049093,35982 → 49204,10.49 → 10.8,0.31,+0.31 (10.49 → 10.8),"Southern Europe
+0.31 (10.49 → 10.8)",10.210625566108634,10.642655623989553,logratio,value
Ecuador,Latin America,1990,2024,9104.81599790272,13935.5391125402,18135478,10473624,21301.134080557873,13523.408872798123,1,4830.72311463748,0.42563884377695343,7777.7252077597495,0.4543381401207085,black,$4831k,0.43,0.43,9.329378204939086,13523 → 21301,9.51 → 9.97,0.45,+0.45 (9.51 → 9.97),"Latin America
+0.45 (9.51 → 9.97)",9.11655878305061,9.542197626827564,logratio,value
Spain,Southern Europe,1990,2024,31773.2267420042,48373.0455699185,48807137,39084924,49203.84660871572,35982.26485886288,1,16599.818827914296,0.4203187400633307,13221.581749852841,0.31294562928769326,black,$16600k,0.42,0.42,10.576538657828817,35982 → 49204,10.49 → 10.8,0.31,+0.31 (10.49 → 10.8),"Southern Europe
+0.31 (10.49 → 10.8)",10.366379287797152,10.786698027860483,logratio,value
Russia,ex-USSR/Balkans,1990,2024,29643.595703125,41704.7109375,143533851,148979487,33905.67801333279,25293.575516631612,1,12061.115234375,0.34136798895498466,8612.10249670118,0.29303206204138216,black,$12061k,0.34,0.34,10.467685379050833,25294 → 33906,10.14 → 10.43,0.29,+0.29 (10.14 → 10.43),"ex-USSR/Balkans
+0.29 (10.14 → 10.43)",10.29700138457334,10.638369373528326,logratio,value
Greece,Southern Europe,1990,2024,26916.3125225704,37752.6321172664,10388805,10258439,49203.84660871572,35982.26485886288,1,10836.319594696004,0.3383226819331678,13221.581749852841,0.31294562928769326,black,$10836k,0.34,0.34,10.369649136240614,35982 → 49204,10.49 → 10.8,0.31,+0.31 (10.49 → 10.8),"Southern Europe
+0.31 (10.49 → 10.8)",10.20048779527403,10.538810477207198,logratio,value
Algeria,Africa,1990,2024,11728.5457286791,15442.1244460542,46814308,25375759,14335.010170851734,8735.575992476372,1,3713.5787173750996,0.27507345260820965,5599.4341783753625,0.4953009266819871,black,$3714k,0.28,0.28,9.507317681465885,8736 → 14335,9.08 → 9.57,0.5,+0.5 (9.08 → 9.57),"Africa
+0.5 (9.08 → 9.57)",9.36978095516178,9.644854407769989,logratio,value
Mexico,Latin America,1990,2024,17169.5925839593,22033.2744496619,130861007,82820134,21301.134080557873,13523.408872798123,1,4863.6818657026015,0.2494138394425872,7777.7252077597495,0.4543381401207085,black,$4864k,0.25,0.25,9.875602144965498,13523 → 21301,9.51 → 9.97,0.45,+0.45 (9.51 → 9.97),"Latin America
+0.45 (9.51 → 9.97)",9.750895225244204,10.00030906468679,logratio,value
"South
Africa",Africa,1990,2024,10824.3847590107,13598.7888656984,64007187,40746216,14335.010170851734,8735.575992476372,1,2774.4041066877,0.22817929770564307,5599.4341783753625,0.4953009266819871,black,$2774k,0.23,0.23,9.403646364913016,8736 → 14335,9.08 → 9.57,0.5,+0.5 (9.08 → 9.57),"Africa
+0.5 (9.08 → 9.57)",9.289556716060194,9.517736013765836,logratio,value
Italy,Southern Europe,1990,2024,42656.7445101659,53115.1350996573,58986023,57031408,49203.84660871572,35982.26485886288,1,10458.390589491399,0.2192765200954465,13221.581749852841,0.31294562928769326,black,$10458k,0.22,0.22,10.77057893669431,35982 → 49204,10.49 → 10.8,0.31,+0.31 (10.49 → 10.8),"Southern Europe
+0.31 (10.49 → 10.8)",10.660940676646588,10.880217196742034,logratio,value
Jamaica,Latin America,1990,2024,8742.16514946537,10259.9951095504,2839175,2379829,21301.134080557873,13523.408872798123,1,1517.8299600850296,0.16009447533098198,7777.7252077597495,0.4543381401207085,black,$1518k,0.16,0.16,9.155960404407148,13523 → 21301,9.51 → 9.97,0.45,+0.45 (9.51 → 9.97),"Latin America
+0.45 (9.51 → 9.97)",9.075913166741657,9.23600764207264,logratio,value
Moldova,ex-USSR/Balkans,1990,2024,15902.8943232278,16465.9286876097,2389275,4451100,33905.67801333279,25293.575516631612,1,563.0343643818996,0.034792192411939434,8612.10249670118,0.29303206204138216,black,$563k,0.03,0.03,9.691652500755723,25294 → 33906,10.14 → 10.43,0.29,+0.29 (10.14 → 10.43),"ex-USSR/Balkans
+0.29 (10.14 → 10.43)",9.674256404549752,9.709048596961692,logratio,value
Ukraine,ex-USSR/Balkans,1990,2024,22815.798828125,16319.8447265625,37860221,52054034,33905.67801333279,25293.575516631612,1,-6495.9541015625,-0.335071391865699,8612.10249670118,0.29303206204138216,red,$-6496k,-0.34,-0.34,9.867672810101919,25294 → 33906,10.14 → 10.43,0.29,+0.29 (10.14 → 10.43),"ex-USSR/Balkans
+0.29 (10.14 → 10.43)",10.035208506034767,9.700137114169069,logratio,value
China,Asia,1990,2024,0.03933889296840227,0.379527250423382,1408975000,1153582668,39.03321309255282,7.34606454714355,0.01,0.3401883574549797,2.266712727916614,0.3168714854540927,1.6702481674017102,black,+0%,2.27,2.27,-2.102185242560477,0 → 0,-2.61 → -0.94,1.67,+1.67 (-2.61 → -0.94),"Asia
+1.67 (-2.61 → -0.94)",-3.235541606518784,-0.9688288786021699,logratio,% of DE
"South
Korea",Asia,1990,2023,0.3266187441598503,0.8042269944378844,51748695,44081380,39.03321309255282,7.34606454714355,0.01,0.47760825027803405,0.9010879900380587,0.3168714854540927,1.6702481674017102,black,+0%,0.9,0.9,-0.6684177132798035,0 → 0,-2.61 → -0.94,1.67,+1.67 (-2.61 → -0.94),"Asia
+1.67 (-2.61 → -0.94)",-1.1189617082988328,-0.2178737182607742,logratio,% of DE
Poland,CEE,1990,2024,0.3025819134967237,0.7180128262246759,36554707,38055404,68.03202679071505,41.08187612053746,0.01,0.4154309127279522,0.8641354034780855,0.2695015067017759,0.5044115225722257,black,+0%,0.86,0.86,-0.7633355480098435,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-1.1954032497488862,-0.3312678462708007,logratio,% of DE
"Dominican
Republic",Latin America,1990,2024,0.17293170503538854,0.3856365874731082,11427557,7151120,33.90291778044338,31.914756780391638,0.01,0.21270488243771965,0.8019986947862541,0.019881610000517434,0.06043258307882192,black,+0%,0.8,0.8,-1.35385918361443,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.754858531007557,-0.9528598362213029,logratio,% of DE
Panama,Latin America,1990,2024,0.26752398269214167,0.579756902948348,4515577,2455535,33.90291778044338,31.914756780391638,0.01,0.31223292025620636,0.7733996655908733,0.019881610000517434,0.06043258307882192,black,+0%,0.77,0.77,-0.9318462289455075,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.3185460617409441,-0.5451463961500709,logratio,% of DE
Malaysia,Asia,1990,2024,0.283518911352233,0.5422896002046462,35557673,17833124,39.03321309255282,7.34606454714355,0.01,0.2587706888524132,0.6485213488106807,0.3168714854540927,1.6702481674017102,black,+0%,0.65,0.65,-0.936215776923967,0 → 0,-2.61 → -0.94,1.67,+1.67 (-2.61 → -0.94),"Asia
+1.67 (-2.61 → -0.94)",-1.2604764513293074,-0.6119551025186266,logratio,% of DE
Chile,Latin America,1990,2024,0.2584787221785107,0.48038970428891525,19764771,13437138,33.90291778044338,31.914756780391638,0.01,0.22191098211040455,0.6197842805327453,0.019881610000517434,0.06043258307882192,black,+0%,0.62,0.62,-1.0430497608108178,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.3529419010771904,-0.7331576205444451,logratio,% of DE
Thailand,Asia,1990,2024,0.2053629817324323,0.3459692590906023,71668011,54738282,39.03321309255282,7.34606454714355,0.01,0.14060627735816997,0.5215708685556756,0.3168714854540927,1.6702481674017102,black,+0%,0.52,0.52,-1.3221907887082929,0 → 0,-2.61 → -0.94,1.67,+1.67 (-2.61 → -0.94),"Asia
+1.67 (-2.61 → -0.94)",-1.5829762229861306,-1.0614053544304551,logratio,% of DE
Romania,CEE,1990,2024,0.3850524347279481,0.646361387772977,19069340,22939481,68.03202679071505,41.08187612053746,0.01,0.26130895304502894,0.5179792520478447,0.2695015067017759,0.5044115225722257,black,+0%,0.52,0.52,-0.6953861338454382,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.9543757598693606,-0.4363965078215159,logratio,% of DE
Costa Rica,Latin America,1990,2024,0.258496904531514,0.4293096249550708,5129910,3121652,33.90291778044338,31.914756780391638,0.01,0.17081272042355677,0.5072946759497271,0.019881610000517434,0.06043258307882192,black,+0%,0.51,0.51,-1.0992242218635084,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.352871559838372,-0.8455768838886449,logratio,% of DE
Belarus,ex-USSR/Balkans,1990,2024,0.29149414415737823,0.46216176061755365,9133712,10186209,53.96432929950852,59.691925187849556,0.01,0.17066761646017542,0.4608950440721045,-0.057275958883410354,-0.10087349500050401,black,+0%,0.46,0.46,-1.0022878400112514,1 → 1,-0.52 → -0.62,-0.1,-0.1 (-0.52 → -0.62),"ex-USSR/Balkans
-0.1 (-0.52 → -0.62)",-1.2327353620473036,-0.7718403179751991,logratio,% of DE
Slovakia,CEE,1990,2024,0.4134890567182747,0.6421567055835206,5422069,5266022,68.03202679071505,41.08187612053746,0.01,0.22866764886524588,0.4402013144955527,0.2695015067017759,0.5044115225722257,black,+0%,0.44,0.44,-0.6630235726310376,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.883124229878814,-0.44292291538326123,logratio,% of DE
Lithuania,CEE,1990,2024,0.48582754389093186,0.7507426638260425,2888055,3694967,68.03202679071505,41.08187612053746,0.01,0.26491511993511063,0.4352092220561995,0.2695015067017759,0.5044115225722257,black,+0%,0.44,0.44,-0.5042969549880246,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.7219015660161243,-0.2866923439599249,logratio,% of DE
Bulgaria,CEE,1990,2024,0.3529344014109946,0.5425004928132255,6444366,8822320,68.03202679071505,41.08187612053746,0.01,0.18956609140223096,0.42990678585812925,0.2695015067017759,0.5044115225722257,black,+0%,0.43,0.43,-0.8265196780855241,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-1.0414730710145887,-0.6115662851564594,logratio,% of DE
Uruguay,Latin America,1990,2024,0.33183087764426844,0.5099295997591975,3386588,3104365,33.90291778044338,31.914756780391638,0.01,0.17809872211492905,0.42964724206226496,0.019881610000517434,0.06043258307882192,black,+0%,0.43,0.43,-0.8883062235111007,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.103129844542233,-0.6734826024799683,logratio,% of DE
Latvia,CEE,1990,2024,0.4132010369216002,0.6197066975215436,1862441,2660082,68.03202679071505,41.08187612053746,0.01,0.2065056605999434,0.40531205086014743,0.2695015067017759,0.5044115225722257,black,+0%,0.41,0.41,-0.6811650068189246,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.8838210322489983,-0.4785089813888509,logratio,% of DE
Estonia,CEE,1990,2024,0.4568896516180332,0.6612486881980247,1371986,1570254,68.03202679071505,41.08187612053746,0.01,0.20435903657999155,0.3696881001541943,0.2695015067017759,0.5044115225722257,black,+0%,0.37,0.37,-0.5984693297102055,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.7833133797873026,-0.41362527963310836,logratio,% of DE
Kazakhstan,ex-USSR/Balkans,1990,2024,0.3973634237139838,0.5714715593236663,20592571,17154015,53.96432929950852,59.691925187849556,0.01,0.17410813560968252,0.36336343012004885,-0.057275958883410354,-0.10087349500050401,black,+0%,0.36,0.36,-0.7412222770085766,1 → 1,-0.52 → -0.62,-0.1,-0.1 (-0.52 → -0.62),"ex-USSR/Balkans
-0.1 (-0.52 → -0.62)",-0.922903992068601,-0.5595405619485521,logratio,% of DE
Egypt,Africa,1990,2024,0.18895337574368268,0.2673596390004194,116538258,58396583,22.81562424640058,20.61564401097832,0.01,0.07840626325673675,0.34709441916836736,0.021999802354222633,0.10139536964010058,black,+0%,0.35,0.35,-1.4927077739579575,0 → 0,-1.58 → -1.48,0.1,+0.1 (-1.58 → -1.48),"Africa
+0.1 (-1.58 → -1.48)",-1.6662549835421414,-1.3191605643737738,logratio,% of DE
Morocco,Africa,1990,2024,0.10427878466766165,0.1442932277235134,38081173,24375508,22.81562424640058,20.61564401097832,0.01,0.040014443055851764,0.3247795982684584,0.021999802354222633,0.10139536964010058,black,+0%,0.32,0.32,-2.0982975453608623,0 → 0,-1.58 → -1.48,0.1,+0.1 (-1.58 → -1.48),"Africa
+0.1 (-1.58 → -1.48)",-2.2606873444950915,-1.935907746226633,logratio,% of DE
Azerbaijan,ex-USSR/Balkans,1990,2024,0.25431130784542816,0.35129997607566255,10202850,7231035,53.96432929950852,59.691925187849556,0.01,0.09698866823023439,0.3230813531730812,-0.057275958883410354,-0.10087349500050401,black,+0%,0.32,0.32,-1.2076554643991972,1 → 1,-0.52 → -0.62,-0.1,-0.1 (-0.52 → -0.62),"ex-USSR/Balkans
-0.1 (-0.52 → -0.62)",-1.3691961409857378,-1.0461147878126564,logratio,% of DE
Georgia,ex-USSR/Balkans,1990,2024,0.3048387657451048,0.39791045383080437,3673850,5448811,53.96432929950852,59.691925187849556,0.01,0.09307168808569954,0.266443989667077,-0.057275958883410354,-0.10087349500050401,black,+0%,0.27,0.27,-1.0547502842202325,1 → 1,-0.52 → -0.62,-0.1,-0.1 (-0.52 → -0.62),"ex-USSR/Balkans
-0.1 (-0.52 → -0.62)",-1.187972279053771,-0.9215282893866942,logratio,% of DE
Slovenia,CEE,1990,2024,0.5982841562189457,0.771861326506189,2126324,1997968,68.03202679071505,41.08187612053746,0.01,0.1735771702872433,0.25473908629843245,0.2695015067017759,0.5044115225722257,black,+0%,0.25,0.25,-0.38631991711976976,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.513689460268986,-0.2589503739705536,logratio,% of DE
Hungary,CEE,1990,2024,0.5026015274694435,0.6478161016403109,9562314,10381231,68.03202679071505,41.08187612053746,0.01,0.14521457417086736,0.25380919806999463,0.2695015067017759,0.5044115225722257,black,+0%,0.25,0.25,-0.5610530157068829,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.6879576147418803,-0.43414841667188564,logratio,% of DE
"North
Macedonia",ex-USSR/Balkans,1990,2024,0.30454197018248014,0.38939155443796813,1792179,2063645,53.96432929950852,59.691925187849556,0.01,0.084849584255488,0.24577649328504086,-0.057275958883410354,-0.10087349500050401,black,+0%,0.25,0.25,-1.0660581215761824,1 → 1,-0.52 → -0.62,-0.1,-0.1 (-0.52 → -0.62),"ex-USSR/Balkans
-0.1 (-0.52 → -0.62)",-1.1889463682187027,-0.9431698749336619,logratio,% of DE
Tunisia,Africa,1990,2024,0.15912237998078693,0.2023490550049039,12277109,8324459,22.81562424640058,20.61564401097832,0.01,0.04322667502411698,0.24032060963111385,0.021999802354222633,0.10139536964010058,black,+0%,0.24,0.24,-1.717921382588509,0 → 0,-1.58 → -1.48,0.1,+0.1 (-1.58 → -1.48),"Africa
+0.1 (-1.58 → -1.48)",-1.8380816874040657,-1.5977610777729518,logratio,% of DE
Israel,Asia,1990,2024,0.5979032791386606,0.7534457450740442,9974400,4544949,39.03321309255282,7.34606454714355,0.01,0.15554246593538357,0.23122801129257958,0.3168714854540927,1.6702481674017102,black,+0%,0.23,0.23,-0.39871227303743384,0 → 0,-2.61 → -0.94,1.67,+1.67 (-2.61 → -0.94),"Asia
+1.67 (-2.61 → -0.94)",-0.5143262786837237,-0.283098267391144,logratio,% of DE
Colombia,Latin America,1990,2024,0.2359683231384453,0.29450470601922407,52886363,32440020,33.90291778044338,31.914756780391638,0.01,0.05853638288077878,0.22159741062860447,0.019881610000517434,0.06043258307882192,black,+0%,0.22,0.22,-1.3332590016407093,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.4440577069550113,-1.222460296326407,logratio,% of DE
Croatia,CEE,1990,2024,0.5522243662027176,0.6785596865333798,3866300,4835027,68.03202679071505,41.08187612053746,0.01,0.1263353203306622,0.20601801956101698,0.2695015067017759,0.5044115225722257,black,+0%,0.21,0.21,-0.4907918449950607,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.5938008547755691,-0.3877828352145522,logratio,% of DE
Iran,Asia,1990,2024,0.21349613675646573,0.2582219961971228,91567738,58380046,39.03321309255282,7.34606454714355,0.01,0.0447258594406571,0.190200927635377,0.3168714854540927,1.6702481674017102,black,+0%,0.19,0.19,-1.4490360774769733,0 → 0,-2.61 → -0.94,1.67,+1.67 (-2.61 → -0.94),"Asia
+1.67 (-2.61 → -0.94)",-1.5441365412946617,-1.3539356136592848,logratio,% of DE
Czechia,CEE,1990,2024,0.6588579677380273,0.7633608982395402,10882164,10301937,68.03202679071505,41.08187612053746,0.01,0.10450293050151294,0.14722293413870136,0.2695015067017759,0.5044115225722257,black,+0%,0.15,0.15,-0.3436358275924682,0 → 1,-0.89 → -0.39,0.5,+0.5 (-0.89 → -0.39),"CEE
+0.5 (-0.89 → -0.39)",-0.4172472946618189,-0.27002436052311746,logratio,% of DE
Paraguay,Latin America,1990,2024,0.2351109383781801,0.25937190084331346,6929153,4035697,33.90291778044338,31.914756780391638,0.01,0.024260962465133373,0.09820546140235717,0.019881610000517434,0.06043258307882192,black,+0%,0.1,0.1,-1.3985950673256373,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.447697798026816,-1.3494923366244587,logratio,% of DE
Argentina,Latin America,1990,2024,0.40136577340721136,0.42252326175973076,45696159,32755859,33.90291778044338,31.914756780391638,0.01,0.021157488352519405,0.05137133801821238,0.019881610000517434,0.06043258307882192,black,+0%,0.05,0.05,-0.8871964452901377,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-0.9128821142992438,-0.8615107762810316,logratio,% of DE
Brazil,Latin America,1990,2024,0.29814104727889595,0.31271643205744315,211998573,149143183,33.90291778044338,31.914756780391638,0.01,0.014575384778547196,0.047730124491076095,0.019881610000517434,0.06043258307882192,black,+0%,0.05,0.05,-1.1863235291920389,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.210188591437577,-1.1624584669465008,logratio,% of DE
Portugal,Southern Europe,1990,2024,0.6416876787027436,0.6666240237058375,10701636,9989475,78.31291797648495,84.91684620200601,0.01,0.02493634500309394,0.03812450083903183,-0.0660392822552106,-0.08095992775419333,black,+0%,0.04,0.04,-0.4245913250147361,1 → 1,-0.16 → -0.24,-0.08,-0.08 (-0.16 → -0.24),"Southern Europe
-0.08 (-0.16 → -0.24)",-0.443653575434252,-0.40552907459522025,logratio,% of DE
Ecuador,Latin America,1990,2024,0.21487037095193642,0.22179825495292588,18135478,10473624,33.90291778044338,31.914756780391638,0.01,0.006927884000989454,0.03173328673506688,0.019881610000517434,0.06043258307882192,black,+0%,0.03,0.03,-1.5218537151247422,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.5377203584922758,-1.5059870717572088,logratio,% of DE
Spain,Southern Europe,1990,2024,0.7498366818140033,0.7699061376471261,48807137,39084924,78.31291797648495,84.91684620200601,0.01,0.020069455833122807,0.02641318302144415,-0.0660392822552106,-0.08095992775419333,black,+0%,0.03,0.03,-0.2746932622350124,1 → 1,-0.16 → -0.24,-0.08,-0.08 (-0.16 → -0.24),"Southern Europe
-0.08 (-0.16 → -0.24)",-0.2878998537457344,-0.2614866707242904,logratio,% of DE
Russia,ex-USSR/Balkans,1990,2024,0.699578158037121,0.6637728210263396,143533851,148979487,53.96432929950852,59.691925187849556,0.01,-0.03580533701078137,-0.052537568086901826,-0.057275958883410354,-0.10087349500050401,red,0%,-0.05,-0.05,-0.38354654101299657,1 → 1,-0.52 → -0.62,-0.1,-0.1 (-0.52 → -0.62),"ex-USSR/Balkans
-0.1 (-0.52 → -0.62)",-0.35727775696954567,-0.4098153250564475,logratio,% of DE
Greece,Southern Europe,1990,2024,0.6352152594533681,0.6008714737095763,10388805,10258439,78.31291797648495,84.91684620200601,0.01,-0.03434378574379182,-0.05558287510871891,-0.0660392822552106,-0.08095992775419333,red,0%,-0.06,-0.06,-0.4815827838232154,1 → 1,-0.16 → -0.24,-0.08,-0.08 (-0.16 → -0.24),"Southern Europe
-0.08 (-0.16 → -0.24)",-0.4537913462688559,-0.5093742213775749,logratio,% of DE
Algeria,Africa,1990,2024,0.276789445500989,0.24577709030421688,46814308,25375759,22.81562424640058,20.61564401097832,0.01,-0.031012355196772118,-0.11883210443367695,0.021999802354222633,0.10139536964010058,red,0%,-0.12,-0.12,-1.3439142385979461,0 → 0,-1.58 → -1.48,0.1,+0.1 (-1.58 → -1.48),"Africa
+0.1 (-1.58 → -1.48)",-1.2844981863811076,-1.4033302908147844,logratio,% of DE
Mexico,Latin America,1990,2024,0.4051961872111156,0.3506819351851466,130861007,82820134,33.90291778044338,31.914756780391638,0.01,-0.05451425202596899,-0.1444917175992992,0.019881610000517434,0.06043258307882192,red,0%,-0.14,-0.14,-0.9756297750983319,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-0.9033839162986823,-1.0478756338979816,logratio,% of DE
