megye,telepules,AL,B,C,EL,FL,IL,JL,OL,KL,L,M,NL,reszvetel_pct,part,szavazat,szavazat_pct
Somogy,Balatonkeresztúr,1341,0,0,1341,1077,0,1077,0,1077,0,2,1075,80.3132,Mi_Hazank,57,5.3023
Somogy,Balatonkeresztúr,1341,0,0,1341,1077,0,1077,0,1077,0,2,1075,80.3132,TISZA,611,56.8372
Somogy,Balatonlelle,3732,0,0,3732,3039,0,3039,0,3039,0,18,3021,81.4309,DK,31,1.0262
Somogy,Balatonlelle,3732,0,0,3732,3039,0,3039,0,3039,0,18,3021,81.4309,FIDESZ_KDNP,1246,41.2446
Somogy,Balatonlelle,3732,0,0,3732,3039,0,3039,0,3039,0,18,3021,81.4309,MKKP,21,0.6951
Somogy,Balatonlelle,3732,0,0,3732,3039,0,3039,0,3039,0,18,3021,81.4309,Mi_Hazank,181,5.9914
Somogy,Balatonlelle,3732,0,0,3732,3039,0,3039,0,3039,0,18,3021,81.4309,TISZA,1540,50.9765
Somogy,Balatonmáriafürdő,600,0,0,600,483,0,483,0,483,0,3,480,80.5,DK,5,1.0417
Somogy,Balatonmáriafürdő,600,0,0,600,483,0,483,0,483,0,3,480,80.5,FIDESZ_KDNP,181,37.7083
Somogy,Balatonmáriafürdő,600,0,0,600,483,0,483,0,483,0,3,480,80.5,MKKP,3,0.625
Somogy,Balatonmáriafürdő,600,0,0,600,483,0,483,0,483,0,3,480,80.5,Mi_Hazank,47,9.7917
Somogy,Balatonmáriafürdő,600,0,0,600,483,0,483,0,483,0,3,480,80.5,TISZA,243,50.625
Somogy,Balatonszabadi,2325,0,0,2325,1871,0,1871,0,1871,0,7,1864,80.4731,DK,24,1.2876
Somogy,Balatonszabadi,2325,0,0,2325,1871,0,1871,0,1871,0,7,1864,80.4731,FIDESZ_KDNP,766,41.0944
Somogy,Balatonszabadi,2325,0,0,2325,1871,0,1871,0,1871,0,7,1864,80.4731,MKKP,22,1.1803
Somogy,Balatonszabadi,2325,0,0,2325,1871,0,1871,0,1871,0,7,1864,80.4731,Mi_Hazank,117,6.2768
Somogy,Balatonszabadi,2325,0,0,2325,1871,0,1871,0,1871,0,7,1864,80.4731,TISZA,933,50.0536
Somogy,Balatonszemes,1325,0,0,1325,1089,0,1089,0,1089,0,2,1087,82.1887,DK,20,1.8399
Somogy,Balatonszemes,1325,0,0,1325,1089,0,1089,0,1089,0,2,1087,82.1887,FIDESZ_KDNP,477,43.8822
Somogy,Balatonszemes,1325,0,0,1325,1089,0,1089,0,1089,0,2,1087,82.1887,MKKP,10,0.92
Somogy,Balatonszemes,1325,0,0,1325,1089,0,1089,0,1089,0,2,1087,82.1887,Mi_Hazank,68,6.2557
Somogy,Balatonszemes,1325,0,0,1325,1089,0,1089,0,1089,0,2,1087,82.1887,TISZA,512,47.1021
Somogy,Balatonszentgyörgy,1164,0,0,1164,941,0,941,0,940,0,3,937,80.8419,DK,16,1.7076
Somogy,Balatonszentgyörgy,1164,0,0,1164,941,0,941,0,940,0,3,937,80.8419,FIDESZ_KDNP,404,43.1163
Somogy,Balatonszentgyörgy,1164,0,0,1164,941,0,941,0,940,0,3,937,80.8419,MKKP,6,0.6403
Somogy,Balatonszentgyörgy,1164,0,0,1164,941,0,941,0,940,0,3,937,80.8419,Mi_Hazank,43,4.5891
Somogy,Balatonszentgyörgy,1164,0,0,1164,941,0,941,0,940,0,3,937,80.8419,TISZA,468,49.9466
Somogy,Balatonszárszó,1694,0,0,1694,1389,0,1389,0,1389,0,4,1385,81.9953,DK,22,1.5884
Somogy,Balatonszárszó,1694,0,0,1694,1389,0,1389,0,1389,0,4,1385,81.9953,FIDESZ_KDNP,557,40.2166
Somogy,Balatonszárszó,1694,0,0,1694,1389,0,1389,0,1389,0,4,1385,81.9953,MKKP,7,0.5054
Somogy,Balatonszárszó,1694,0,0,1694,1389,0,1389,0,1389,0,4,1385,81.9953,Mi_Hazank,69,4.9819
Somogy,Balatonszárszó,1694,0,0,1694,1389,0,1389,0,1389,0,4,1385,81.9953,TISZA,730,52.7076
Somogy,Balatonvilágos,1091,0,0,1091,926,0,926,0,925,0,2,923,84.8763,DK,7,0.7584
Somogy,Balatonvilágos,1091,0,0,1091,926,0,926,0,925,0,2,923,84.8763,FIDESZ_KDNP,293,31.7443
Somogy,Balatonvilágos,1091,0,0,1091,926,0,926,0,925,0,2,923,84.8763,MKKP,10,1.0834
Somogy,Balatonvilágos,1091,0,0,1091,926,0,926,0,925,0,2,923,84.8763,Mi_Hazank,59,6.3922
Somogy,Balatonvilágos,1091,0,0,1091,926,0,926,0,925,0,2,923,84.8763,TISZA,553,59.9133
Somogy,Balatonújlak,339,0,0,339,289,0,289,0,289,0,1,288,85.2507,DK,5,1.7361
Somogy,Balatonújlak,339,0,0,339,289,0,289,0,289,0,1,288,85.2507,FIDESZ_KDNP,128,44.4444
Somogy,Balatonújlak,339,0,0,339,289,0,289,0,289,0,1,288,85.2507,MKKP,2,0.6944
Somogy,Balatonújlak,339,0,0,339,289,0,289,0,289,0,1,288,85.2507,Mi_Hazank,22,7.6389
Somogy,Balatonújlak,339,0,0,339,289,0,289,0,289,0,1,288,85.2507,TISZA,131,45.4861
Somogy,Balatonőszöd,407,0,0,407,333,0,333,0,333,0,1,332,81.8182,DK,6,1.8072
Somogy,Balatonőszöd,407,0,0,407,333,0,333,0,333,0,1,332,81.8182,FIDESZ_KDNP,155,46.6867
Somogy,Balatonőszöd,407,0,0,407,333,0,333,0,333,0,1,332,81.8182,MKKP,3,0.9036
Somogy,Balatonőszöd,407,0,0,407,333,0,333,0,333,0,1,332,81.8182,Mi_Hazank,23,6.9277
Somogy,Balatonőszöd,407,0,0,407,333,0,333,0,333,0,1,332,81.8182,TISZA,145,43.6747
Somogy,Barcs,7914,1932,363,10209,5828,2203,8031,3,8027,0,38,7989,78.6659,DK,121,1.5146
Somogy,Barcs,7914,1932,363,10209,5828,2203,8031,3,8027,0,38,7989,78.6659,FIDESZ_KDNP,2553,31.9564
Somogy,Barcs,7914,1932,363,10209,5828,2203,8031,3,8027,0,38,7989,78.6659,MKKP,56,0.701
Somogy,Barcs,7914,1932,363,10209,5828,2203,8031,3,8027,0,38,7989,78.6659,Mi_Hazank,381,4.7691
Somogy,Barcs,7914,1932,363,10209,5828,2203,8031,3,8027,0,38,7989,78.6659,TISZA,4787,59.9199
Somogy,Baté,587,0,0,587,458,0,458,0,453,0,7,446,78.0239,DK,8,1.7937
Somogy,Baté,587,0,0,587,458,0,458,0,453,0,7,446,78.0239,FIDESZ_KDNP,153,34.3049
Somogy,Baté,587,0,0,587,458,0,458,0,453,0,7,446,78.0239,MKKP,1,0.2242
Somogy,Baté,587,0,0,587,458,0,458,0,453,0,7,446,78.0239,Mi_Hazank,28,6.278
Somogy,Baté,587,0,0,587,458,0,458,0,453,0,7,446,78.0239,TISZA,243,54.4843
Somogy,Bedegkér,286,0,0,286,178,0,178,0,178,0,0,178,62.2378,DK,1,0.5618
Somogy,Bedegkér,286,0,0,286,178,0,178,0,178,0,0,178,62.2378,FIDESZ_KDNP,81,45.5056
Somogy,Bedegkér,286,0,0,286,178,0,178,0,178,0,0,178,62.2378,MKKP,2,1.1236
Somogy,Bedegkér,286,0,0,286,178,0,178,0,178,0,0,178,62.2378,Mi_Hazank,4,2.2472
Somogy,Bedegkér,286,0,0,286,178,0,178,0,178,0,0,178,62.2378,TISZA,90,50.5618
Somogy,Beleg,399,0,0,399,305,0,305,1,304,0,1,303,76.4411,DK,2,0.6601
Somogy,Beleg,399,0,0,399,305,0,305,1,304,0,1,303,76.4411,FIDESZ_KDNP,173,57.0957
Somogy,Beleg,399,0,0,399,305,0,305,1,304,0,1,303,76.4411,MKKP,0,0.0
Somogy,Beleg,399,0,0,399,305,0,305,1,304,0,1,303,76.4411,Mi_Hazank,10,3.3003
Somogy,Beleg,399,0,0,399,305,0,305,1,304,0,1,303,76.4411,TISZA,115,37.9538
Somogy,Berzence,1735,0,0,1735,1283,0,1283,0,1283,0,12,1271,73.9481,DK,7,0.5507
Somogy,Berzence,1735,0,0,1735,1283,0,1283,0,1283,0,12,1271,73.9481,FIDESZ_KDNP,674,53.0291
Somogy,Berzence,1735,0,0,1735,1283,0,1283,0,1283,0,12,1271,73.9481,MKKP,6,0.4721
Somogy,Berzence,1735,0,0,1735,1283,0,1283,0,1283,0,12,1271,73.9481,Mi_Hazank,69,5.4288
Somogy,Berzence,1735,0,0,1735,1283,0,1283,0,1283,0,12,1271,73.9481,TISZA,514,40.4406
Somogy,Bodrog,299,0,0,299,230,0,230,0,230,0,0,230,76.9231,DK,1,0.4348
Somogy,Bodrog,299,0,0,299,230,0,230,0,230,0,0,230,76.9231,FIDESZ_KDNP,88,38.2609
Somogy,Bodrog,299,0,0,299,230,0,230,0,230,0,0,230,76.9231,MKKP,3,1.3043
Somogy,Bodrog,299,0,0,299,230,0,230,0,230,0,0,230,76.9231,Mi_Hazank,24,10.4348
Somogy,Bodrog,299,0,0,299,230,0,230,0,230,0,0,230,76.9231,TISZA,114,49.5652
Somogy,Bolhás,320,0,0,320,240,0,240,0,240,0,10,230,75.0,DK,0,0.0
Somogy,Bolhás,320,0,0,320,240,0,240,0,240,0,10,230,75.0,FIDESZ_KDNP,136,59.1304
Somogy,Bolhás,320,0,0,320,240,0,240,0,240,0,10,230,75.0,MKKP,2,0.8696
Somogy,Bolhás,320,0,0,320,240,0,240,0,240,0,10,230,75.0,Mi_Hazank,10,4.3478
Somogy,Bolhás,320,0,0,320,240,0,240,0,240,0,10,230,75.0,TISZA,82,35.6522
Somogy,Bolhó,501,0,0,501,312,0,312,0,311,0,5,306,62.2754,DK,5,1.634
Somogy,Bolhó,501,0,0,501,312,0,312,0,311,0,5,306,62.2754,FIDESZ_KDNP,180,58.8235
Somogy,Bolhó,501,0,0,501,312,0,312,0,311,0,5,306,62.2754,MKKP,0,0.0
Somogy,Bolhó,501,0,0,501,312,0,312,0,311,0,5,306,62.2754,Mi_Hazank,17,5.5556
Somogy,Bolhó,501,0,0,501,312,0,312,0,311,0,5,306,62.2754,TISZA,77,25.1634
Somogy,Bonnya,165,0,0,165,125,0,125,0,125,0,3,122,75.7576,DK,3,2.459
Somogy,Bonnya,165,0,0,165,125,0,125,0,125,0,3,122,75.7576,FIDESZ_KDNP,56,45.9016
Somogy,Bonnya,165,0,0,165,125,0,125,0,125,0,3,122,75.7576,MKKP,1,0.8197
Somogy,Bonnya,165,0,0,165,125,0,125,0,125,0,3,122,75.7576,Mi_Hazank,4,3.2787
Somogy,Bonnya,165,0,0,165,125,0,125,0,125,0,3,122,75.7576,TISZA,45,36.8852
Somogy,Buzsák,914,0,0,914,714,0,714,0,714,0,1,713,78.1182,DK,10,1.4025
Somogy,Buzsák,914,0,0,914,714,0,714,0,714,0,1,713,78.1182,FIDESZ_KDNP,295,41.3745
Somogy,Buzsák,914,0,0,914,714,0,714,0,714,0,1,713,78.1182,MKKP,3,0.4208
Somogy,Buzsák,914,0,0,914,714,0,714,0,714,0,1,713,78.1182,Mi_Hazank,55,7.7139
Somogy,Buzsák,914,0,0,914,714,0,714,0,714,0,1,713,78.1182,TISZA,350,49.0884
Somogy,Bábonymegyer,605,0,0,605,400,0,400,0,400,0,6,394,66.1157,DK,2,0.5076
Somogy,Bábonymegyer,605,0,0,605,400,0,400,0,400,0,6,394,66.1157,FIDESZ_KDNP,164,41.6244
Somogy,Bábonymegyer,605,0,0,605,400,0,400,0,400,0,6,394,66.1157,MKKP,2,0.5076
Somogy,Bábonymegyer,605,0,0,605,400,0,400,0,400,0,6,394,66.1157,Mi_Hazank,25,6.3452
Somogy,Bábonymegyer,605,0,0,605,400,0,400,0,400,0,6,394,66.1157,TISZA,201,51.0152
Somogy,Bálványos,428,0,0,428,338,0,338,0,338,0,1,337,78.972,DK,4,1.1869
Somogy,Bálványos,428,0,0,428,338,0,338,0,338,0,1,337,78.972,FIDESZ_KDNP,143,42.4332
Somogy,Bálványos,428,0,0,428,338,0,338,0,338,0,1,337,78.972,MKKP,1,0.2967
Somogy,Bálványos,428,0,0,428,338,0,338,0,338,0,1,337,78.972,Mi_Hazank,20,5.9347
Somogy,Bálványos,428,0,0,428,338,0,338,0,338,0,1,337,78.972,TISZA,169,50.1484
Somogy,Bárdudvarnok,852,0,0,852,672,0,672,0,666,0,4,662,78.8732,DK,3,0.4532
Somogy,Bárdudvarnok,852,0,0,852,672,0,672,0,666,0,4,662,78.8732,FIDESZ_KDNP,255,38.5196
Somogy,Bárdudvarnok,852,0,0,852,672,0,672,0,666,0,4,662,78.8732,MKKP,7,1.0574
Somogy,Bárdudvarnok,852,0,0,852,672,0,672,0,666,0,4,662,78.8732,Mi_Hazank,64,9.6677
Somogy,Bárdudvarnok,852,0,0,852,672,0,672,0,666,0,4,662,78.8732,TISZA,329,49.6979
Somogy,Bélavár,249,0,0,249,200,0,200,0,200,0,3,197,80.3213,DK,0,0.0
Somogy,Bélavár,249,0,0,249,200,0,200,0,200,0,3,197,80.3213,FIDESZ_KDNP,103,52.2843
Somogy,Bélavár,249,0,0,249,200,0,200,0,200,0,3,197,80.3213,MKKP,1,0.5076
Somogy,Bélavár,249,0,0,249,200,0,200,0,200,0,3,197,80.3213,Mi_Hazank,5,2.5381
Somogy,Bélavár,249,0,0,249,200,0,200,0,200,0,3,197,80.3213,TISZA,88,44.6701
Somogy,Böhönye,1646,0,0,1646,1203,0,1203,0,1203,0,4,1199,73.0863,DK,9,0.7506
Somogy,Böhönye,1646,0,0,1646,1203,0,1203,0,1203,0,4,1199,73.0863,FIDESZ_KDNP,517,43.1193
Somogy,Böhönye,1646,0,0,1646,1203,0,1203,0,1203,0,4,1199,73.0863,MKKP,5,0.417
Somogy,Böhönye,1646,0,0,1646,1203,0,1203,0,1203,0,4,1199,73.0863,Mi_Hazank,65,5.4212
Somogy,Böhönye,1646,0,0,1646,1203,0,1203,0,1203,0,4,1199,73.0863,TISZA,561,46.789
Somogy,Büssü,184,0,0,184,116,0,116,0,116,0,2,114,63.0435,DK,2,1.7544
Somogy,Büssü,184,0,0,184,116,0,116,0,116,0,2,114,63.0435,FIDESZ_KDNP,84,73.6842
Somogy,Büssü,184,0,0,184,116,0,116,0,116,0,2,114,63.0435,MKKP,0,0.0
Somogy,Büssü,184,0,0,184,116,0,116,0,116,0,2,114,63.0435,Mi_Hazank,11,9.6491
Somogy,Büssü,184,0,0,184,116,0,116,0,116,0,2,114,63.0435,TISZA,14,12.2807
Somogy,Bőszénfa,359,0,0,359,279,0,279,0,280,0,11,269,77.7159,DK,0,0.0
Somogy,Bőszénfa,359,0,0,359,279,0,279,0,280,0,11,269,77.7159,FIDESZ_KDNP,116,43.1227
Somogy,Bőszénfa,359,0,0,359,279,0,279,0,280,0,11,269,77.7159,MKKP,0,0.0
Somogy,Bőszénfa,359,0,0,359,279,0,279,0,280,0,11,269,77.7159,Mi_Hazank,21,7.8067
Somogy,Bőszénfa,359,0,0,359,279,0,279,0,280,0,11,269,77.7159,TISZA,121,44.9814
Somogy,Cserénfa,174,0,0,174,136,0,136,0,136,0,0,136,78.1609,DK,4,2.9412
Somogy,Cserénfa,174,0,0,174,136,0,136,0,136,0,0,136,78.1609,FIDESZ_KDNP,48,35.2941
Somogy,Cserénfa,174,0,0,174,136,0,136,0,136,0,0,136,78.1609,MKKP,0,0.0
Somogy,Cserénfa,174,0,0,174,136,0,136,0,136,0,0,136,78.1609,Mi_Hazank,7,5.1471
Somogy,Cserénfa,174,0,0,174,136,0,136,0,136,0,0,136,78.1609,TISZA,75,55.1471
Somogy,Csokonyavisonta,1098,0,0,1098,798,0,798,0,798,0,10,788,72.6776,DK,12,1.5228
Somogy,Csokonyavisonta,1098,0,0,1098,798,0,798,0,798,0,10,788,72.6776,FIDESZ_KDNP,389,49.3655
Somogy,Csokonyavisonta,1098,0,0,1098,798,0,798,0,798,0,10,788,72.6776,MKKP,8,1.0152
Somogy,Csokonyavisonta,1098,0,0,1098,798,0,798,0,798,0,10,788,72.6776,Mi_Hazank,43,5.4569
Somogy,Csokonyavisonta,1098,0,0,1098,798,0,798,0,798,0,10,788,72.6776,TISZA,336,42.6396
Somogy,Csoma,329,0,0,329,273,0,273,0,273,0,1,272,82.9787,DK,3,1.1029
Somogy,Csoma,329,0,0,329,273,0,273,0,273,0,1,272,82.9787,FIDESZ_KDNP,138,50.7353
Somogy,Csoma,329,0,0,329,273,0,273,0,273,0,1,272,82.9787,MKKP,0,0.0
Somogy,Csoma,329,0,0,329,273,0,273,0,273,0,1,272,82.9787,Mi_Hazank,20,7.3529
Somogy,Csoma,329,0,0,329,273,0,273,0,273,0,1,272,82.9787,TISZA,110,40.4412
Somogy,Csombárd,208,0,0,208,167,0,167,2,166,0,2,164,80.2885,DK,4,2.439
Somogy,Csombárd,208,0,0,208,167,0,167,2,166,0,2,164,80.2885,FIDESZ_KDNP,73,44.5122
Somogy,Csombárd,208,0,0,208,167,0,167,2,166,0,2,164,80.2885,MKKP,1,0.6098
Somogy,Csombárd,208,0,0,208,167,0,167,2,166,0,2,164,80.2885,Mi_Hazank,11,6.7073
Somogy,Csombárd,208,0,0,208,167,0,167,2,166,0,2,164,80.2885,TISZA,75,45.7317
Somogy,Csurgó,3656,0,0,3656,2734,0,2734,0,2734,0,20,2714,74.7812,DK,38,1.4001
Somogy,Csurgó,3656,0,0,3656,2734,0,2734,0,2734,0,20,2714,74.7812,FIDESZ_KDNP,1116,41.1201
Somogy,Csurgó,3656,0,0,3656,2734,0,2734,0,2734,0,20,2714,74.7812,MKKP,15,0.5527
Somogy,Csurgó,3656,0,0,3656,2734,0,2734,0,2734,0,20,2714,74.7812,Mi_Hazank,166,6.1164
Somogy,Csurgó,3656,0,0,3656,2734,0,2734,0,2734,0,20,2714,74.7812,TISZA,1376,50.7001
Somogy,Csurgónagymarton,111,0,0,111,85,0,85,0,85,0,2,83,76.5766,DK,2,2.4096
Somogy,Csurgónagymarton,111,0,0,111,85,0,85,0,85,0,2,83,76.5766,FIDESZ_KDNP,33,39.759
Somogy,Csurgónagymarton,111,0,0,111,85,0,85,0,85,0,2,83,76.5766,MKKP,0,0.0
Somogy,Csurgónagymarton,111,0,0,111,85,0,85,0,85,0,2,83,76.5766,Mi_Hazank,9,10.8434
Somogy,Csurgónagymarton,111,0,0,111,85,0,85,0,85,0,2,83,76.5766,TISZA,39,46.988
Somogy,Csákány,169,0,0,169,96,0,96,0,96,0,0,96,56.8047,DK,1,1.0417
Somogy,Csákány,169,0,0,169,96,0,96,0,96,0,0,96,56.8047,FIDESZ_KDNP,66,68.75
Somogy,Csákány,169,0,0,169,96,0,96,0,96,0,0,96,56.8047,MKKP,0,0.0
Somogy,Csákány,169,0,0,169,96,0,96,0,96,0,0,96,56.8047,Mi_Hazank,4,4.1667
Somogy,Csákány,169,0,0,169,96,0,96,0,96,0,0,96,56.8047,TISZA,25,26.0417
Somogy,Csököly,705,0,0,705,495,0,495,0,496,0,6,490,70.2128,DK,2,0.4082
Somogy,Csököly,705,0,0,705,495,0,495,0,496,0,6,490,70.2128,FIDESZ_KDNP,289,58.9796
Somogy,Csököly,705,0,0,705,495,0,495,0,496,0,6,490,70.2128,MKKP,2,0.4082
Somogy,Csököly,705,0,0,705,495,0,495,0,496,0,6,490,70.2128,Mi_Hazank,21,4.2857
Somogy,Csököly,705,0,0,705,495,0,495,0,496,0,6,490,70.2128,TISZA,176,35.9184
Somogy,Csömend,207,0,0,207,170,0,170,0,170,0,1,169,82.1256,DK,1,0.5917
Somogy,Csömend,207,0,0,207,170,0,170,0,170,0,1,169,82.1256,FIDESZ_KDNP,101,59.7633
Somogy,Csömend,207,0,0,207,170,0,170,0,170,0,1,169,82.1256,MKKP,0,0.0
Somogy,Csömend,207,0,0,207,170,0,170,0,170,0,1,169,82.1256,Mi_Hazank,6,3.5503
Somogy,Csömend,207,0,0,207,170,0,170,0,170,0,1,169,82.1256,TISZA,61,36.0947
Somogy,Darány,667,0,0,667,457,0,457,0,450,0,10,440,68.5157,DK,4,0.9091
Somogy,Darány,667,0,0,667,457,0,457,0,450,0,10,440,68.5157,FIDESZ_KDNP,190,43.1818
Somogy,Darány,667,0,0,667,457,0,457,0,450,0,10,440,68.5157,MKKP,3,0.6818
Somogy,Darány,667,0,0,667,457,0,457,0,450,0,10,440,68.5157,Mi_Hazank,20,4.5455
Somogy,Darány,667,0,0,667,457,0,457,0,450,0,10,440,68.5157,TISZA,195,44.3182
Somogy,Drávagárdony,117,0,0,117,70,0,70,0,70,0,0,70,59.8291,DK,0,0.0
Somogy,Drávagárdony,117,0,0,117,70,0,70,0,70,0,0,70,59.8291,FIDESZ_KDNP,46,65.7143
Somogy,Drávagárdony,117,0,0,117,70,0,70,0,70,0,0,70,59.8291,MKKP,1,1.4286
Somogy,Drávagárdony,117,0,0,117,70,0,70,0,70,0,0,70,59.8291,Mi_Hazank,4,5.7143
Somogy,Drávagárdony,117,0,0,117,70,0,70,0,70,0,0,70,59.8291,TISZA,19,27.1429
Somogy,Drávatamási,157,0,0,157,117,0,117,0,117,0,4,113,74.5223,DK,0,0.0
Somogy,Drávatamási,157,0,0,157,117,0,117,0,117,0,4,113,74.5223,FIDESZ_KDNP,59,52.2124
Somogy,Drávatamási,157,0,0,157,117,0,117,0,117,0,4,113,74.5223,MKKP,0,0.0
Somogy,Drávatamási,157,0,0,157,117,0,117,0,117,0,4,113,74.5223,Mi_Hazank,7,6.1947
Somogy,Drávatamási,157,0,0,157,117,0,117,0,117,0,4,113,74.5223,TISZA,43,38.0531
Somogy,Ecseny,130,0,0,130,102,0,102,0,102,0,0,102,78.4615,DK,1,0.9804
Somogy,Ecseny,130,0,0,130,102,0,102,0,102,0,0,102,78.4615,FIDESZ_KDNP,72,70.5882
Somogy,Ecseny,130,0,0,130,102,0,102,0,102,0,0,102,78.4615,MKKP,0,0.0
Somogy,Ecseny,130,0,0,130,102,0,102,0,102,0,0,102,78.4615,Mi_Hazank,9,8.8235
Somogy,Ecseny,130,0,0,130,102,0,102,0,102,0,0,102,78.4615,TISZA,17,16.6667
Somogy,Edde,128,0,0,128,85,0,85,0,85,0,0,85,66.4062,DK,0,0.0
Somogy,Edde,128,0,0,128,85,0,85,0,85,0,0,85,66.4062,FIDESZ_KDNP,57,67.0588
Somogy,Edde,128,0,0,128,85,0,85,0,85,0,0,85,66.4062,MKKP,0,0.0
Somogy,Edde,128,0,0,128,85,0,85,0,85,0,0,85,66.4062,Mi_Hazank,1,1.1765
Somogy,Edde,128,0,0,128,85,0,85,0,85,0,0,85,66.4062,TISZA,22,25.8824
Somogy,Felsőmocsolád,255,0,0,255,181,0,181,0,181,0,0,181,70.9804,DK,1,0.5525
Somogy,Felsőmocsolád,255,0,0,255,181,0,181,0,181,0,0,181,70.9804,FIDESZ_KDNP,85,46.9613
Somogy,Felsőmocsolád,255,0,0,255,181,0,181,0,181,0,0,181,70.9804,MKKP,1,0.5525
Somogy,Felsőmocsolád,255,0,0,255,181,0,181,0,181,0,0,181,70.9804,Mi_Hazank,8,4.4199
Somogy,Felsőmocsolád,255,0,0,255,181,0,181,0,181,0,0,181,70.9804,TISZA,86,47.5138
Somogy,Fiad,82,0,0,82,56,0,56,0,56,0,0,56,68.2927,DK,1,1.7857
Somogy,Fiad,82,0,0,82,56,0,56,0,56,0,0,56,68.2927,FIDESZ_KDNP,30,53.5714
Somogy,Fiad,82,0,0,82,56,0,56,0,56,0,0,56,68.2927,MKKP,1,1.7857
Somogy,Fiad,82,0,0,82,56,0,56,0,56,0,0,56,68.2927,Mi_Hazank,0,0.0
Somogy,Fiad,82,0,0,82,56,0,56,0,56,0,0,56,68.2927,TISZA,24,42.8571
Somogy,Fonyód,3939,0,0,3939,3185,0,3185,0,3185,0,9,3176,80.8581,DK,65,2.0466
Somogy,Fonyód,3939,0,0,3939,3185,0,3185,0,3185,0,9,3176,80.8581,FIDESZ_KDNP,1213,38.1927
Somogy,Fonyód,3939,0,0,3939,3185,0,3185,0,3185,0,9,3176,80.8581,MKKP,25,0.7872
Somogy,Fonyód,3939,0,0,3939,3185,0,3185,0,3185,0,9,3176,80.8581,Mi_Hazank,190,5.9824
Somogy,Fonyód,3939,0,0,3939,3185,0,3185,0,3185,0,9,3176,80.8581,TISZA,1680,52.8967
Somogy,Fonó,248,0,0,248,168,0,168,0,168,0,1,167,67.7419,DK,7,4.1916
Somogy,Fonó,248,0,0,248,168,0,168,0,168,0,1,167,67.7419,FIDESZ_KDNP,71,42.515
Somogy,Fonó,248,0,0,248,168,0,168,0,168,0,1,167,67.7419,MKKP,0,0.0
Somogy,Fonó,248,0,0,248,168,0,168,0,168,0,1,167,67.7419,Mi_Hazank,7,4.1916
Somogy,Fonó,248,0,0,248,168,0,168,0,168,0,1,167,67.7419,TISZA,82,49.1018
Somogy,Főnyed,56,0,0,56,39,0,39,0,39,0,1,38,69.6429,DK,0,0.0
Somogy,Főnyed,56,0,0,56,39,0,39,0,39,0,1,38,69.6429,FIDESZ_KDNP,17,44.7368
Somogy,Főnyed,56,0,0,56,39,0,39,0,39,0,1,38,69.6429,MKKP,0,0.0
Somogy,Főnyed,56,0,0,56,39,0,39,0,39,0,1,38,69.6429,Mi_Hazank,3,7.8947
Somogy,Főnyed,56,0,0,56,39,0,39,0,39,0,1,38,69.6429,TISZA,18,47.3684
Somogy,Gadács,70,0,0,70,51,0,51,0,51,0,0,51,72.8571,DK,0,0.0
Somogy,Gadács,70,0,0,70,51,0,51,0,51,0,0,51,72.8571,FIDESZ_KDNP,21,41.1765
Somogy,Gadács,70,0,0,70,51,0,51,0,51,0,0,51,72.8571,MKKP,0,0.0
Somogy,Gadács,70,0,0,70,51,0,51,0,51,0,0,51,72.8571,Mi_Hazank,2,3.9216
Somogy,Gadács,70,0,0,70,51,0,51,0,51,0,0,51,72.8571,TISZA,28,54.902
Somogy,Gadány,211,0,0,211,142,0,142,0,142,0,2,140,67.2986,DK,0,0.0
Somogy,Gadány,211,0,0,211,142,0,142,0,142,0,2,140,67.2986,FIDESZ_KDNP,85,60.7143
Somogy,Gadány,211,0,0,211,142,0,142,0,142,0,2,140,67.2986,MKKP,1,0.7143
Somogy,Gadány,211,0,0,211,142,0,142,0,142,0,2,140,67.2986,Mi_Hazank,5,3.5714
Somogy,Gadány,211,0,0,211,142,0,142,0,142,0,2,140,67.2986,TISZA,49,35.0
Somogy,Gamás,516,0,0,516,345,0,345,0,344,0,4,340,66.8605,DK,2,0.5882
Somogy,Gamás,516,0,0,516,345,0,345,0,344,0,4,340,66.8605,FIDESZ_KDNP,202,59.4118
Somogy,Gamás,516,0,0,516,345,0,345,0,344,0,4,340,66.8605,MKKP,0,0.0
Somogy,Gamás,516,0,0,516,345,0,345,0,344,0,4,340,66.8605,Mi_Hazank,18,5.2941
Somogy,Gamás,516,0,0,516,345,0,345,0,344,0,4,340,66.8605,TISZA,104,30.5882
Somogy,Gige,289,0,0,289,187,0,187,0,187,0,1,186,64.7059,DK,1,0.5376
Somogy,Gige,289,0,0,289,187,0,187,0,187,0,1,186,64.7059,FIDESZ_KDNP,108,58.0645
Somogy,Gige,289,0,0,289,187,0,187,0,187,0,1,186,64.7059,MKKP,0,0.0
Somogy,Gige,289,0,0,289,187,0,187,0,187,0,1,186,64.7059,Mi_Hazank,10,5.3763
Somogy,Gige,289,0,0,289,187,0,187,0,187,0,1,186,64.7059,TISZA,67,36.0215
Somogy,Gyugy,227,0,0,227,178,0,178,0,179,0,3,176,78.4141,DK,0,0.0
Somogy,Gyugy,227,0,0,227,178,0,178,0,179,0,3,176,78.4141,FIDESZ_KDNP,94,53.4091
Somogy,Gyugy,227,0,0,227,178,0,178,0,179,0,3,176,78.4141,MKKP,0,0.0
