country_val_str,country,facet_id,var,year,value
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2018,49.04662165122855
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2019,45.94540110593304
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2020,54.46866427123427
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2021,56.204042587129045
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2022,53.94479896091042
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2023,54.21316920384521
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2004,57.3383536567315
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2005,59.40207227937895
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2006,58.98403855264065
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2007,57.979139486100124
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2008,60.49272563762543
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2009,58.35297087931793
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2010,58.601864108705804
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2011,61.41461559870628
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2012,61.583312540988054
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2013,60.15517680285231
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2014,59.67209088778599
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2015,58.066260124726746
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2016,59.12345034039821
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2017,59.16120696121774
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2018,61.487087955941156
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2019,61.58399387230777
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2020,61.77948514014713
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2021,62.41400638010512
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2022,61.64304840686192
Slovenia (+6.1%),Slovenia,% of EU8-2004,% of EU8,2023,63.438385430395286
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2004,46.44636034291815
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2005,48.18167418375482
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2006,47.805143428917326
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2007,47.74378848875598
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2008,50.96348000187909
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2009,52.96568752338212
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2010,53.98351125604648
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2011,54.047035983568364
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2012,53.02398047532535
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2013,51.9056775178138
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2014,49.84305326358842
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2015,49.46038461387781
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2016,47.05192459972313
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2017,48.00089124372775
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2018,49.073236519111255
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2019,50.26193166181347
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2020,49.06895537366812
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2021,50.793481159142644
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2022,51.653602186837624
Hungary (+5.7%),Hungary,% of EU8-2004,% of EU8,2023,52.17340409408689
