country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Colombia,Latin America,1991,2024,25.87913,40.362660000000005,33098327,52886363,46353.05317305935,36782.491977928294,0.001,14.483530000000005,0.4444682477768824,9.570561195131058,0.23126519147365754,black,$14k,0.44,$14k,33.120895000000004,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,25.87913,40.362660000000005,linear,value
Morocco,Africa,1991,2024,17.56548,30.863844,24798965,38081173,53559.460898423524,33380.81496807633,0.001,13.298364,0.5636497893029588,20.178645930347194,0.4728111225984726,black,$13k,0.56,$13k,24.214662,33 → 54,3.51 → 3.98,20,+20k (33 → 54),"Africa
 +20k (33 → 54)",FALSE,,17.56548,30.863844,linear,value
Spain,Southern Europe,1991,2024,96.04688,109.26464,39201702,48807137,115763.80379781833,99716.59805065337,0.001,13.217759999999998,0.12893642396929667,16.04720574716496,0.14921979807081032,black,$13k,0.13,$13k,102.65576,100 → 116,4.6 → 4.75,16,+16k (100 → 116),"Southern Europe
 +16k (100 → 116)",FALSE,,96.04688,109.26464,linear,value
Argentina,Latin America,1991,2024,46.288953,59.08799,33230247,45696159,46353.05317305935,36782.491977928294,0.001,12.799036999999998,0.2441243523597955,9.570561195131058,0.23126519147365754,black,$13k,0.24,$13k,52.6884715,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,46.288953,59.08799,linear,value
"South
Africa",Africa,1991,2024,34.834152,46.906434000000004,41687861,64007187,53559.460898423524,33380.81496807633,0.001,12.072282000000001,0.2975565666913058,20.178645930347194,0.4728111225984726,black,$12k,0.3,$12k,40.870293000000004,33 → 54,3.51 → 3.98,20,+20k (33 → 54),"Africa
 +20k (33 → 54)",FALSE,,34.834152,46.906434000000004,linear,value
Brazil,Latin America,1991,2024,32.045035,42.22856,151724204,211998573,46353.05317305935,36782.491977928294,0.001,10.183525000000003,0.2759545122130345,9.570561195131058,0.23126519147365754,black,$10k,0.28,$10k,37.1367975,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,32.045035,42.22856,linear,value
Algeria,Africa,1991,2024,53.10886,61.393695,25987891,46814308,53559.460898423524,33380.81496807633,0.001,8.284835000000001,0.1449633732642472,20.178645930347194,0.4728111225984726,black,$8k,0.14,$8k,57.2512775,33 → 54,3.51 → 3.98,20,+20k (33 → 54),"Africa
 +20k (33 → 54)",FALSE,,53.10886,61.393695,linear,value
Paraguay,Latin America,1991,2024,26.147432000000002,34.333957000000005,4144328,6929153,46353.05317305935,36782.491977928294,0.001,8.186525000000003,0.27238388143321823,9.570561195131058,0.23126519147365754,black,$8k,0.27,$8k,30.240694500000004,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,26.147432000000002,34.333957000000005,linear,value
Ecuador,Latin America,1991,2024,24.953227,30.088371,10702316,18135478,46353.05317305935,36782.491977928294,0.001,5.135144,0.18713559907786664,9.570561195131058,0.23126519147365754,black,$5k,0.19,$5k,27.520798999999997,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,24.953227,30.088371,linear,value
Jamaica,Latin America,1991,2024,21.187676,19.50465,2400824,2839175,46353.05317305935,36782.491977928294,0.001,-1.6830259999999981,-0.08276679321009944,9.570561195131058,0.23126519147365754,red,$-2k,-0.08,$-2k,20.346163,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,21.187676,19.50465,linear,value
