country,region,start_yr,end_yr_gni,start_gni,end_gni,change_gni,end_yr_gdp,start_gdp,end_gdp,change_gdp,color_cntr,pop,text_str_lin,text_str_log,text_str,type_scale,sel_var
Malaysia,Asia,1990,2023,11522.781,32553.092,1.0385463240786574,2024,12013.6969483112,34071.9449554711,1.042426905852567,4,35557673,"Malaysia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Malaysia, logratio(GNI/cap): 1, logratio(GDP/cap): 1","Malaysia, logratio(GNI/cap): 1, logratio(GDP/cap): 1",log,value
Chile,Latin America,1990,2023,10717.591,28047.17,0.9620013253731958,2024,10952.6557541746,30182.7871224714,1.013689837574633,3,19764771,"Chile, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Chile, logratio(GNI/cap): 1, logratio(GDP/cap): 1","Chile, logratio(GNI/cap): 1, logratio(GDP/cap): 1",log,value
Estonia,CEE,1990,2023,15782.829,40880.93,0.9517411182314799,2024,19360.0271219273,41546.1201868122,0.7635936571960809,3,1371986,"Estonia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Estonia, logratio(GNI/cap): 1, logratio(GDP/cap): 0.8","Estonia, logratio(GNI/cap): 1, logratio(GDP/cap): 0.8",log,value
Thailand,Asia,1990,2023,8478.667,20569.902,0.8862756953823698,2024,8701.95436053257,21737.1779720129,0.9154764255975625,6,71668011,"Thailand, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Thailand, logratio(GNI/cap): 0.9, logratio(GDP/cap): 0.9","Thailand, logratio(GNI/cap): 0.9, logratio(GDP/cap): 0.9",log,value
Romania,CEE,1990,2023,16418.197,39374.254,0.8747218580550253,2024,16316.0306942767,40610.7541380693,0.9118848090897309,8,19069340,"Romania, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Romania, logratio(GNI/cap): 0.9, logratio(GDP/cap): 0.9","Romania, logratio(GNI/cap): 0.9, logratio(GDP/cap): 0.9",log,value
Lithuania,CEE,1990,2023,18981.588,41916.465,0.7922092524671598,2024,20586.227753241,47169.0084190287,0.8291147790980862,6,2888055,"Lithuania, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Lithuania, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.8","Lithuania, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.8",log,value
Belarus,ex-USSR/Balkans,1990,2023,12383.924,26724.871,0.7691954500807565,2024,12351.6357106896,29037.5291400434,0.8548006011139915,2,9133712,"Belarus, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Belarus, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.9","Belarus, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.9",log,value
Israel,Asia,1990,2023,22847.686,48050.113,0.7433946440649581,2024,25335.2722247493,47338.8424624205,0.6251335683344657,3,9974400,"Israel, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Israel, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.6","Israel, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.6",log,value
Uruguay,Latin America,1990,2023,13637.145,28649.822,0.7423499105706597,2024,14060.8454762218,32038.7727288227,0.8235527991041511,12,3386588,"Uruguay, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Uruguay, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.8","Uruguay, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.8",log,value
Egypt,Africa,1990,2023,7964.0776,16218.135,0.7111889305702803,2024,8006.62143741369,16798.151577864,0.7409999762102544,2,116538258,"Egypt, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Egypt, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.7","Egypt, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.7",log,value
Morocco,Africa,1990,2023,4255.4136,8652.881,0.70970036848259,2024,4418.66015625,9065.9140625,0.7186851553103448,3,38081173,"Morocco, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Morocco, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.7","Morocco, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.7",log,value
Azerbaijan,ex-USSR/Balkans,1990,2023,10332.301,20667.957,0.6933095223112691,2024,10776.0677000765,22072.1058327346,0.7169869102149669,1,10202850,"Azerbaijan, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Azerbaijan, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.7","Azerbaijan, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.7",log,value
Costa Rica,Latin America,1990,2023,11946.281,23417.213,0.6730513336829738,2024,10953.4262046456,26973.4361581028,0.9012002329916129,5,5129910,"Costa Rica, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Costa Rica, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.9","Costa Rica, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.9",log,value
Colombia,Latin America,1990,2023,9675.699,18665.95,0.6570835241047757,2024,9998.81069684463,18503.6706011465,0.6155029676704906,4,52886363,"Colombia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Colombia, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.6","Colombia, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.6",log,value
Latvia,CEE,1990,2023,19785.074,37997.824,0.6526010798912729,2024,17508.7863191492,38936.0453870454,0.799217607902035,5,1862441,"Latvia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Latvia, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.8","Latvia, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.8",log,value
Slovakia,CEE,1990,2023,19518.736,36792.99,0.6339325131091424,2024,17520.9907344944,40346.5748138478,0.8341068715374398,9,5422069,"Slovakia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Slovakia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.8","Slovakia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.8",log,value
Tunisia,Africa,1990,2023,6425.749,12011.388,0.6255419999098581,2024,6742.57685903794,12713.5498473821,0.6342261666729989,5,12277109,"Tunisia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Tunisia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","Tunisia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,value
North Macedonia,ex-USSR/Balkans,1990,2023,12007.635,22128.395,0.611318927983211,2024,12904.5181514137,24465.3919306751,0.6396820503269272,6,1792179,"North Macedonia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","North Macedonia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","North Macedonia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,value
Bulgaria,CEE,1990,2023,17729.385,32174.93,0.5959641453643734,2024,14955.0762626823,34085.1952950467,0.8238123429000144,1,6444366,"Bulgaria, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Bulgaria, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.8","Bulgaria, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.8",log,value
Slovenia,CEE,1990,2023,25958.826,46360.81,0.5799428228848704,2024,25351.411330939,48495.889687081,0.6486446433403188,10,2126324,"Slovenia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Slovenia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","Slovenia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,value
Georgia,ex-USSR/Balkans,1990,2023,11650.671,20752.57,0.5773063195093293,2024,12917.0944269361,25000.6326416981,0.6603495467089626,3,3673850,"Georgia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Georgia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.7","Georgia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.7",log,value
Hungary,CEE,1990,2023,21433.262,37236.074,0.5523340081557393,2024,21297.0006409015,40702.1535135968,0.6477147551118829,4,9562314,"Hungary, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Hungary, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","Hungary, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,value
Czechia,CEE,1990,2023,26566.367,45889.016,0.5465797683315685,2024,27918.1375190566,47961.8095131483,0.5411284911805883,2,10882164,"Czechia, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Czechia, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5","Czechia, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5",log,value
Ecuador,Latin America,1990,2023,8236.324,13986.397,0.5295310865302465,2024,9104.81599790272,13935.5391125402,0.4256388437769534,7,18135478,"Ecuador, ΔGNI/cap: 1k, ΔGDP/cap: 0k","Ecuador, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.4","Ecuador, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.4",log,value
Kazakhstan,ex-USSR/Balkans,1990,2023,18539.242,30988.53,0.5137274612902392,2024,16837.690749004,35905.4414938905,0.757268987161936,4,20592571,"Kazakhstan, ΔGNI/cap: 1k, ΔGDP/cap: 1k","Kazakhstan, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.8","Kazakhstan, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.8",log,value
Portugal,Southern Europe,1990,2023,25878.822,41063.926,0.46170507236891645,2024,27190.5717704405,41883.8514202164,0.43203005788091886,3,10701636,"Portugal, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Portugal, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.4","Portugal, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.4",log,value
Paraguay,Latin America,1990,2023,9612.724,15252.22,0.4616374286779301,2024,9962.48027842986,16296.2836189267,0.492111018444243,11,6929153,"Paraguay, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Paraguay, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5","Paraguay, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5",log,value
Argentina,Latin America,1990,2023,16405.537,25876.053,0.45569904660975347,2024,17007.2844317191,26547.0503429365,0.4452768950600987,1,45696159,"Argentina, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Argentina, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.4","Argentina, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.4",log,value
Spain,Southern Europe,1990,2023,30217.459,46008.44,0.4204049879989835,2024,31773.2267420042,48373.0455699185,0.4203187400633315,4,48807137,"Spain, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Spain, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4","Spain, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4",log,value
Brazil,Latin America,1990,2023,12177.599,18011.285,0.3914003894800455,2024,12633.2884560597,19647.9096329925,0.4416356815329614,2,211998573,"Brazil, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Brazil, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4","Brazil, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4",log,value
South Africa,Africa,1990,2023,9628.174,13693.988,0.3522633123556176,2024,10824.3847590107,13598.7888656984,0.22817929770564227,4,64007187,"South Africa, ΔGNI/cap: 0k, ΔGDP/cap: 0k","South Africa, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.2","South Africa, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.2",log,value
Algeria,Africa,1990,2023,11297.324,15114.172,0.2910669631969913,2024,11728.5457286791,15442.1244460542,0.2750734526082095,1,46814308,"Algeria, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Algeria, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Algeria, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,value
Greece,Southern Europe,1990,2023,27322.46,35760.75,0.2691418486669992,2024,26916.3125225704,37752.6321172664,0.3383226819331675,1,10388805,"Greece, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Greece, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Greece, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,value
Mexico,Latin America,1990,2023,17073.438,21812.656,0.24496642929725176,2024,17169.5925839593,22033.2744496619,0.2494138394425871,9,130861007,"Mexico, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Mexico, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","Mexico, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,value
Russia,ex-USSR/Balkans,1990,2023,30906.912,39221.684,0.23824990891395892,2024,29643.595703125,41704.7109375,0.34136798895498544,7,143533851,"Russia, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Russia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.3","Russia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.3",log,value
Iran,Asia,1990,2023,13115.075,16095.771,0.20479423473368463,2024,9046.58484470857,16224.0353445835,0.5841064846772639,2,91567738,"Iran, ΔGNI/cap: 0k, ΔGDP/cap: 1k","Iran, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.6","Iran, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.6",log,value
Italy,Southern Europe,1990,2023,42767.633,52388.883,0.2029128341525226,2024,42656.7445101659,53115.1350996573,0.21927652009544651,2,58986023,"Italy, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Italy, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","Italy, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,value
Jamaica,Latin America,1990,2023,9117.886,10056.985,0.09802943899151195,2024,8742.16514946537,10259.9951095504,0.16009447533098253,8,2839175,"Jamaica, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Jamaica, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.2","Jamaica, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.2",log,value
Moldova,ex-USSR/Balkans,1990,2023,16041.989,15866.542,-0.01099698184892084,2024,15902.8943232278,16465.9286876097,0.03479219241194009,5,2389275,"Moldova, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Moldova, logratio(GNI/cap): 0, logratio(GDP/cap): 0","Moldova, logratio(GNI/cap): 0, logratio(GDP/cap): 0",log,value
Ukraine,ex-USSR/Balkans,1990,2023,23600.672,16933.145,-0.3320022423952107,2024,22815.798828125,16319.8447265625,-0.33507139186569823,8,37860221,"Ukraine, ΔGNI/cap: 0k, ΔGDP/cap: 0k","Ukraine, logratio(GNI/cap): -0.3, logratio(GDP/cap): -0.3","Ukraine, logratio(GNI/cap): -0.3, logratio(GDP/cap): -0.3",log,value
China,Asia,1990,2023,3.855671490623491,34.39206017783056,2.188280550176236,2024,3.933889296840227,37.952725042338194,2.266712727916614,1,1408975000,"China, ΔGNI/cap: 2%, ΔGDP/cap: 2%","China, logratio(GNI/cap): 2.2, logratio(GDP/cap): 2.3","China, logratio(GNI/cap): 2.2, logratio(GDP/cap): 2.3",log,% of DE
Panama,Latin America,1990,2023,24.241645851956555,53.68124255043342,0.794991582679136,2024,26.75239826921417,57.975690294834806,0.7733996655908739,10,4515577,"Panama, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Panama, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.8","Panama, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.8",log,% of DE
Poland,CEE,1990,2023,29.860793653134355,65.9102462338234,0.7917475400692862,2024,30.25819134967237,71.80128262246758,0.8641354034780853,7,36554707,"Poland, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Poland, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.9","Poland, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.9",log,% of DE
Dominican Republic,Latin America,1990,2023,16.29726917089222,34.38314103257537,0.7465687997364969,2024,17.293170503538853,38.56365874731082,0.8019986947862541,6,11427557,"Dominican Republic, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Dominican Republic, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.8","Dominican Republic, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.8",log,% of DE
South Korea,Asia,1990,2023,37.48147742426126,77.63302246321001,0.7281460082788729,2023,32.66187441598503,80.42269944378843,0.9010879900380591,5,51748695,"South Korea, ΔGNI/cap: 1%, ΔGDP/cap: 1%","South Korea, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.9","South Korea, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.9",log,% of DE
Malaysia,Asia,1990,2023,26.971419302240825,50.82194224637221,0.6335504343224017,2024,28.351891135223298,54.228960020464626,0.6485213488106809,4,35557673,"Malaysia, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Malaysia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","Malaysia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,% of DE
Chile,Latin America,1990,2023,25.086707867738056,43.78728920479146,0.5570054356169405,2024,25.84787221785107,48.038970428891524,0.6197842805327456,3,19764771,"Chile, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Chile, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","Chile, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,% of DE
Estonia,CEE,1990,2023,36.94293059414791,63.823377006337374,0.546745228475225,2024,45.68896516180332,66.12486881980247,0.36968810015419384,3,1371986,"Estonia, ΔGNI/cap: 1%, ΔGDP/cap: 0%","Estonia, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.4","Estonia, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.4",log,% of DE
Thailand,Asia,1990,2023,19.846049558789,32.11376576632217,0.4812798056261154,2024,20.53629817324323,34.596925909060225,0.5215708685556755,6,71668011,"Thailand, ΔGNI/cap: 0%, ΔGDP/cap: 1%","Thailand, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5","Thailand, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5",log,% of DE
Romania,CEE,1990,2023,38.43013899802421,61.47115188879723,0.46972596829877045,2024,38.50524347279481,64.6361387772977,0.5179792520478443,8,19069340,"Romania, ΔGNI/cap: 0%, ΔGDP/cap: 1%","Romania, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5","Romania, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5",log,% of DE
Lithuania,CEE,1990,2023,44.430278503981185,65.44005599843118,0.38721336271090356,2024,48.58275438909318,75.07426638260425,0.43520922205620005,6,2888055,"Lithuania, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Lithuania, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4","Lithuania, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4",log,% of DE
Belarus,ex-USSR/Balkans,1990,2023,28.987100146317406,41.72291377125551,0.3641995603245016,2024,29.149414415737823,46.21617606175536,0.46089504407210447,2,9133712,"Belarus, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Belarus, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.5","Belarus, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.5",log,% of DE
Israel,Asia,1990,2023,53.47966946451013,75.01591762213121,0.3383987543087028,2024,59.79032791386606,75.34457450740442,0.23122801129257908,3,9974400,"Israel, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Israel, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.2","Israel, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.2",log,% of DE
Uruguay,Latin America,1990,2023,31.9205195239289,44.72815052569642,0.3373540208144048,2024,33.183087764426844,50.992959975919746,0.42964724206226457,12,3386588,"Uruguay, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Uruguay, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.4","Uruguay, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.4",log,% of DE
Egypt,Africa,1990,2023,18.641548104158517,25.31977977126928,0.3061930408140241,2024,18.895337574368266,26.73596390004194,0.34709441916836736,2,116538258,"Egypt, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Egypt, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Egypt, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of DE
Morocco,Africa,1990,2023,9.960663533400323,13.508892440900281,0.3047044787263342,2024,10.427878466766165,14.429322772351341,0.32477959826845826,3,38081173,"Morocco, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Morocco, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Morocco, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of DE
Azerbaijan,ex-USSR/Balkans,1990,2023,24.184858032792793,32.26684939803888,0.28831363255501286,2024,25.431130784542816,35.12999760756625,0.3230813531730812,1,10202850,"Azerbaijan, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Azerbaijan, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Azerbaijan, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of DE
Costa Rica,Latin America,1990,2023,27.96270743611224,36.55899251158681,0.2680554439267193,2024,25.849690453151403,42.93096249550708,0.5072946759497272,5,5129910,"Costa Rica, ΔGNI/cap: 0%, ΔGDP/cap: 1%","Costa Rica, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.5","Costa Rica, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.5",log,% of DE
Colombia,Latin America,1990,2023,22.647947120688336,29.141312686170377,0.2520876343485212,2024,23.59683231384453,29.450470601922408,0.2215974106286045,4,52886363,"Colombia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Colombia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.2","Colombia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.2",log,% of DE
Latvia,CEE,1990,2023,46.31100137890871,59.322267046577814,0.24760519013501758,2024,41.32010369216002,61.97066975215436,0.4053120508601471,5,1862441,"Latvia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Latvia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4","Latvia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4",log,% of DE
Slovakia,CEE,1990,2023,45.687582963326555,57.44127816956221,0.22893662335288711,2024,41.34890567182747,64.21567055835206,0.4402013144955528,9,5422069,"Slovakia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Slovakia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4","Slovakia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4",log,% of DE
Tunisia,Africa,1990,2023,15.040776233615365,18.752199245305736,0.22054611015360148,2024,15.912237998078693,20.23490550049039,0.24032060963111412,5,12277109,"Tunisia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Tunisia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","Tunisia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,% of DE
North Macedonia,ex-USSR/Balkans,1990,2023,28.106318987860874,34.54688767183503,0.2063230382269552,2024,30.454197018248014,38.939155443796814,0.24577649328504103,6,1792179,"North Macedonia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","North Macedonia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","North Macedonia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,% of DE
Bulgaria,CEE,1990,2023,41.49924196301734,50.23155509286395,0.19096825560811803,2024,35.29344014109946,54.25004928132255,0.42990678585812914,1,6444366,"Bulgaria, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Bulgaria, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4","Bulgaria, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4",log,% of DE
Slovenia,CEE,1990,2023,60.761927232662934,72.37857492354445,0.17494693312861553,2024,59.828415621894564,77.1861326506189,0.2547390862984331,10,2126324,"Slovenia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Slovenia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.3","Slovenia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.3",log,% of DE
Georgia,ex-USSR/Balkans,1990,2023,27.27077193374216,32.39894735663809,0.17231042975307442,2024,30.483876574510482,39.79104538308044,0.26644398966707694,3,3673850,"Georgia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Georgia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.3","Georgia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.3",log,% of DE
Hungary,CEE,1990,2023,50.16892158384202,58.13302165919114,0.1473381183994822,2024,50.26015274694435,64.7816101640311,0.253809198069995,4,9562314,"Hungary, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Hungary, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.3","Hungary, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.3",log,% of DE
Czechia,CEE,1990,2023,62.18400086699674,71.64200933339453,0.14158387857531363,2024,65.88579677380272,76.33608982395403,0.1472229341387008,2,10882164,"Czechia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Czechia, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1","Czechia, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1",log,% of DE
Ecuador,Latin America,1990,2023,19.27879633511297,21.83558663394659,0.12453519677399116,2024,21.487037095193642,22.179825495292587,0.03173328673506681,7,18135478,"Ecuador, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Ecuador, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0","Ecuador, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0",log,% of DE
Kazakhstan,ex-USSR/Balkans,1990,2023,43.39487746297649,48.37934540780251,0.10873157153398383,2024,39.73634237139838,57.14715593236664,0.36336343012004857,4,20592571,"Kazakhstan, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Kazakhstan, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.4","Kazakhstan, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.4",log,% of DE
Portugal,Southern Europe,1990,2023,60.574661551760336,64.10907067080763,0.056709182612662445,2024,64.16876787027435,66.66240237058375,0.038124500839031406,3,10701636,"Portugal, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Portugal, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0","Portugal, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0",log,% of DE
Paraguay,Latin America,1990,2023,22.50054128779447,23.811791640835935,0.05664153892167478,2024,23.51109383781801,25.93719008433135,0.09820546140235731,11,6929153,"Paraguay, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Paraguay, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1","Paraguay, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1",log,% of DE
Argentina,Latin America,1990,2023,38.40050568568699,40.397737675120574,0.050703156853499465,2024,40.13657734072113,42.252326175973074,0.05137133801821259,1,45696159,"Argentina, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Argentina, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1","Argentina, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1",log,% of DE
Spain,Southern Europe,1990,2023,70.73012642844385,71.82845428402565,0.015409098242728625,2024,74.98366818140033,76.9906137647126,0.02641318302144402,4,48807137,"Spain, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Spain, logratio(GNI/cap): 0, logratio(GDP/cap): 0","Spain, logratio(GNI/cap): 0, logratio(GDP/cap): 0",log,% of DE
