year,ksh_kod,telepules,jogallas,megye,terulet_ha,lakonepesseg,lakasok
2013,12812,Mezőörs,község,Győr-Moson-Sopron,4847.0,967,342
2013,31033,Mezőpeterd,község,Hajdú-Bihar,1823.0,572,261
2013,18847,Mezősas,község,Hajdú-Bihar,2639.0,660,305
2013,25089,Mezőszemere,község,Heves,2148.0,1199,605
2013,06576,Mezőszentgyörgy,község,Fejér,2712.0,1334,458
2013,29036,Mezőszilas,község,Fejér,6497.0,2140,819
2013,31662,Mezőtárkány,község,Heves,4061.0,1589,701
2013,04260,Mezőtúr,város,Jász-Nagykun-Szolnok,28972.0,17111,7759
2013,03443,Mezőzombor,község,Borsod-Abaúj-Zemplén,3879.0,2429,865
2013,27526,Miháld,község,Zala,2164.0,786,361
2013,02130,Mihályfa,község,Zala,1207.0,368,174
2013,13222,Mihálygerge,község,Nógrád,1106.0,595,309
2013,04668,Mihályháza,község,Veszprém,2152.0,782,312
2013,21980,Mihályi,község,Győr-Moson-Sopron,1628.0,1063,461
2013,20905,Mike,község,Somogy,3241.0,635,252
2013,24466,Mikebuda,község,Pest,4217.0,681,298
2013,22141,Mikekarácsonyfa,község,Zala,850.0,277,145
2013,24217,Mikepércs,község,Hajdú-Bihar,3693.0,4405,1547
2013,33376,Miklósi,község,Somogy,1047.0,220,120
2013,31282,Mikófalva,község,Heves,1441.0,748,323
2013,24253,Mikóháza,község,Borsod-Abaúj-Zemplén,1691.0,541,236
2013,30599,Mikosszéplak,község,Vas,1866.0,312,146
2013,02662,Milejszeg,község,Zala,908.0,308,153
2013,31750,Milota,község,Szabolcs-Szatmár-Bereg,1539.0,910,317
2013,21555,Mindszent,város,Csongrád,5935.0,6990,3170
2013,16285,Mindszentgodisa,község,Baranya,2297.0,840,359
2013,04534,Mindszentkálla,község,Veszprém,1084.0,269,113
2013,04756,Misefa,község,Zala,651.0,291,119
2013,30632,Miske,község,Bács-Kiskun,4227.0,1722,737
2013,30456,Miskolc,"megyeszékhely, megyei jogú város",Borsod-Abaúj-Zemplén,23666.0,162905,76649
2013,02811,Miszla,község,Tolna,3471.0,292,190
2013,26930,Mocsa,község,Komárom-Esztergom,6721.0,2142,825
2013,17783,Mogyoród,nagyközség,Pest,3448.0,6375,2345
2013,28255,Mogyorósbánya,község,Komárom-Esztergom,732.0,853,310
2013,10968,Mogyoróska,község,Borsod-Abaúj-Zemplén,1917.0,80,106
2013,25715,Moha,község,Fejér,988.0,560,227
2013,23959,Mohács,város,Baranya,11223.0,17738,8414
2013,27915,Mohora,község,Nógrád,1595.0,942,381
2013,21014,Molnári,község,Zala,1286.0,718,269
2013,03294,Molnaszecsőd,község,Vas,1169.0,419,179
2013,29522,Molvány,község,Baranya,1376.0,189,80
2013,09016,Monaj,község,Borsod-Abaúj-Zemplén,1153.0,223,103
2013,07825,Monok,község,Borsod-Abaúj-Zemplén,4196.0,1700,799
2013,10551,Monor,város,Pest,4679.0,17677,6758
2013,34397,Monorierdő,község,Pest,1507.0,4116,1571
2013,31565,Mónosbél,község,Heves,1378.0,375,145
2013,24040,Monostorapáti,község,Veszprém,2559.0,1176,485
2013,25894,Monostorpályi,község,Hajdú-Bihar,4444.0,2162,956
2013,22512,Monoszló,község,Veszprém,746.0,120,60
2013,16027,Monyoród,község,Baranya,712.0,176,93
2013,18485,Mór,város,Fejér,10861.0,14357,5697
2013,20701,Mórágy,község,Tolna,1761.0,773,284
2013,04349,Mórahalom,város,Csongrád,8315.0,5822,2698
2013,34096,Móricgát,község,Bács-Kiskun,3289.0,465,320
2013,02556,Mórichida,község,Győr-Moson-Sopron,3230.0,818,355
2013,31343,Mosdós,község,Somogy,1695.0,973,339
2013,04783,Mosonmagyaróvár,város,Győr-Moson-Sopron,8378.0,32092,14122
2013,33677,Mosonszentmiklós,község,Győr-Moson-Sopron,3071.0,2379,948
2013,28149,Mosonszolnok,község,Győr-Moson-Sopron,4392.0,1707,579
2013,34412,Mosonudvar,község,Győr-Moson-Sopron,157.0,432,150
2013,29540,Mozsgó,község,Baranya,2176.0,1016,338
2013,33349,Mőcsény,község,Tolna,1215.0,386,137
2013,13620,Mucsfa,község,Tolna,1275.0,374,149
2013,07029,Mucsi,község,Tolna,2476.0,448,211
2013,21546,Múcsony,nagyközség,Borsod-Abaúj-Zemplén,1754.0,3151,1206
2013,02158,Muhi,község,Borsod-Abaúj-Zemplén,962.0,483,208
2013,25210,Murakeresztúr,község,Zala,1171.0,1741,697
2013,07968,Murarátka,község,Zala,1204.0,245,126
2013,33987,Muraszemenye,község,Zala,1615.0,626,285
2013,18917,Murga,község,Tolna,659.0,67,49
2013,11989,Murony,község,Békés,3570.0,1236,548
2013,19211,Nábrád,község,Szabolcs-Szatmár-Bereg,1768.0,911,365
2013,27599,Nadap,község,Fejér,693.0,525,254
2013,06716,Nádasd,község,Vas,3560.0,1332,547
2013,13903,Nádasdladány,község,Fejér,2635.0,1745,631
2013,28103,Nádudvar,város,Hajdú-Bihar,22591.0,8887,3740
2013,15909,Nágocs,község,Somogy,2226.0,656,257
2013,23551,Nagyacsád,község,Veszprém,1396.0,637,254
2013,27979,Nagyalásony,község,Veszprém,1401.0,466,211
2013,04710,Nagyar,község,Szabolcs-Szatmár-Bereg,1599.0,679,278
2013,17941,Nagyatád,város,Somogy,7060.0,10921,5004
2013,02361,Nagybajcs,község,Győr-Moson-Sopron,765.0,969,376
2013,21652,Nagybajom,város,Somogy,10806.0,3288,1132
2013,12760,Nagybakónak,község,Zala,1794.0,408,216
2013,26028,Nagybánhegyes,község,Békés,4224.0,1264,788
2013,25955,Nagybaracska,község,Bács-Kiskun,3795.0,2281,1017
2013,29188,Nagybarca,község,Borsod-Abaúj-Zemplén,1439.0,981,354
2013,16391,Nagybárkány,község,Nógrád,884.0,673,239
2013,29063,Nagyberény,község,Somogy,2314.0,1330,597
2013,21449,Nagyberki,község,Somogy,2174.0,1480,518
2013,14775,Nagybörzsöny,község,Pest,5066.0,744,353
2013,03984,Nagybudmér,község,Baranya,1022.0,176,83
2013,02495,Nagycenk,nagyközség,Győr-Moson-Sopron,1945.0,1945,758
2013,18111,Nagycsány,község,Baranya,565.0,152,52
2013,05582,Nagycsécs,község,Borsod-Abaúj-Zemplén,983.0,808,285
2013,20598,Nagycsepely,község,Somogy,1980.0,386,183
2013,22743,Nagycserkesz,község,Szabolcs-Szatmár-Bereg,4148.0,1785,632
2013,10001,Nagydém,község,Veszprém,1332.0,347,157
2013,21485,Nagydobos,község,Szabolcs-Szatmár-Bereg,2693.0,2142,745
2013,33899,Nagydobsza,község,Baranya,1323.0,643,227
2013,18388,Nagydorog,nagyközség,Tolna,4144.0,2591,1078
2013,06488,Nagyecsed,város,Szabolcs-Szatmár-Bereg,4385.0,6524,2378
2013,20914,Nagyér,község,Csongrád,1229.0,529,258
2013,23180,Nagyesztergár,község,Veszprém,1829.0,1196,400
2013,26879,Nagyfüged,község,Heves,2751.0,1623,712
2013,09283,Nagygeresd,község,Vas,940.0,281,142
2013,05218,Nagygörbő,község,Zala,745.0,166,102
2013,08262,Nagygyimót,község,Veszprém,2344.0,567,245
2013,12858,Nagyhajmás,község,Baranya,1801.0,338,143
2013,27155,Nagyhalász,város,Szabolcs-Szatmár-Bereg,4431.0,5741,1990
2013,02653,Nagyharsány,község,Baranya,2601.0,1526,516
2013,09478,Nagyhegyes,község,Hajdú-Bihar,13276.0,2712,1043
2013,26976,Nagyhódos,község,Szabolcs-Szatmár-Bereg,766.0,109,86
2013,15468,Nagyhuta,község,Borsod-Abaúj-Zemplén,3506.0,68,40
2013,22372,Nagyigmánd,nagyközség,Komárom-Esztergom,5137.0,3025,1171
2013,21689,Nagyiván,község,Jász-Nagykun-Szolnok,4316.0,1219,505
2013,24785,Nagykálló,város,Szabolcs-Szatmár-Bereg,6852.0,9469,3639
2013,04242,Nagykamarás,község,Békés,4310.0,1426,840
2013,30933,Nagykanizsa,megyei jogú város,Zala,14840.0,49070,22448
2013,20589,Nagykapornak,község,Zala,2441.0,925,368
2013,07001,Nagykarácsony,község,Fejér,3046.0,1333,587
2013,13435,Nagykáta,város,Pest,8161.0,12576,5076
2013,08907,Nagykereki,község,Hajdú-Bihar,3727.0,1349,503
2013,34281,Nagykeresztúr,község,Nógrád,820.0,247,101
2013,26505,Nagykinizs,község,Borsod-Abaúj-Zemplén,658.0,342,127
2013,27182,Nagykónyi,község,Tolna,4788.0,1144,519
2013,32805,Nagykorpád,község,Somogy,3342.0,608,217
2013,09991,Nagykovácsi,nagyközség,Pest,3001.0,6912,2593
2013,10940,Nagykozár,község,Baranya,1146.0,1948,639
2013,24943,Nagykökényes,község,Heves,1728.0,589,262
2013,32920,Nagykölked,község,Vas,978.0,155,69
2013,19716,Nagykőrös,város,Pest,22794.0,24016,10491
2013,15574,Nagykörű,község,Jász-Nagykun-Szolnok,4281.0,1624,905
2013,22178,Nagykutas,község,Zala,845.0,422,185
2013,12779,Nagylak,község,Csongrád,469.0,481,300
2013,04455,Nagylengyel,község,Zala,1024.0,509,205
2013,21102,Nagylóc,község,Nógrád,3912.0,1591,697
2013,32364,Nagylók,község,Fejér,3244.0,1056,461
2013,32939,Nagylózs,község,Győr-Moson-Sopron,1925.0,1007,285
2013,17233,Nagymágocs,nagyközség,Csongrád,7509.0,3089,1237
2013,14030,Nagymányok,város,Tolna,1068.0,2289,917
2013,31732,Nagymaros,város,Pest,3437.0,4756,2014
2013,15060,Nagymizdó,község,Vas,676.0,114,77
2013,14650,Nagynyárád,község,Baranya,2434.0,743,322
2013,23986,Nagyoroszi,község,Nógrád,4003.0,2143,838
2013,28468,Nagypáli,község,Zala,634.0,477,181
2013,19877,Nagypall,község,Baranya,713.0,385,154
2013,27164,Nagypeterd,község,Baranya,1163.0,637,228
2013,21403,Nagypirit,község,Veszprém,1017.0,255,158
2013,06309,Nagyrábé,nagyközség,Hajdú-Bihar,8542.0,2164,936
2013,16513,Nagyrada,község,Zala,1285.0,465,201
2013,29869,Nagyrákos,község,Vas,1611.0,260,131
2013,14979,Nagyrécse,község,Zala,2699.0,1083,396
2013,31486,Nagyréde,község,Heves,3434.0,3131,1245
2013,06318,Nagyrév,község,Jász-Nagykun-Szolnok,2979.0,676,373
2013,33181,Nagyrozvágy,község,Borsod-Abaúj-Zemplén,2682.0,641,290
2013,27076,Nagysáp,község,Komárom-Esztergom,2478.0,1531,508
2013,26143,Nagysimonyi,község,Vas,1567.0,998,425
2013,25520,Nagyszakácsi,község,Somogy,2137.0,423,277
2013,06761,Nagyszékely,község,Tolna,3670.0,401,227
2013,27988,Nagyszekeres,község,Szabolcs-Szatmár-Bereg,1051.0,557,204
2013,08244,Nagyszénás,nagyközség,Békés,9556.0,5063,2313
2013,33543,Nagyszentjános,község,Győr-Moson-Sopron,3030.0,1790,623
2013,13709,Nagyszokoly,község,Tolna,2799.0,910,420
2013,27605,Nagytálya,község,Heves,1319.0,869,361
2013,23409,Nagytarcsa,község,Pest,1214.0,3883,1537
2013,25201,Nagytevel,község,Veszprém,1441.0,512,216
2013,24837,Nagytilaj,község,Vas,1566.0,138,135
2013,28927,Nagytótfalu,község,Baranya,1117.0,376,127
2013,29179,Nagytőke,község,Csongrád,5468.0,418,224
2013,10418,Nagyút,község,Heves,1894.0,710,337
2013,33783,Nagyvarsány,község,Szabolcs-Szatmár-Bereg,1255.0,1484,548
2013,14191,Nagyváty,község,Baranya,1267.0,351,128
2013,19196,Nagyvázsony,község,Veszprém,7629.0,1760,673
2013,16452,Nagyvejke,község,Tolna,777.0,169,84
2013,23588,Nagyveleg,község,Fejér,1317.0,647,268
2013,26134,Nagyvenyim,község,Fejér,4368.0,4096,1512
2013,28282,Nagyvisnyó,község,Heves,4302.0,968,510
2013,02796,Nak,község,Tolna,2778.0,602,283
2013,08420,Napkor,község,Szabolcs-Szatmár-Bereg,3735.0,3679,1333
2013,17367,Nárai,község,Vas,1599.0,1233,460
2013,02042,Narda,község,Vas,1035.0,464,193
2013,20163,Naszály,község,Komárom-Esztergom,3022.0,2335,870
2013,24156,Négyes,község,Borsod-Abaúj-Zemplén,1733.0,251,223
2013,28033,Nekézseny,község,Borsod-Abaúj-Zemplén,1410.0,779,338
2013,06169,Nemesapáti,község,Zala,1037.0,519,218
2013,05245,Nemesbikk,község,Borsod-Abaúj-Zemplén,2410.0,981,368
2013,27119,Nemesborzova,község,Szabolcs-Szatmár-Bereg,220.0,85,44
2013,24509,Nemesbőd,község,Vas,914.0,612,250
2013,32948,Nemesbük,község,Zala,998.0,681,362
2013,23320,Nemescsó,község,Vas,738.0,283,119
2013,07913,Nemesdéd,község,Somogy,2661.0,739,314
2013,05652,Nemesgörzsöny,község,Veszprém,1925.0,723,296
2013,02787,Nemesgulács,község,Veszprém,835.0,926,376
2013,05555,Nemeshany,község,Veszprém,1050.0,409,158
2013,07658,Nemeshetés,község,Zala,661.0,262,195
2013,18236,Nemeske,község,Baranya,1057.0,229,106
2013,29328,Nemeskér,község,Győr-Moson-Sopron,642.0,209,97
2013,03674,Nemeskeresztúr,község,Vas,1217.0,286,169
2013,25511,Nemeskisfalud,község,Somogy,282.0,146,44
2013,02839,Nemeskocs,község,Vas,793.0,300,144
2013,24059,Nemeskolta,község,Vas,734.0,351,138
2013,26240,Nemesládony,község,Vas,567.0,138,96
2013,31556,Nemesmedves,község,Vas,474.0,27,13
2013,32540,Nemesnádudvar,község,Bács-Kiskun,5878.0,1874,729
2013,32665,Nemesnép,község,Zala,972.0,118,89
2013,19859,Nemespátró,község,Zala,1225.0,286,163
2013,18023,Nemesrádó,község,Zala,1402.0,295,173
2013,09672,Nemesrempehollós,község,Vas,1205.0,303,150
2013,25609,Nemessándorháza,község,Zala,1116.0,302,173
2013,02194,Nemesvámos,község,Veszprém,4078.0,2627,914
2013,17561,Nemesvid,község,Somogy,1838.0,757,325
2013,28422,Nemesvita,község,Veszprém,925.0,325,195
2013,21759,Nemesszalók,község,Veszprém,2056.0,923,359
2013,08059,Nemesszentandrás,község,Zala,547.0,270,132
2013,10409,Németbánya,község,Veszprém,1219.0,94,80
2013,25414,Németfalu,község,Zala,867.0,190,71
2013,15006,Németkér,község,Tolna,6497.0,1715,747
2013,27580,Nemti,község,Nógrád,1106.0,743,431
2013,33826,Neszmély,község,Komárom-Esztergom,2776.0,1325,565
2013,09797,Nézsa,község,Nógrád,1867.0,1092,476
2013,10843,Nick,község,Vas,1140.0,484,229
2013,10959,Nikla,község,Somogy,2335.0,746,321
2013,04358,Nógrád,község,Nógrád,2954.0,1389,687
2013,32300,Nógrádkövesd,község,Nógrád,880.0,692,298
2013,29832,Nógrádmarcal,község,Nógrád,1993.0,556,203
2013,12131,Nógrádmegyer,község,Nógrád,2277.0,1716,577
2013,08387,Nógrádsáp,község,Nógrád,1546.0,833,373
2013,19497,Nógrádsipek,község,Nógrád,2013.0,698,303
2013,27340,Nógrádszakál,község,Nógrád,1879.0,636,252
2013,26523,Nóráp,község,Veszprém,758.0,205,97
2013,14757,Noszlop,község,Veszprém,3406.0,982,407
2013,18810,Noszvaj,község,Heves,1884.0,1856,740
2013,03355,Nova,község,Zala,3929.0,821,355
2013,29276,Novaj,község,Heves,1852.0,1389,561
2013,27191,Novajidrány,község,Borsod-Abaúj-Zemplén,1431.0,1420,451
2013,29425,Nőtincs,község,Nógrád,2047.0,1053,512
2013,19752,Nyalka,község,Győr-Moson-Sopron,1286.0,447,198
2013,29009,Nyárád,község,Veszprém,1979.0,951,357
2013,23038,Nyáregyháza,község,Pest,3201.0,3693,1465
2013,23056,Nyárlőrinc,község,Bács-Kiskun,6636.0,2319,1020
2013,20066,Nyársapát,község,Pest,5403.0,1949,842
2013,12885,Nyékládháza,város,Borsod-Abaúj-Zemplén,2467.0,4965,1853
2013,15352,Nyergesújfalu,város,Komárom-Esztergom,3950.0,7550,3086
2013,04419,Nyésta,község,Borsod-Abaúj-Zemplén,689.0,44,35
2013,03203,Nyim,község,Somogy,976.0,270,144
2013,32294,Nyírábrány,nagyközség,Hajdú-Bihar,5559.0,3798,1504
2013,14003,Nyíracsád,község,Hajdú-Bihar,7492.0,3871,1489
2013,24004,Nyirád,község,Veszprém,6136.0,1911,752
2013,06187,Nyíradony,város,Hajdú-Bihar,9659.0,7778,2763
2013,14845,Nyírbátor,város,Szabolcs-Szatmár-Bereg,6673.0,12399,4740
2013,15802,Nyírbéltek,nagyközség,Szabolcs-Szatmár-Bereg,6217.0,2990,1098
2013,31158,Nyírbogát,nagyközség,Szabolcs-Szatmár-Bereg,5536.0,3143,1274
2013,28802,Nyírbogdány,község,Szabolcs-Szatmár-Bereg,3503.0,2861,1019
2013,07904,Nyírcsaholy,község,Szabolcs-Szatmár-Bereg,3434.0,2210,842
2013,25973,Nyírcsászári,község,Szabolcs-Szatmár-Bereg,1323.0,1197,428
2013,05041,Nyírderzs,község,Szabolcs-Szatmár-Bereg,1701.0,651,267
2013,17206,Nyíregyháza,"megyeszékhely, megyei jogú város",Szabolcs-Szatmár-Bereg,27455.0,118185,51480
2013,28440,Nyírgelse,község,Szabolcs-Szatmár-Bereg,2761.0,1159,496
2013,09238,Nyírgyulaj,község,Szabolcs-Szatmár-Bereg,3576.0,2045,776
2013,26435,Nyíri,község,Borsod-Abaúj-Zemplén,1647.0,388,179
2013,14696,Nyíribrony,község,Szabolcs-Szatmár-Bereg,2009.0,1080,428
2013,31477,Nyírjákó,község,Szabolcs-Szatmár-Bereg,1034.0,895,362
2013,18290,Nyírkarász,község,Szabolcs-Szatmár-Bereg,4143.0,2371,847
2013,32452,Nyírkáta,község,Szabolcs-Szatmár-Bereg,3863.0,1975,666
2013,25928,Nyírkércs,község,Szabolcs-Szatmár-Bereg,1428.0,826,308
2013,11095,Nyírlövő,község,Szabolcs-Szatmár-Bereg,791.0,676,250
2013,11271,Nyírlugos,város,Szabolcs-Szatmár-Bereg,5838.0,2824,1209
2013,12274,Nyírmada,város,Szabolcs-Szatmár-Bereg,3880.0,4885,1565
2013,32382,Nyírmártonfalva,község,Hajdú-Bihar,5748.0,2061,809
2013,23269,Nyírmeggyes,község,Szabolcs-Szatmár-Bereg,2879.0,2622,1035
2013,26365,Nyírmihálydi,község,Szabolcs-Szatmár-Bereg,2548.0,2201,652
2013,10807,Nyírparasznya,község,Szabolcs-Szatmár-Bereg,1476.0,982,328
2013,33145,Nyírpazony,község,Szabolcs-Szatmár-Bereg,1505.0,3403,1268
2013,03878,Nyírpilis,község,Szabolcs-Szatmár-Bereg,1634.0,798,224
2013,28060,Nyírtass,község,Szabolcs-Szatmár-Bereg,3795.0,2063,797
2013,13550,Nyírtelek,város,Szabolcs-Szatmár-Bereg,6792.0,6730,2521
2013,09256,Nyírtét,község,Szabolcs-Szatmár-Bereg,1717.0,1088,368
2013,12098,Nyírtura,község,Szabolcs-Szatmár-Bereg,2148.0,1774,673
2013,16522,Nyírvasvári,község,Szabolcs-Szatmár-Bereg,2843.0,1972,743
2013,04215,Nyomár,község,Borsod-Abaúj-Zemplén,1046.0,317,131
2013,22318,Nyőgér,község,Vas,1073.0,328,171
2013,26329,Nyugotszenterzsébet,község,Baranya,923.0,261,87
2013,12955,Nyúl,község,Győr-Moson-Sopron,2514.0,4188,1604
2013,12645,Óbánya,község,Baranya,749.0,129,50
2013,34306,Óbarok,község,Fejér,1926.0,792,322
2013,23913,Óbudavár,község,Veszprém,323.0,53,30
2013,04075,Ócsa,város,Pest,8166.0,9073,3387
2013,03780,Ócsárd,község,Baranya,1266.0,397,140
2013,19646,Ófalu,község,Baranya,985.0,326,129
2013,22284,Ófehértó,község,Szabolcs-Szatmár-Bereg,4317.0,2587,1000
2013,07755,Óföldeák,község,Csongrád,3509.0,450,182
2013,27775,Óhíd,község,Zala,1248.0,609,243
2013,19257,Okány,község,Békés,7062.0,2607,1178
2013,20686,Okorág,község,Baranya,1185.0,173,80
2013,08341,Okorvölgy,község,Baranya,311.0,85,37
2013,18555,Olasz,község,Baranya,1029.0,609,246
2013,19743,Olaszfa,község,Vas,1654.0,383,257
2013,26514,Olaszfalu,község,Veszprém,4280.0,1061,395
2013,31778,Olaszliszka,község,Borsod-Abaúj-Zemplén,3949.0,1737,722
2013,11129,Olcsva,község,Szabolcs-Szatmár-Bereg,996.0,648,257
2013,10834,Olcsvaapáti,község,Szabolcs-Szatmár-Bereg,1100.0,281,152
2013,21704,Old,község,Baranya,1407.0,344,144
2013,22044,Ólmod,község,Vas,366.0,101,55
2013,25478,Oltárc,község,Zala,2953.0,283,126
2013,22558,Onga,nagyközség,Borsod-Abaúj-Zemplén,3149.0,4857,1579
2013,22628,Ónod,község,Borsod-Abaúj-Zemplén,1773.0,2444,808
2013,27924,Ópályi,község,Szabolcs-Szatmár-Bereg,2672.0,2968,913
2013,12797,Ópusztaszer,község,Csongrád,5950.0,2292,896
2013,20835,Orbányosfa,község,Zala,568.0,126,58
2013,24536,Orci,község,Somogy,997.0,550,196
2013,16823,Ordacsehi,község,Somogy,2256.0,794,369
2013,16276,Ordas,község,Bács-Kiskun,1652.0,420,252
2013,17093,Orfalu,község,Vas,694.0,65,29
2013,11730,Orfű,község,Baranya,3215.0,1000,444
2013,16939,Orgovány,község,Bács-Kiskun,9916.0,3377,1652
2013,22497,Ormándlak,község,Zala,575.0,122,54
2013,34069,Ormosbánya,község,Borsod-Abaúj-Zemplén,754.0,1680,678
2013,23065,Orosháza,város,Békés,20222.0,28888,14075
2013,16595,Oroszi,község,Veszprém,474.0,136,86
2013,30766,Oroszlány,város,Komárom-Esztergom,7586.0,18326,7946
2013,04482,Oroszló,község,Baranya,612.0,308,119
2013,25052,Orosztony,község,Zala,1845.0,422,219
2013,04950,Ortaháza,község,Zala,703.0,108,54
2013,15121,Osli,község,Győr-Moson-Sopron,1880.0,907,381
2013,32629,Ostffyasszonyfa,község,Vas,3431.0,797,382
2013,27216,Ostoros,község,Heves,2351.0,2654,997
2013,07667,Oszkó,község,Vas,2031.0,662,302
2013,02866,Oszlár,község,Borsod-Abaúj-Zemplén,571.0,360,185
2013,19770,Osztopán,község,Somogy,2283.0,840,338
2013,14492,Ózd,város,Borsod-Abaúj-Zemplén,9165.0,34361,14492
2013,18661,Ózdfalu,község,Baranya,800.0,167,68
2013,18953,Ozmánbük,község,Zala,669.0,198,90
2013,05661,Ozora,község,Tolna,5955.0,1620,713
2013,28112,Öcs,község,Veszprém,1370.0,194,105
2013,08961,Őcsény,község,Tolna,7261.0,2365,945
2013,28006,Öcsöd,nagyközség,Jász-Nagykun-Szolnok,10366.0,3362,1649
2013,31769,Ököritófülpös,nagyközség,Szabolcs-Szatmár-Bereg,3342.0,1859,665
2013,12043,Ölbő,község,Vas,2353.0,733,305
2013,26550,Ömböly,község,Szabolcs-Szatmár-Bereg,3035.0,411,199
2013,09025,Őr,község,Szabolcs-Szatmár-Bereg,1778.0,1451,534
2013,08545,Őrbottyán,nagyközség,Pest,2738.0,7091,2658
2013,08679,Öregcsertő,község,Bács-Kiskun,4306.0,809,401
2013,07056,Öreglak,község,Somogy,2072.0,1572,554
2013,03249,Őrhalom,község,Nógrád,1746.0,983,402
2013,13453,Őrimagyarósd,község,Vas,1229.0,224,118
2013,10630,Őriszentpéter,város,Vas,3356.0,1189,520
2013,05281,Örkény,város,Pest,3644.0,4836,1778
2013,29382,Örményes,község,Jász-Nagykun-Szolnok,3413.0,1064,461
2013,27438,Örménykút,község,Békés,5456.0,381,216
2013,14012,Őrtilos,község,Somogy,2112.0,474,327
2013,10092,Örvényes,község,Veszprém,446.0,158,86
2013,19318,Ősagárd,község,Nógrád,1092.0,288,157
2013,24068,Ősi,község,Veszprém,3586.0,2065,757
2013,25450,Öskü,község,Veszprém,4830.0,2230,825
2013,02635,Öttevény,község,Győr-Moson-Sopron,2365.0,2926,1073
2013,31079,Öttömös,község,Csongrád,3091.0,710,397
2013,32115,Ötvöskónyi,község,Somogy,2771.0,925,298
2013,15893,Pácin,község,Borsod-Abaúj-Zemplén,3393.0,1428,597
2013,31741,Pacsa,város,Zala,2271.0,1676,691
2013,07162,Pácsony,község,Vas,1001.0,285,130
2013,24776,Padár,község,Zala,1069.0,112,76
2013,18670,Páhi,község,Bács-Kiskun,3896.0,1240,667
2013,29160,Páka,község,Zala,2318.0,1156,529
2013,24271,Pakod,község,Zala,1255.0,891,358
2013,25751,Pákozd,község,Fejér,4330.0,3057,1148
2013,04862,Paks,város,Tolna,15408.0,19481,8336
2013,23764,Palé,község,Baranya,215.0,96,37
2013,09371,Pálfa,község,Tolna,3474.0,1572,662
2013,14720,Pálfiszeg,község,Zala,559.0,159,65
2013,12362,Pálháza,város,Borsod-Abaúj-Zemplén,675.0,1075,417
2013,19637,Páli,község,Győr-Moson-Sopron,1958.0,365,213
2013,07153,Palkonya,község,Baranya,1000.0,280,124
2013,34041,Pálmajor,község,Somogy,624.0,359,94
2013,02705,Pálmonostora,község,Bács-Kiskun,5328.0,1863,1094
2013,34324,Pálosvörösmart,község,Heves,584.0,651,276
2013,10135,Palotabozsok,község,Baranya,2019.0,925,403
2013,05883,Palotás,község,Nógrád,1707.0,1616,672
2013,17011,Paloznak,község,Veszprém,880.0,441,227
2013,12371,Pamlény,község,Borsod-Abaúj-Zemplén,1240.0,41,40
2013,26392,Pamuk,község,Somogy,1196.0,245,126
2013,22248,Pánd,község,Pest,2221.0,2006,724
2013,23108,Pankasz,község,Vas,927.0,460,178
2013,24305,Pannonhalma,város,Győr-Moson-Sopron,2958.0,3890,1296
2013,24730,Pányok,község,Borsod-Abaúj-Zemplén,846.0,71,78
2013,29559,Panyola,község,Szabolcs-Szatmár-Bereg,1222.0,616,287
2013,27748,Pap,község,Szabolcs-Szatmár-Bereg,1715.0,1839,633
2013,31945,Pápa,város,Veszprém,9162.0,31528,13705
2013,19868,Pápadereske,község,Veszprém,575.0,286,106
2013,11855,Pápakovácsi,község,Veszprém,1392.0,573,192
2013,21607,Pápasalamon,község,Veszprém,1396.0,370,171
2013,31255,Pápateszér,község,Veszprém,3074.0,1166,470
2013,07348,Papkeszi,község,Veszprém,2239.0,1526,552
2013,14067,Pápoc,község,Vas,3132.0,276,289
2013,32577,Papos,község,Szabolcs-Szatmár-Bereg,1067.0,830,322
2013,07010,Páprád,község,Baranya,1211.0,158,76
2013,07436,Parád,nagyközség,Heves,3720.0,2082,1012
2013,20215,Parádsasvár,község,Heves,1694.0,393,221
2013,26745,Parasznya,község,Borsod-Abaúj-Zemplén,1676.0,1157,439
2013,09618,Pári,község,Tolna,1305.0,631,278
2013,31972,Paszab,község,Szabolcs-Szatmár-Bereg,1296.0,1273,404
2013,07409,Pásztó,város,Nógrád,7260.0,9559,4111
2013,23481,Pásztori,község,Győr-Moson-Sopron,852.0,375,116
2013,29656,Pat,község,Zala,833.0,226,129
2013,07199,Patak,község,Nógrád,1622.0,912,420
2013,06141,Patalom,község,Somogy,668.0,341,93
2013,17792,Patapoklosi,község,Baranya,1265.0,345,119
2013,12168,Patca,község,Somogy,496.0,62,37
2013,28848,Pátka,község,Fejér,4038.0,1686,688
2013,15592,Patosfa,község,Somogy,1507.0,240,138
2013,12186,Pátroha,község,Szabolcs-Szatmár-Bereg,3923.0,2905,1016
2013,33880,Patvarc,község,Nógrád,784.0,708,281
2013,15024,Páty,község,Pest,3930.0,6974,2448
2013,23685,Pátyod,község,Szabolcs-Szatmár-Bereg,910.0,675,286
2013,21786,Pázmánd,község,Fejér,2714.0,2065,911
2013,12715,Pázmándfalu,község,Győr-Moson-Sopron,1938.0,954,423
2013,04057,Pécel,város,Pest,4363.0,15123,5499
2013,14988,Pecöl,község,Vas,1731.0,817,305
2013,19415,Pécs,"megyeszékhely, megyei jogú város",Baranya,16277.0,147719,72329
2013,21519,Pécsbagota,község,Baranya,607.0,94,43
