year,ksh_kod,telepules,jogallas,megye,terulet_ha,lakonepesseg,lakasok
2016,9973,Délegyháza,község,Pest,2542,3833,1463
2016,17756,Demecser,város,Szabolcs-Szatmár-Bereg,3699,4173,1486
2016,8660,Demjén,község,Heves,2508,592,331
2016,7773,Dencsháza,község,Baranya,1398,551,212
2016,32595,Dénesfa,község,Győr-Moson-Sopron,1754,340,178
2016,5573,Derecske,város,Hajdú-Bihar,10359,8612,3401
2016,7834,Derekegyház,község,Csongrád,5378,1550,674
2016,24077,Deszk,község,Csongrád,5205,3461,1353
2016,10524,Detek,község,Borsod-Abaúj-Zemplén,968,259,126
2016,9201,Detk,község,Heves,2808,1177,536
2016,24819,Dévaványa,város,Békés,21655,7747,3339
2016,32276,Devecser,város,Veszprém,6411,4246,1753
2016,11952,Dinnyeberki,község,Baranya,856,84,52
2016,11688,Diósberény,község,Tolna,1775,331,172
2016,24013,Diósd,város,Pest,575,9916,3753
2016,6743,Diósjenő,község,Nógrád,5750,2784,1117
2016,28778,Dióskál,község,Zala,1963,468,262
2016,32373,Diósviszló,község,Baranya,1581,688,258
2016,10870,Doba,község,Veszprém,2122,439,257
2016,33190,Doboz,nagyközség,Békés,5447,4026,1893
2016,25885,Dobri,község,Zala,789,139,103
2016,32708,Dobronhegy,község,Zala,215,150,65
2016,30535,Dóc,község,Csongrád,4943,685,301
2016,25690,Domaháza,község,Borsod-Abaúj-Zemplén,2883,781,327
2016,13383,Domaszék,község,Csongrád,5215,5007,2023
2016,24031,Dombegyház,nagyközség,Békés,5794,2030,1028
2016,22132,Dombiratos,község,Békés,1830,564,416
2016,7685,Dombóvár,város,Tolna,7848,18461,8400
2016,14508,Dombrád,város,Szabolcs-Szatmár-Bereg,5184,3964,1424
2016,4808,Domony,község,Pest,2180,2102,736
2016,7515,Domoszló,község,Heves,4022,1934,957
2016,30261,Dormánd,község,Heves,2006,1033,389
2016,10490,Dorog,város,Komárom-Esztergom,1154,11855,5148
2016,24439,Dorogháza,község,Nógrád,1768,1040,575
2016,16151,Dozmat,község,Vas,854,233,96
2016,20695,Döbörhegy,község,Vas,1175,113,108
2016,7782,Döbröce,község,Zala,270,73,47
2016,2565,Döbrököz,község,Tolna,4313,1961,964
2016,29470,Döbrönte,község,Veszprém,1079,238,115
2016,3647,Döge,község,Szabolcs-Szatmár-Bereg,1654,2293,745
2016,6594,Dömös,község,Komárom-Esztergom,2399,1087,520
2016,29647,Dömsöd,nagyközség,Pest,7242,5594,2381
2016,21917,Dör,község,Győr-Moson-Sopron,1101,691,224
2016,6363,Dörgicse,község,Veszprém,1912,250,159
2016,3036,Döröske,község,Vas,440,76,77
2016,16009,Dötk,község,Zala,172,36,21
2016,6123,Dövény,község,Borsod-Abaúj-Zemplén,1165,301,120
2016,7524,Drágszél,község,Bács-Kiskun,1259,309,169
2016,28617,Drávacsehi,község,Baranya,740,180,83
2016,28121,Drávacsepely,község,Baranya,660,187,89
2016,17419,Drávafok,község,Baranya,2390,506,212
2016,13611,Drávagárdony,község,Somogy,627,168,63
2016,32391,Drávaiványi,község,Baranya,1101,207,88
2016,9159,Drávakeresztúr,község,Baranya,1297,119,97
2016,22734,Drávapalkonya,község,Baranya,1013,264,105
2016,12380,Drávapiski,község,Baranya,491,68,40
2016,28608,Drávaszabolcs,község,Baranya,1122,705,289
2016,30030,Drávaszerdahely,község,Baranya,624,182,76
2016,21698,Drávasztára,község,Baranya,1818,399,226
2016,15884,Drávatamási,község,Somogy,845,401,103
2016,8156,Drégelypalánk,község,Nógrád,2218,1485,646
2016,27669,Dubicsány,község,Borsod-Abaúj-Zemplén,1300,227,119
2016,2936,Dudar,község,Veszprém,2458,1668,653
2016,2927,Duka,község,Vas,1524,208,164
2016,33835,Dunaalmás,község,Komárom-Esztergom,1483,1546,666
2016,25362,Dunabogdány,község,Pest,2550,3105,1228
2016,21069,Dunaegyháza,község,Bács-Kiskun,1012,1391,723
2016,12566,Dunafalva,község,Bács-Kiskun,5789,910,570
2016,31501,Dunaföldvár,város,Tolna,11142,8501,4077
2016,9584,Dunaharaszti,város,Pest,2917,21018,8017
2016,18616,Dunakeszi,város,Pest,3106,42467,17266
2016,27739,Dunakiliti,község,Győr-Moson-Sopron,3363,1858,747
2016,7861,Dunapataj,nagyközség,Bács-Kiskun,9047,3057,1592
2016,2079,Dunaremete,község,Győr-Moson-Sopron,436,257,112
2016,21078,Dunaszeg,község,Győr-Moson-Sopron,1726,2058,713
2016,9186,Dunaszekcső,község,Baranya,3675,1883,922
2016,11606,Dunaszentbenedek,község,Bács-Kiskun,2324,809,423
2016,9539,Dunaszentgyörgy,község,Tolna,3763,2528,1034
2016,24101,Dunaszentmiklós,község,Komárom-Esztergom,776,466,190
2016,15875,Dunaszentpál,község,Győr-Moson-Sopron,981,721,267
2016,10454,Dunasziget,község,Győr-Moson-Sopron,3589,1624,629
2016,14766,Dunatetétlen,község,Bács-Kiskun,4319,516,256
2016,3115,Dunaújváros,megyei jogú város,Fejér,5267,45354,23019
2016,20534,Dunavarsány,város,Pest,2252,7659,2942
2016,7612,Dunavecse,város,Bács-Kiskun,6677,3824,1677
2016,4109,Dusnok,község,Bács-Kiskun,5747,2809,1252
2016,19202,Dúzs,község,Tolna,1127,243,115
2016,26347,Ebergőc,község,Győr-Moson-Sopron,502,169,87
2016,14614,Ebes,község,Hajdú-Bihar,7727,4435,1630
2016,16708,Écs,község,Győr-Moson-Sopron,1985,1960,739
2016,17181,Ecséd,község,Heves,4160,3109,1431
2016,4251,Ecseg,község,Nógrád,2410,1178,515
2016,9432,Ecsegfalva,község,Békés,7899,1225,557
2016,10861,Ecseny,község,Somogy,1292,201,159
2016,24518,Ecser,nagyközség,Pest,1310,3714,1519
2016,3489,Edde,község,Somogy,851,207,79
2016,10728,Edelény,város,Borsod-Abaúj-Zemplén,5682,9516,3520
2016,22442,Edve,község,Győr-Moson-Sopron,505,123,72
2016,20491,Eger,"megyeszékhely, megyei jogú város",Heves,9221,54480,26328
2016,28918,Egerág,község,Baranya,1301,939,340
2016,33871,Egeralja,község,Veszprém,894,223,114
2016,24262,Egeraracsa,község,Zala,703,284,169
2016,12821,Egerbakta,község,Heves,3237,1437,533
2016,26019,Egerbocs,község,Heves,1595,549,272
2016,16610,Egercsehi,község,Heves,1039,1280,635
2016,2981,Egerfarmos,község,Heves,2380,673,334
2016,5865,Egerlövő,község,Borsod-Abaúj-Zemplén,1978,496,275
2016,24758,Egerszalók,község,Heves,2311,2037,781
2016,13648,Egerszólát,község,Heves,2610,1007,442
2016,13356,Égerszög,község,Borsod-Abaúj-Zemplén,1077,53,45
2016,33428,Egervár,község,Zala,1029,1011,386
2016,28796,Egervölgy,község,Vas,886,330,227
2016,20288,Egyed,község,Győr-Moson-Sopron,1343,514,239
2016,15741,Egyek,nagyközség,Hajdú-Bihar,10476,5030,2298
2016,17659,Egyházasdengeleg,község,Nógrád,1574,450,216
2016,15237,Egyházasfalu,község,Győr-Moson-Sopron,2164,881,362
2016,5980,Egyházasgerge,község,Nógrád,1537,722,365
2016,16498,Egyházasharaszti,község,Baranya,1099,282,129
2016,10232,Egyházashetye,község,Vas,1320,322,177
2016,30429,Egyházashollós,község,Vas,1904,550,261
2016,10445,Egyházaskesző,község,Veszprém,2012,503,248
2016,27401,Egyházaskozár,község,Baranya,2431,749,341
2016,25946,Egyházasrádóc,község,Vas,2479,1270,522
2016,32957,Elek,város,Békés,5491,4659,2006
2016,6099,Ellend,község,Baranya,799,181,98
2016,20358,Előszállás,nagyközség,Fejér,3998,2267,953
2016,4677,Emőd,város,Borsod-Abaúj-Zemplén,4937,4761,1955
2016,33048,Encs,város,Borsod-Abaúj-Zemplén,2580,6297,2263
2016,32328,Encsencs,község,Szabolcs-Szatmár-Bereg,3190,1942,655
2016,25496,Endrefalva,község,Nógrád,1323,1199,454
2016,28273,Endrőc,község,Baranya,1133,355,132
2016,15033,Enese,község,Győr-Moson-Sopron,1989,1749,617
2016,2802,Enying,város,Fejér,8278,6651,2616
2016,22992,Eperjes,község,Csongrád,7389,523,299
2016,18528,Eperjeske,község,Szabolcs-Szatmár-Bereg,1349,1261,384
2016,33941,Eplény,község,Veszprém,828,481,184
2016,29638,Epöl,község,Komárom-Esztergom,1252,614,260
2016,23603,Ercsi,város,Fejér,6531,7981,3169
2016,30988,Érd,megyei jogú város,Pest,6054,64841,24292
2016,25326,Erdőbénye,község,Borsod-Abaúj-Zemplén,4580,1075,747
2016,22503,Erdőhorváti,község,Borsod-Abaúj-Zemplén,5011,628,307
2016,13480,Erdőkertes,község,Pest,575,7645,2840
2016,28556,Erdőkövesd,község,Heves,1718,654,302
2016,22655,Erdőkürt,község,Nógrád,2172,479,264
2016,25821,Erdősmárok,község,Baranya,814,88,41
2016,18704,Erdősmecske,község,Baranya,2644,349,188
2016,21795,Erdőtarcsa,község,Nógrád,1507,489,240
2016,24235,Erdőtelek,község,Heves,4490,3200,1372
2016,20118,Erk,község,Heves,2168,930,350
2016,10852,Érpatak,község,Szabolcs-Szatmár-Bereg,3133,1673,665
2016,11864,Érsekcsanád,község,Bács-Kiskun,5829,2768,1040
2016,33589,Érsekhalma,község,Bács-Kiskun,2756,576,292
2016,21582,Érsekvadkert,község,Nógrád,5537,3468,1392
2016,8448,Értény,község,Tolna,2995,783,277
2016,13499,Erzsébet,község,Baranya,975,262,127
2016,25469,Esztár,község,Hajdú-Bihar,3171,1301,517
2016,6178,Eszteregnye,község,Zala,2009,659,285
2016,15769,Esztergályhorváti,község,Zala,1669,417,208
2016,25131,Esztergom,város,Komárom-Esztergom,10011,27990,12425
2016,6664,Ete,község,Komárom-Esztergom,2062,617,247
2016,15370,Etes,község,Nógrád,1580,1349,695
2016,2316,Etyek,nagyközség,Fejér,5327,4101,1588
2016,23250,Fábiánháza,község,Szabolcs-Szatmár-Bereg,2735,1712,753
2016,19974,Fábiánsebestyén,község,Csongrád,7173,1940,900
2016,24192,Fácánkert,község,Tolna,1070,624,284
2016,18980,Fadd,nagyközség,Tolna,6754,4036,1594
2016,2741,Fáj,község,Borsod-Abaúj-Zemplén,1932,447,91
2016,3230,Fajsz,község,Bács-Kiskun,3199,1655,850
2016,12557,Fancsal,község,Borsod-Abaúj-Zemplén,977,303,150
2016,33996,Farád,község,Győr-Moson-Sopron,2879,1912,731
2016,10250,Farkasgyepű,község,Veszprém,1005,356,163
2016,34272,Farkaslyuk,község,Borsod-Abaúj-Zemplén,548,1946,598
2016,9122,Farmos,község,Pest,4012,3427,1540
2016,17835,Fazekasboda,község,Baranya,702,192,96
2016,12432,Fedémes,község,Heves,862,308,167
2016,16647,Fegyvernek,város,Jász-Nagykun-Szolnok,7148,6324,2643
2016,18971,Fehérgyarmat,város,Szabolcs-Szatmár-Bereg,5246,8042,3272
2016,6956,Fehértó,község,Győr-Moson-Sopron,1138,460,223
2016,32203,Fehérvárcsurgó,község,Fejér,2964,1891,762
2016,4543,Feked,község,Baranya,1933,209,109
2016,32717,Feketeerdő,község,Győr-Moson-Sopron,674,555,206
2016,29939,Felcsút,község,Fejér,2202,1815,722
2016,20747,Feldebrő,község,Heves,2652,945,551
2016,22646,Felgyő,község,Csongrád,7673,1181,569
2016,33251,Felpéc,község,Győr-Moson-Sopron,2247,870,364
2016,8174,Felsőberecki,község,Borsod-Abaúj-Zemplén,353,254,116
2016,13587,Felsőcsatár,község,Vas,1790,510,186
2016,9742,Felsődobsza,község,Borsod-Abaúj-Zemplén,1523,940,317
2016,13286,Felsőegerszeg,község,Baranya,484,123,64
2016,29708,Felsőgagy,község,Borsod-Abaúj-Zemplén,1447,226,80
2016,8013,Felsőjánosfa,község,Vas,306,188,89
2016,31723,Felsőkelecsény,község,Borsod-Abaúj-Zemplén,799,342,134
2016,33598,Felsőlajos,község,Bács-Kiskun,1141,891,384
2016,29841,Felsőmarác,község,Vas,1744,220,184
2016,13985,Felsőmocsolád,község,Somogy,1651,377,252
2016,15820,Felsőnána,község,Tolna,1891,583,238
2016,32762,Felsőnyárád,község,Borsod-Abaúj-Zemplén,1167,971,388
2016,17914,Felsőnyék,község,Tolna,3202,980,491
2016,24369,Felsőörs,község,Veszprém,1723,1663,580
2016,11642,Felsőpáhok,község,Zala,727,668,325
2016,6035,Felsőpakony,nagyközség,Pest,1533,3371,1208
2016,24323,Felsőpetény,község,Nógrád,1450,575,266
2016,21476,Felsőrajk,község,Zala,2054,745,326
2016,7588,Felsőregmec,község,Borsod-Abaúj-Zemplén,1075,322,88
2016,30890,Felsőszenterzsébet,község,Zala,824,16,16
2016,2954,Felsőszentiván,község,Bács-Kiskun,5354,1785,842
2016,8819,Felsőszentmárton,község,Baranya,1946,898,507
2016,23287,Felsőszölnök,község,Vas,2356,579,291
2016,16328,Felsőtárkány,község,Heves,7732,3544,1312
2016,31671,Felsőtelekes,község,Borsod-Abaúj-Zemplén,845,685,286
2016,33312,Felsőtold,község,Nógrád,1083,126,104
2016,23533,Felsővadász,község,Borsod-Abaúj-Zemplén,1864,534,177
2016,2848,Felsőzsolca,város,Borsod-Abaúj-Zemplén,1625,6486,2178
2016,22415,Fényeslitke,község,Szabolcs-Szatmár-Bereg,2515,2414,866
2016,30678,Fenyőfő,község,Győr-Moson-Sopron,2965,107,85
2016,18999,Ferencszállás,község,Csongrád,579,598,269
2016,11253,Fertőboz,község,Győr-Moson-Sopron,1367,311,116
2016,9885,Fertőd,város,Győr-Moson-Sopron,4855,3396,1433
2016,9487,Fertőendréd,község,Győr-Moson-Sopron,1509,642,252
2016,10658,Fertőhomok,község,Győr-Moson-Sopron,1261,742,256
2016,12414,Fertőrákos,község,Győr-Moson-Sopron,2189,2283,918
2016,15343,Fertőszentmiklós,város,Győr-Moson-Sopron,3939,3864,1484
2016,31440,Fertőszéplak,község,Győr-Moson-Sopron,2178,1322,482
2016,31644,Fiad,község,Somogy,1491,127,79
2016,25238,Filkeháza,község,Borsod-Abaúj-Zemplén,441,103,42
2016,19187,Fityeház,község,Zala,650,630,253
2016,2149,Foktő,község,Bács-Kiskun,3146,1568,737
2016,34014,Folyás,község,Hajdú-Bihar,5394,289,147
2016,22026,Fonó,község,Somogy,1061,242,148
2016,17932,Fony,község,Borsod-Abaúj-Zemplén,4056,317,226
2016,14632,Fonyód,város,Somogy,5355,4745,2591
2016,33020,Forráskút,község,Csongrád,3667,2252,1012
2016,30483,Forró,község,Borsod-Abaúj-Zemplén,1903,2500,811
2016,32610,Fót,város,Pest,3740,19216,7220
2016,9210,Földeák,község,Csongrád,3637,2973,1458
2016,3258,Földes,nagyközség,Hajdú-Bihar,6524,3953,1723
2016,22707,Főnyed,község,Somogy,573,75,53
2016,22123,Fulókércs,község,Borsod-Abaúj-Zemplén,1860,379,113
2016,16993,Furta,község,Hajdú-Bihar,4285,1157,584
2016,6114,Füle,község,Fejér,3032,843,403
2016,10791,Fülesd,község,Szabolcs-Szatmár-Bereg,1505,478,172
2016,22150,Fülöp,község,Hajdú-Bihar,5595,1766,719
2016,31468,Fülöpháza,község,Bács-Kiskun,4706,858,445
2016,33622,Fülöpjakab,község,Bács-Kiskun,2316,1123,512
2016,14058,Fülöpszállás,község,Bács-Kiskun,9132,2141,1167
2016,14377,Fülpösdaróc,község,Szabolcs-Szatmár-Bereg,425,315,115
2016,17950,Fürged,község,Tolna,2676,695,249
2016,17109,Füzér,község,Borsod-Abaúj-Zemplén,3749,410,219
2016,6460,Füzérkajata,község,Borsod-Abaúj-Zemplén,1144,106,78
2016,11378,Füzérkomlós,község,Borsod-Abaúj-Zemplén,587,298,134
2016,10366,Füzérradvány,község,Borsod-Abaúj-Zemplén,981,293,207
2016,3276,Füzesabony,város,Heves,4634,7527,3129
2016,12256,Füzesgyarmat,város,Békés,12734,5752,2406
2016,16531,Fűzvölgy,község,Zala,314,132,58
2016,18175,Gáborján,község,Hajdú-Bihar,2646,848,375
2016,17516,Gáborjánháza,község,Zala,507,70,62
2016,13727,Gacsály,község,Szabolcs-Szatmár-Bereg,1982,963,298
2016,28264,Gadács,község,Somogy,386,87,60
2016,26222,Gadány,község,Somogy,1970,315,144
2016,5494,Gadna,község,Borsod-Abaúj-Zemplén,809,271,72
2016,9511,Gádoros,nagyközség,Békés,3813,3485,1775
2016,28732,Gagyapáti,község,Borsod-Abaúj-Zemplén,323,11,14
2016,28307,Gagybátor,község,Borsod-Abaúj-Zemplén,1877,194,95
2016,3744,Gagyvendégi,község,Borsod-Abaúj-Zemplén,1232,207,101
2016,12991,Galambok,község,Zala,2591,1230,554
2016,25663,Galgaguta,község,Nógrád,1589,614,285
2016,13295,Galgagyörk,község,Pest,1472,1029,350
2016,19503,Galgahévíz,község,Pest,3118,2488,993
2016,27128,Galgamácsa,község,Pest,4331,1734,740
2016,6585,Gálosfa,község,Somogy,1976,218,114
2016,19293,Galvács,község,Borsod-Abaúj-Zemplén,1504,90,75
2016,6451,Gamás,község,Somogy,4292,740,372
2016,12742,Ganna,község,Veszprém,1547,224,122
2016,15750,Gánt,község,Fejér,5815,857,270
2016,31848,Gara,község,Bács-Kiskun,5996,2307,920
2016,18494,Garáb,község,Nógrád,820,50,59
2016,12946,Garabonc,község,Zala,1856,672,267
2016,10904,Garadna,község,Borsod-Abaúj-Zemplén,974,374,184
2016,4996,Garbolc,község,Szabolcs-Szatmár-Bereg,725,139,66
2016,10296,Gárdony,város,Fejér,6350,12600,4532
2016,7560,Garé,község,Baranya,853,284,111
2016,30906,Gasztony,község,Vas,1427,414,211
2016,26383,Gátér,község,Bács-Kiskun,3089,901,466
2016,5801,Gávavencsellő,nagyközség,Szabolcs-Szatmár-Bereg,6683,3413,1558
2016,3629,Géberjén,község,Szabolcs-Szatmár-Bereg,538,496,203
2016,9292,Gecse,község,Veszprém,934,396,188
2016,3577,Géderlak,község,Bács-Kiskun,1874,981,469
2016,5670,Gégény,község,Szabolcs-Szatmár-Bereg,2344,1934,723
2016,23719,Gelej,község,Borsod-Abaúj-Zemplén,3212,582,270
2016,4613,Gelénes,község,Szabolcs-Szatmár-Bereg,2055,591,238
2016,8068,Gellénháza,község,Zala,524,1528,643
2016,12089,Gelse,község,Zala,2246,1076,451
2016,9089,Gelsesziget,község,Zala,498,247,106
2016,13000,Gemzse,község,Szabolcs-Szatmár-Bereg,1360,936,283
2016,24183,Gencsapáti,község,Vas,2239,2713,940
2016,26152,Gérce,község,Vas,1830,1130,501
2016,12751,Gerde,község,Baranya,1276,509,194
2016,7393,Gerendás,község,Békés,4078,1272,682
2016,13347,Gerényes,község,Baranya,1234,242,98
2016,2857,Geresdlak,község,Baranya,2528,752,402
2016,5731,Gerjen,község,Tolna,3628,1198,517
2016,30942,Gersekarát,község,Vas,1992,642,335
2016,17394,Geszt,község,Békés,5139,786,338
2016,15608,Gesztely,község,Borsod-Abaúj-Zemplén,2882,2723,949
2016,28893,Geszteréd,község,Szabolcs-Szatmár-Bereg,3351,1744,745
2016,20039,Gétye,község,Zala,666,106,94
2016,20969,Gibárt,község,Borsod-Abaúj-Zemplén,533,321,156
2016,16717,Gic,község,Veszprém,1968,363,145
2016,9177,Gige,község,Somogy,1319,371,132
2016,18333,Gilvánfa,község,Baranya,1543,401,113
2016,21564,Girincs,község,Borsod-Abaúj-Zemplén,1120,863,288
2016,18193,Gógánfa,község,Veszprém,1317,803,315
2016,13134,Golop,község,Borsod-Abaúj-Zemplén,943,542,288
2016,9441,Gomba,község,Pest,3971,2952,1069
2016,17613,Gombosszeg,község,Zala,216,43,34
2016,11156,Gór,község,Vas,1099,297,183
2016,33084,Gordisa,község,Baranya,1088,278,96
2016,13569,Gosztola,község,Zala,698,60,43
2016,23649,Göd,város,Pest,2444,18351,7051
2016,32559,Gödöllő,város,Pest,6192,32437,12715
2016,33233,Gödre,község,Baranya,3993,844,396
2016,30571,Gölle,község,Somogy,4469,904,431
2016,9706,Gömörszőlős,község,Borsod-Abaúj-Zemplén,877,86,46
2016,15936,Gönc,város,Borsod-Abaúj-Zemplén,3727,2053,902
2016,18643,Göncruszka,község,Borsod-Abaúj-Zemplén,1669,667,312
2016,2060,Gönyű,község,Győr-Moson-Sopron,2163,3036,1152
2016,16568,Görbeháza,község,Hajdú-Bihar,8020,2346,1031
2016,30438,Görcsöny,község,Baranya,1852,1510,528
2016,9636,Görcsönydoboka,község,Baranya,951,370,180
2016,14599,Görgeteg,község,Somogy,3350,1135,436
2016,29771,Gősfa,község,Zala,1045,299,132
2016,26727,Grábóc,község,Tolna,1373,169,84
2016,29443,Gulács,község,Szabolcs-Szatmár-Bereg,2335,973,366
2016,2097,Gutorfölde,község,Zala,2485,946,476
2016,25627,Gyál,város,Pest,2493,23152,8192
2016,17969,Gyalóka,község,Győr-Moson-Sopron,393,61,50
2016,27030,Gyanógeregye,község,Vas,707,157,64
2016,26860,Gyarmat,község,Győr-Moson-Sopron,2245,1308,569
2016,30960,Gyékényes,község,Somogy,3376,1003,465
2016,23302,Gyenesdiás,nagyközség,Zala,1850,3700,1744
2016,28671,Gyepükaján,község,Veszprém,911,311,158
2016,6521,Gyermely,község,Komárom-Esztergom,4547,1448,539
2016,18315,Gyód,község,Baranya,325,651,253
2016,33455,Gyomaendrőd,város,Békés,30394,13133,6443
2016,23843,Gyóró,község,Győr-Moson-Sopron,1164,388,169
2016,20400,Gyömöre,község,Győr-Moson-Sopron,2049,1212,514
2016,29735,Gyömrő,város,Pest,2651,17236,6144
2016,28404,Gyöngyfa,község,Baranya,878,140,52
2016,5236,Gyöngyös,város,Heves,5531,29920,14815
2016,11943,Gyöngyösfalu,község,Vas,965,1157,405
2016,17534,Gyöngyöshalász,község,Heves,2713,2494,1056
2016,22664,Gyöngyösmellék,község,Baranya,1002,288,99
2016,13338,Gyöngyösoroszi,község,Heves,2139,1533,570
2016,8323,Gyöngyöspata,város,Heves,6075,2459,1054
2016,19123,Gyöngyössolymos,község,Heves,6485,2786,1265
2016,28088,Gyöngyöstarján,község,Heves,4639,2368,982
2016,30289,Gyönk,város,Tolna,3811,1999,682
2016,25584,Győr,"megyeszékhely, megyei jogú város",Győr-Moson-Sopron,17462,129568,58981
2016,8721,Győrasszonyfa,község,Győr-Moson-Sopron,648,510,201
2016,25539,Györe,község,Tolna,1132,643,251
2016,5069,Györgytarló,község,Borsod-Abaúj-Zemplén,3019,525,211
2016,12326,Györköny,község,Tolna,3160,936,445
2016,13198,Győrladamér,község,Győr-Moson-Sopron,861,1709,570
2016,28945,Győröcske,község,Szabolcs-Szatmár-Bereg,211,170,54
2016,31316,Győrság,község,Győr-Moson-Sopron,820,1444,590
2016,19309,Győrsövényház,község,Győr-Moson-Sopron,2421,809,321
2016,15653,Győrszemere,község,Győr-Moson-Sopron,3311,3298,1174
2016,10126,Győrtelek,község,Szabolcs-Szatmár-Bereg,1478,1556,476
2016,7481,Győrújbarát,község,Győr-Moson-Sopron,3361,6609,2297
2016,31787,Győrújfalu,község,Győr-Moson-Sopron,737,1847,685
2016,9724,Győrvár,község,Vas,1659,648,287
2016,15228,Győrzámoly,község,Győr-Moson-Sopron,2638,2775,914
2016,23904,Gyugy,község,Somogy,1531,297,139
2016,5032,Gyula,város,Békés,25580,30318,14345
2016,7676,Gyulaháza,község,Szabolcs-Szatmár-Bereg,2209,1894,664
2016,30359,Gyulaj,község,Tolna,7082,995,343
2016,9520,Gyulakeszi,község,Veszprém,967,696,256
2016,15918,Gyúró,község,Fejér,2437,1272,488
2016,19558,Gyügye,község,Szabolcs-Szatmár-Bereg,433,245,135
2016,33774,Gyüre,község,Szabolcs-Szatmár-Bereg,1587,1252,430
2016,12539,Gyűrűs,község,Zala,419,94,51
2016,18634,Hács,község,Somogy,2128,374,189
2016,10931,Hagyárosbörönd,község,Zala,1125,289,136
2016,10269,Hahót,község,Zala,3901,1013,492
2016,26170,Hajdúbagos,község,Hajdú-Bihar,3744,1949,856
2016,3045,Hajdúböszörmény,város,Hajdú-Bihar,37076,30951,12404
2016,12803,Hajdúdorog,város,Hajdú-Bihar,10065,8622,3607
2016,10393,Hajdúhadház,város,Hajdú-Bihar,8782,12747,4216
2016,22406,Hajdúnánás,város,Hajdú-Bihar,25962,17038,6940
2016,31097,Hajdúsámson,város,Hajdú-Bihar,6947,13039,4765
2016,5175,Hajdúszoboszló,város,Hajdú-Bihar,23862,23735,11485
2016,17473,Hajdúszovát,község,Hajdú-Bihar,5800,3032,1108
2016,25830,Hajmás,község,Somogy,1111,212,75
2016,15361,Hajmáskér,község,Veszprém,3814,2828,1276
2016,18759,Hajós,város,Bács-Kiskun,8992,3013,1377
2016,29452,Halastó,község,Vas,565,72,64
2016,26790,Halászi,község,Győr-Moson-Sopron,3645,3134,1138
2016,9690,Halásztelek,város,Pest,864,9758,3687
2016,7898,Halimba,község,Veszprém,1262,1133,443
2016,27942,Halmaj,község,Borsod-Abaúj-Zemplén,1260,1833,598
2016,11411,Halmajugra,község,Heves,2168,1279,446
2016,10676,Halogy,község,Vas,705,264,142
2016,11226,Hangács,község,Borsod-Abaúj-Zemplén,2253,556,243
2016,25104,Hangony,község,Borsod-Abaúj-Zemplén,3914,1587,586
2016,23427,Hantos,község,Fejér,3696,951,371
2016,5713,Harasztifalu,község,Vas,789,158,84
2016,14164,Harc,község,Tolna,1586,872,332
2016,7649,Harka,község,Győr-Moson-Sopron,1100,2159,673
2016,8350,Harkakötöny,község,Bács-Kiskun,5270,852,386
2016,21528,Harkány,város,Baranya,2569,4303,2061
2016,8837,Háromfa,község,Somogy,4214,759,325
2016,12706,Háromhuta,község,Borsod-Abaúj-Zemplén,3780,106,77
2016,5847,Harsány,község,Borsod-Abaúj-Zemplén,3653,2002,823
2016,25566,Hárskút,község,Veszprém,3446,662,243
2016,18458,Harta,nagyközség,Bács-Kiskun,12968,3285,1601
2016,27881,Hásságy,község,Baranya,800,259,140
2016,22309,Hatvan,város,Heves,6631,20250,8972
2016,12308,Hédervár,község,Győr-Moson-Sopron,1428,1233,456
2016,16726,Hedrehely,község,Somogy,2551,378,178
2016,2422,Hegyesd,község,Veszprém,1105,152,91
2016,17905,Hegyeshalom,nagyközség,Győr-Moson-Sopron,5266,3445,1450
2016,32188,Hegyfalu,község,Vas,1189,783,310
2016,14997,Hegyháthodász,község,Vas,808,161,100
2016,30951,Hegyhátmaróc,község,Baranya,759,126,87
2016,30216,Hegyhátsál,község,Vas,458,162,89
2016,18032,Hegyhátszentjakab,község,Vas,947,260,167
2016,21838,Hegyhátszentmárton,község,Vas,1274,61,54
2016,8226,Hegyhátszentpéter,község,Vas,684,130,89
2016,18403,Hegykő,község,Győr-Moson-Sopron,2681,1604,573
2016,25803,Hegymagas,község,Veszprém,789,277,132
2016,2468,Hegymeg,község,Borsod-Abaúj-Zemplén,570,118,55
2016,21023,Hegyszentmárton,község,Baranya,1878,413,159
2016,3993,Héhalom,község,Nógrád,1867,979,407
2016,22187,Hejce,község,Borsod-Abaúj-Zemplén,952,213,180
2016,6655,Hejőbába,község,Borsod-Abaúj-Zemplén,1872,1910,547
2016,4604,Hejőkeresztúr,község,Borsod-Abaúj-Zemplén,1028,1020,411
2016,2282,Hejőkürt,község,Borsod-Abaúj-Zemplén,1491,274,148
2016,16780,Hejőpapi,község,Borsod-Abaúj-Zemplén,1702,1138,413
2016,12159,Hejőszalonta,község,Borsod-Abaúj-Zemplén,1097,844,249
2016,17190,Helesfa,község,Baranya,987,477,136
2016,4093,Helvécia,nagyközség,Bács-Kiskun,5647,4540,1701
2016,29391,Hencida,község,Hajdú-Bihar,3479,1159,435
2016,9946,Hencse,község,Somogy,711,320,140
2016,33552,Herceghalom,község,Pest,734,2516,907
2016,30137,Hercegkút,község,Borsod-Abaúj-Zemplén,781,676,250
2016,12937,Hercegszántó,község,Bács-Kiskun,6855,2020,1112
2016,20242,Heréd,község,Heves,1396,1842,787
