country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Lithuania,CEE,1995,2024,13.551868,52.897636,3626997,2888055,42278.390205409305,19536.685846095614,0.001,39.345768,1.3618342521724522,22.74170435931369,0.7719820621310447,black,$39k,1.36,$39k,33.224752,20 → 42,2.97 → 3.74,23,+23k (20 → 42),"CEE
 +23k (20 → 42)",FALSE,,13.551868,52.897636,linear,value
Latvia,CEE,1995,2024,11.34,45.56651600000001,2485908,1862441,42278.390205409305,19536.685846095614,0.001,34.226516000000004,1.3908368502461148,22.74170435931369,0.7719820621310447,black,$34k,1.39,$34k,28.453258000000005,20 → 42,2.97 → 3.74,23,+23k (20 → 42),"CEE
 +23k (20 → 42)",FALSE,,11.34,45.56651600000001,linear,value
Slovenia,CEE,1995,2024,32.597901,61.77628,1988051,2126324,42278.390205409305,19536.685846095614,0.001,29.178379,0.6392715722194466,22.74170435931369,0.7719820621310447,black,$29k,0.64,$29k,47.1870905,20 → 42,2.97 → 3.74,23,+23k (20 → 42),"CEE
 +23k (20 → 42)",FALSE,,32.597901,61.77628,linear,value
Estonia,CEE,1995,2024,11.589685,38.974828,1452730,1371986,42278.390205409305,19536.685846095614,0.001,27.385143000000003,1.2128005234687194,22.74170435931369,0.7719820621310447,black,$27k,1.21,$27k,25.282256500000003,20 → 42,2.97 → 3.74,23,+23k (20 → 42),"CEE
 +23k (20 → 42)",FALSE,,11.589685,38.974828,linear,value
Poland,CEE,1995,2024,21.255921999999998,44.21061,38364630,36554707,42278.390205409305,19536.685846095614,0.001,22.954688000000004,0.7323292666276173,22.74170435931369,0.7719820621310447,black,$23k,0.73,$23k,32.733266,20 → 42,2.97 → 3.74,23,+23k (20 → 42),"CEE
 +23k (20 → 42)",FALSE,,21.255921999999998,44.21061,linear,value
Czechia,CEE,1995,2024,18.621205999999997,38.488506,10311979,10882164,42278.390205409305,19536.685846095614,0.001,19.867300000000004,0.7260586124486107,22.74170435931369,0.7719820621310447,black,$20k,0.73,$20k,28.554856,20 → 42,2.97 → 3.74,23,+23k (20 → 42),"CEE
 +23k (20 → 42)",FALSE,,18.621205999999997,38.488506,linear,value
Slovakia,CEE,1995,2024,16.684664,36.105364,5354244,5422069,42278.390205409305,19536.685846095614,0.001,19.4207,0.7719514674062584,22.74170435931369,0.7719820621310447,black,$19k,0.77,$19k,26.395014000000003,20 → 42,2.97 → 3.74,23,+23k (20 → 42),"CEE
 +23k (20 → 42)",FALSE,,16.684664,36.105364,linear,value
Chile,Latin America,1996,2023,20.230245,38.129817,14734005,19658791,23334.990473296504,18298.14139466596,0.001,17.899572000000003,0.6338178126544176,5.036849078630545,0.24315447958708095,black,$18k,0.63,$18k,29.180031,18 → 23,2.91 → 3.15,5,+5k (18 → 23),"Latin America
 +5k (18 → 23)",TRUE,(1996-2023),20.230245,38.129817,linear,value
Costa Rica,Latin America,1995,2023,23.728028,41.009612000000004,3535133,5105469,23334.990473296504,18298.14139466596,0.001,17.281584000000006,0.5471495128168259,5.036849078630545,0.24315447958708095,black,$17k,0.55,$17k,32.36882,18 → 23,2.91 → 3.15,5,+5k (18 → 23),"Latin America
 +5k (18 → 23)",TRUE,(1995-2023),23.728028,41.009612000000004,linear,value
Hungary,CEE,1995,2024,18.220619,34.995811,10322744,9562314,42278.390205409305,19536.685846095614,0.001,16.775192000000004,0.652674503702177,22.74170435931369,0.7719820621310447,black,$17k,0.65,$17k,26.608215,20 → 42,2.97 → 3.74,23,+23k (20 → 42),"CEE
 +23k (20 → 42)",FALSE,,18.220619,34.995811,linear,value
"South
Korea",Asia,1995,2023,33.766394999999996,50.31368,45368368,51748695,51028.362444021965,34449.47387327591,0.001,16.547285000000002,0.398810931175415,16.57888857074606,0.39288787933727204,black,$17k,0.4,$17k,42.0400375,34 → 51,3.54 → 3.93,17,+17k (34 → 51),"Asia
 +17k (34 → 51)",TRUE,(1995-2023),33.766394999999996,50.31368,linear,value
Israel,Asia,1995,2024,40.236967,54.736243,5354680,9974400,51028.362444021965,34449.47387327591,0.001,14.499276000000002,0.3077399175293764,16.57888857074606,0.39288787933727204,black,$14k,0.31,$14k,47.486605,34 → 51,3.54 → 3.93,17,+17k (34 → 51),"Asia
 +17k (34 → 51)",FALSE,,40.236967,54.736243,linear,value
Portugal,Southern Europe,1995,2024,33.002427000000004,40.002449,10031702,10701636,49934.544248233775,46976.14325682551,0.001,7.000021999999994,0.19235957302307097,2.9584009914082636,0.061073150190958526,black,$7k,0.19,$7k,36.502438,47 → 50,3.85 → 3.91,3,+3k (47 → 50),"Southern Europe
 +3k (47 → 50)",FALSE,,33.002427000000004,40.002449,linear,value
Greece,Southern Europe,1995,2024,26.323842000000003,32.257112,10519187,10388805,49934.544248233775,46976.14325682551,0.001,5.933269999999997,0.20326347761250704,2.9584009914082636,0.061073150190958526,black,$6k,0.2,$6k,29.290477000000003,47 → 50,3.85 → 3.91,3,+3k (47 → 50),"Southern Europe
 +3k (47 → 50)",FALSE,,26.323842000000003,32.257112,linear,value
Mexico,Latin America,1995,2024,17.773579,20.42285,90862395,130861007,23334.990473296504,18298.14139466596,0.001,2.649270999999999,0.1389413432951929,5.036849078630545,0.24315447958708095,black,$3k,0.14,$3k,19.0982145,18 → 23,2.91 → 3.15,5,+5k (18 → 23),"Latin America
 +5k (18 → 23)",FALSE,,17.773579,20.42285,linear,value
Spain,Southern Europe,1995,2024,52.04636,54.56440800000001,40052688,48807137,49934.544248233775,46976.14325682551,0.001,2.5180480000000074,0.047246942201978205,2.9584009914082636,0.061073150190958526,black,$3k,0.05,$3k,53.305384000000004,47 → 50,3.85 → 3.91,3,+3k (47 → 50),"Southern Europe
 +3k (47 → 50)",FALSE,,52.04636,54.56440800000001,linear,value
Italy,Southern Europe,1995,2024,49.665009,51.018982,57403300,58986023,49934.544248233775,46976.14325682551,0.001,1.3539730000000034,0.026897118673541293,2.9584009914082636,0.061073150190958526,black,$1k,0.03,$1k,50.341995499999996,47 → 50,3.85 → 3.91,3,+3k (47 → 50),"Southern Europe
 +3k (47 → 50)",FALSE,,49.665009,51.018982,linear,value
Lithuania,CEE,1995,2024,23.723950382218938,76.18508312365655,3626997,2888055,60.8908623465422,34.20099470019715,1,52.461132741437616,1.1666805814821697,26.68986764634505,0.576828391440762,black,+52%,1.17,+52%,49.95451675293775,34 → 61,3.53 → 4.11,27,+27% (34 → 61),"CEE
 +27% (34 → 61)",FALSE,,23.723950382218938,76.18508312365655,linear,% of DE
Latvia,CEE,1995,2024,19.851846058001946,65.6265397023683,2485908,1862441,60.8908623465422,34.20099470019715,1,45.77469364436636,1.195683179555832,26.68986764634505,0.576828391440762,black,+46%,1.2,+46%,42.73919288018513,34 → 61,3.53 → 4.11,27,+27% (34 → 61),"CEE
 +27% (34 → 61)",FALSE,,19.851846058001946,65.6265397023683,linear,% of DE
Estonia,CEE,1995,2024,20.2889455450383,56.13295291514005,1452730,1371986,60.8908623465422,34.20099470019715,1,35.84400737010175,1.0176468527784368,26.68986764634505,0.576828391440762,black,+36%,1.02,+36%,38.21094923008918,34 → 61,3.53 → 4.11,27,+27% (34 → 61),"CEE
 +27% (34 → 61)",FALSE,,20.2889455450383,56.13295291514005,linear,% of DE
Slovenia,CEE,1995,2024,57.066006390298746,88.97242642129191,1988051,2126324,60.8908623465422,34.20099470019715,1,31.906420030993168,0.4441179015291641,26.68986764634505,0.576828391440762,black,+32%,0.44,+32%,73.01921640579533,34 → 61,3.53 → 4.11,27,+27% (34 → 61),"CEE
 +27% (34 → 61)",FALSE,,57.066006390298746,88.97242642129191,linear,% of DE
Poland,CEE,1995,2024,37.21069588755704,63.67371498033602,38364630,36554707,60.8908623465422,34.20099470019715,1,26.463019092778985,0.5371755959373349,26.68986764634505,0.576828391440762,black,+26%,0.54,+26%,50.442205433946526,34 → 61,3.53 → 4.11,27,+27% (34 → 61),"CEE
 +27% (34 → 61)",FALSE,,37.21069588755704,63.67371498033602,linear,% of DE
Czechia,CEE,1995,2024,32.59835228627356,55.43253443150757,10311979,10882164,60.8908623465422,34.20099470019715,1,22.83418214523401,0.5309049417583281,26.68986764634505,0.576828391440762,black,+23%,0.53,+23%,44.015443358890565,34 → 61,3.53 → 4.11,27,+27% (34 → 61),"CEE
 +27% (34 → 61)",FALSE,,32.59835228627356,55.43253443150757,linear,% of DE
Slovakia,CEE,1995,2024,29.208234678790745,52.00024737494654,5354244,5422069,60.8908623465422,34.20099470019715,1,22.792012696155794,0.576797796715976,26.68986764634505,0.576828391440762,black,+23%,0.58,+23%,40.60424102686864,34 → 61,3.53 → 4.11,27,+27% (34 → 61),"CEE
 +27% (34 → 61)",FALSE,,29.208234678790745,52.00024737494654,linear,% of DE
Chile,Latin America,1996,2023,35.01306674249105,55.98744389280143,14734005,19658791,33.781055871282355,31.978509441843954,1,20.97437715031038,0.46940612207816423,1.8025464294384008,0.05483607093540486,black,+21%,0.47,+21%,45.500255317646236,32 → 34,3.47 → 3.52,2,+2% (32 → 34),"Latin America
 +2% (32 → 34)",TRUE,(1996-2023),35.01306674249105,55.98744389280143,linear,% of DE
Costa Rica,Latin America,1995,2023,41.538373819749545,60.215955164840054,3535133,5105469,33.781055871282355,31.978509441843954,1,18.67758134509051,0.3713196828119645,1.8025464294384008,0.05483607093540486,black,+19%,0.37,+19%,50.877164492294796,32 → 34,3.47 → 3.52,2,+2% (32 → 34),"Latin America
 +2% (32 → 34)",TRUE,(1995-2023),41.538373819749545,60.215955164840054,linear,% of DE
Hungary,CEE,1995,2024,31.89708319836908,50.40222912825017,10322744,9562314,60.8908623465422,34.20099470019715,1,18.50514592988109,0.4575208330118944,26.68986764634505,0.576828391440762,black,+19%,0.46,+19%,41.14965616330963,34 → 61,3.53 → 4.11,27,+27% (34 → 61),"CEE
 +27% (34 → 61)",FALSE,,31.89708319836908,50.40222912825017,linear,% of DE
"South
Korea",Asia,1995,2023,59.11157632043092,73.87746802037799,45368368,51748695,74.67829577658878,60.3073767294033,1,14.765891699947069,0.22298110117055353,14.370919047185481,0.21373506799559128,black,+15%,0.22,+15%,66.49452217040445,60 → 75,4.1 → 4.31,14,+14% (60 → 75),"Asia
 +14% (60 → 75)",TRUE,(1995-2023),59.11157632043092,73.87746802037799,linear,% of DE
Israel,Asia,1995,2024,70.43898366180815,78.83311123452974,5354680,9974400,74.67829577658878,60.3073767294033,1,8.394127572721587,0.11258624683909388,14.370919047185481,0.21373506799559128,black,+8%,0.11,+8%,74.63604744816894,60 → 75,4.1 → 4.31,14,+14% (60 → 75),"Asia
 +14% (60 → 75)",FALSE,,70.43898366180815,78.83311123452974,linear,% of DE
Greece,Southern Europe,1995,2024,46.08261543555257,46.45785605710432,10519187,10388805,71.91753151867876,82.23661061138857,1,0.37524062155175386,0.008109806922224804,-10.319079092709813,-0.13408052049932437,black,+0%,0.01,+0%,46.270235746328446,82 → 72,4.41 → 4.28,-10,-10% (82 → 72),"Southern Europe
 -10% (82 → 72)",FALSE,,46.08261543555257,46.45785605710432,linear,% of DE
Portugal,Southern Europe,1995,2024,57.774171106212265,57.61296974055385,10031702,10701636,71.91753151867876,82.23661061138857,1,-0.16120136565841392,-0.002794097667211556,-10.319079092709813,-0.13408052049932437,red,0%,0,0%,57.69357042338306,82 → 72,4.41 → 4.28,-10,-10% (82 → 72),"Southern Europe
 -10% (82 → 72)",FALSE,,57.774171106212265,57.61296974055385,linear,% of DE
Mexico,Latin America,1995,2024,31.114493316378855,29.413725121326202,90862395,130861007,33.781055871282355,31.978509441843954,1,-1.7007681950526532,-0.05621232739508959,1.8025464294384008,0.05483607093540486,red,-2%,-0.06,-2%,30.26410921885253,32 → 34,3.47 → 3.52,2,+2% (32 → 34),"Latin America
 +2% (32 → 34)",FALSE,,31.114493316378855,29.413725121326202,linear,% of DE
Spain,Southern Europe,1995,2024,91.11255084650355,78.58562827029003,40052688,48807137,71.91753151867876,82.23661061138857,1,-12.526922576213522,-0.1479067284883044,-10.319079092709813,-0.13408052049932437,red,-13%,-0.15,-13%,84.8490895583968,82 → 72,4.41 → 4.28,-10,-10% (82 → 72),"Southern Europe
 -10% (82 → 72)",FALSE,,91.11255084650355,78.58562827029003,linear,% of DE
Italy,Southern Europe,1995,2024,86.94374895390486,73.4793778790859,57403300,58986023,71.91753151867876,82.23661061138857,1,-13.464371074818956,-0.1682565520167411,-10.319079092709813,-0.13408052049932437,red,-13%,-0.17,-13%,80.21156341649538,82 → 72,4.41 → 4.28,-10,-10% (82 → 72),"Southern Europe
 -10% (82 → 72)",FALSE,,86.94374895390486,73.4793778790859,linear,% of DE
Lithuania,CEE,1995,2024,25.942767427316923,86.12425447121252,3626997,2888055,68.83473652175856,37.39969258893407,1,60.1814870438956,1.199898214031118,31.435043932824485,0.6100460239897103,black,+60%,1.2,+60%,56.03351094926472,37 → 69,3.62 → 4.23,31,+31% (37 → 69),"CEE
 +31% (37 → 69)",FALSE,,25.942767427316923,86.12425447121252,linear,% of W_EUR3
Latvia,CEE,1995,2024,21.708518901289025,74.18823441090217,2485908,1862441,68.83473652175856,37.39969258893407,1,52.47971550961314,1.2289008121047802,31.435043932824485,0.6100460239897103,black,+52%,1.23,+52%,47.9483766560956,37 → 69,3.62 → 4.23,31,+31% (37 → 69),"CEE
 +31% (37 → 69)",FALSE,,21.708518901289025,74.18823441090217,linear,% of W_EUR3
Estonia,CEE,1995,2024,22.186498755069305,63.45610614137349,1452730,1371986,68.83473652175856,37.39969258893407,1,41.26960738630419,1.0508644853273852,31.435043932824485,0.6100460239897103,black,+41%,1.05,+41%,42.821302448221395,37 → 69,3.62 → 4.23,31,+31% (37 → 69),"CEE
 +31% (37 → 69)",FALSE,,22.186498755069305,63.45610614137349,linear,% of W_EUR3
Slovenia,CEE,1995,2024,62.40318783076265,100.57984555311464,1988051,2126324,68.83473652175856,37.39969258893407,1,38.17665772235199,0.47733553407811247,31.435043932824485,0.6100460239897103,black,+38%,0.48,+38%,81.49151669193864,37 → 69,3.62 → 4.23,31,+31% (37 → 69),"CEE
 +31% (37 → 69)",FALSE,,62.40318783076265,100.57984555311464,linear,% of W_EUR3
Poland,CEE,1995,2024,40.690880467488995,71.98064249917583,38364630,36554707,68.83473652175856,37.39969258893407,1,31.289762031686834,0.570393228486283,31.435043932824485,0.6100460239897103,black,+31%,0.57,+31%,56.33576148333241,37 → 69,3.62 → 4.23,31,+31% (37 → 69),"CEE
 +31% (37 → 69)",FALSE,,40.690880467488995,71.98064249917583,linear,% of W_EUR3
Czechia,CEE,1995,2024,35.64716070686037,62.66431046107221,10311979,10882164,68.83473652175856,37.39969258893407,1,27.017149754211843,0.5641225743072763,31.435043932824485,0.6100460239897103,black,+27%,0.56,+27%,49.15573558396629,37 → 69,3.62 → 4.23,31,+31% (37 → 69),"CEE
 +31% (37 → 69)",FALSE,,35.64716070686037,62.66431046107221,linear,% of W_EUR3
Slovakia,CEE,1995,2024,31.939977407906223,58.78424428856813,5354244,5422069,68.83473652175856,37.39969258893407,1,26.84426688066191,0.6100154292649242,31.435043932824485,0.6100460239897103,black,+27%,0.61,+27%,45.36211084823718,37 → 69,3.62 → 4.23,31,+31% (37 → 69),"CEE
 +31% (37 → 69)",FALSE,,31.939977407906223,58.78424428856813,linear,% of W_EUR3
Chile,Latin America,1996,2023,38.40847601687203,62.901449375343795,14734005,19658791,38.12510879762986,34.985650294963165,1,24.492973358471765,0.4932910411316791,3.139458502666699,0.0859351027844196,black,+24%,0.49,+24%,50.654962696107916,35 → 38,3.55 → 3.64,3,+3% (35 → 38),"Latin America
 +3% (35 → 38)",TRUE,(1996-2023),38.40847601687203,62.901449375343795,linear,% of W_EUR3
Costa Rica,Latin America,1995,2023,45.423310787329385,67.65214826812547,3535133,5105469,38.12510879762986,34.985650294963165,1,22.228837480796088,0.3983536829984099,3.139458502666699,0.0859351027844196,black,+22%,0.4,+22%,56.53772952772743,35 → 38,3.55 → 3.64,3,+3% (35 → 38),"Latin America
 +3% (35 → 38)",TRUE,(1995-2023),45.423310787329385,67.65214826812547,linear,% of W_EUR3
Hungary,CEE,1995,2024,34.880304405175124,56.9777472095437,10322744,9562314,68.83473652175856,37.39969258893407,1,22.097442804368576,0.49073846556084266,31.435043932824485,0.6100460239897103,black,+22%,0.49,+22%,45.92902580735941,37 → 69,3.62 → 4.23,31,+31% (37 → 69),"CEE
 +31% (37 → 69)",FALSE,,34.880304405175124,56.9777472095437,linear,% of W_EUR3
"South
Korea",Asia,1995,2023,64.64007267071351,83.00074966022648,45368368,51748695,83.98925119766652,65.9477120562145,1,18.360676989512967,0.2500151013569993,18.04153914145202,0.2418266422582301,black,+18%,0.25,+18%,73.82041116546999,66 → 84,4.19 → 4.43,18,+18% (66 → 84),"Asia
 +18% (66 → 84)",TRUE,(1995-2023),64.64007267071351,83.00074966022648,linear,% of W_EUR3
Israel,Asia,1995,2024,77.0268922971819,89.11774660270498,5354680,9974400,83.98925119766652,65.9477120562145,1,12.09085430552308,0.14580387938804198,18.04153914145202,0.2418266422582301,black,+12%,0.15,+12%,83.07231944994345,66 → 84,4.19 → 4.43,18,+18% (66 → 84),"Asia
 +18% (66 → 84)",FALSE,,77.0268922971819,89.11774660270498,linear,% of W_EUR3
Greece,Southern Europe,1995,2024,50.39255922500405,52.518787841377325,10519187,10388805,79.80997308514596,85.05234553378513,1,2.1262286163732753,0.04132743947117299,-5.242372448639173,-0.06361842410294266,black,+2%,0.04,+2%,51.45567353319069,85 → 80,4.44 → 4.38,-5,-5% (85 → 80),"Southern Europe
 -5% (85 → 80)",FALSE,,50.39255922500405,52.518787841377325,linear,% of W_EUR3
Portugal,Southern Europe,1995,2024,63.17758468411916,65.12920723239316,10031702,10701636,79.80997308514596,85.05234553378513,1,1.9516225482739955,0.030423534881736856,-5.242372448639173,-0.06361842410294266,black,+2%,0.03,+2%,64.15339595825616,85 → 80,4.44 → 4.38,-5,-5% (85 → 80),"Southern Europe
 -5% (85 → 80)",FALSE,,63.17758468411916,65.12920723239316,linear,% of W_EUR3
Mexico,Latin America,1995,2024,34.024521663584984,33.25106495170034,90862395,130861007,38.12510879762986,34.985650294963165,1,-0.7734567118846414,-0.022994694846141514,3.139458502666699,0.0859351027844196,red,-1%,-0.02,-1%,33.63779330764267,35 → 38,3.55 → 3.64,3,+3% (35 → 38),"Latin America
 +3% (35 → 38)",FALSE,,34.024521663584984,33.25106495170034,linear,% of W_EUR3
Spain,Southern Europe,1995,2024,99.63398499147206,88.83797679849181,40052688,48807137,79.80997308514596,85.05234553378513,1,-10.796008192980253,-0.11468909593935621,-5.242372448639173,-0.06361842410294266,red,-11%,-0.11,-11%,94.23598089498194,85 → 80,4.44 → 4.38,-5,-5% (85 → 80),"Southern Europe
 -5% (85 → 80)",FALSE,,99.63398499147206,88.83797679849181,linear,% of W_EUR3
Lithuania,CEE,1995,2024,28.84840487204311,105.93395172895973,3626997,2888055,84.66762006525119,41.588526625708006,1,77.08554685691662,1.3007611019814938,43.07909343954318,0.7109089119400862,black,+77%,1.3,+77%,67.39117830050142,42 → 85,3.73 → 4.44,43,+43% (42 → 85),"CEE
 +43% (42 → 85)",FALSE,,28.84840487204311,105.93395172895973,linear,% of S_EUR4
Latvia,CEE,1995,2024,24.139912759552324,91.25249200930023,2485908,1862441,84.66762006525119,41.588526625708006,1,67.11257924974791,1.3297637000551563,43.07909343954318,0.7109089119400862,black,+67%,1.33,+67%,57.69620238442627,42 → 85,3.73 → 4.44,43,+43% (42 → 85),"CEE
 +43% (42 → 85)",FALSE,,24.139912759552324,91.25249200930023,linear,% of S_EUR4
Slovenia,CEE,1995,2024,69.39245910798267,123.71451653368216,1988051,2126324,84.66762006525119,41.588526625708006,1,54.322057425699484,0.5781984220284883,43.07909343954318,0.7109089119400862,black,+54%,0.58,+54%,96.55348782083242,42 → 85,3.73 → 4.44,43,+43% (42 → 85),"CEE
 +43% (42 → 85)",FALSE,,69.39245910798267,123.71451653368216,linear,% of S_EUR4
Estonia,CEE,1995,2024,24.671427231983436,78.05183483051131,1452730,1371986,84.66762006525119,41.588526625708006,1,53.380407598527874,1.151727373277761,43.07909343954318,0.7109089119400862,black,+53%,1.15,+53%,51.36163103124737,42 → 85,3.73 → 4.44,43,+43% (42 → 85),"CEE
 +43% (42 → 85)",FALSE,,24.671427231983436,78.05183483051131,linear,% of S_EUR4
Poland,CEE,1995,2024,45.24833357176798,88.53712528189095,38364630,36554707,84.66762006525119,41.588526625708006,1,43.28879171012297,0.671256116436659,43.07909343954318,0.7109089119400862,black,+43%,0.67,+43%,66.89272942682946,42 → 85,3.73 → 4.44,43,+43% (42 → 85),"CEE
 +43% (42 → 85)",FALSE,,45.24833357176798,88.53712528189095,linear,% of S_EUR4
Czechia,CEE,1995,2024,39.6397079645196,77.07791585854191,10311979,10882164,84.66762006525119,41.588526625708006,1,37.43820789402231,0.6649854622576523,43.07909343954318,0.7109089119400862,black,+37%,0.66,+37%,58.35881191153076,42 → 85,3.73 → 4.44,43,+43% (42 → 85),"CEE
 +43% (42 → 85)",FALSE,,39.6397079645196,77.07791585854191,linear,% of S_EUR4
Slovakia,CEE,1995,2024,35.51731334942181,72.30538406541497,5354244,5422069,84.66762006525119,41.588526625708006,1,36.78807071599316,0.7108783172153003,43.07909343954318,0.7109089119400862,black,+37%,0.71,+37%,53.91134870741839,42 → 85,3.73 → 4.44,43,+43% (42 → 85),"CEE
 +43% (42 → 85)",FALSE,,35.51731334942181,72.30538406541497,linear,% of S_EUR4
Chile,Latin America,1996,2023,42.568167128970224,76.9734322348737,14734005,19658791,46.83035630704645,38.884918200499456,1,34.405265105903474,0.5923536029535112,7.945438106546995,0.18592516316907381,black,+34%,0.59,+34%,59.77079968192196,39 → 47,3.66 → 3.85,8,+8% (39 → 47),"Latin America
 +8% (39 → 47)",TRUE,(1996-2023),42.568167128970224,76.9734322348737,linear,% of S_EUR4
Costa Rica,Latin America,1995,2023,50.51080475098895,82.78693260606164,3535133,5105469,46.83035630704645,38.884918200499456,1,32.27612785507269,0.49408296130791485,7.945438106546995,0.18592516316907381,black,+32%,0.49,+32%,66.6488686785253,39 → 47,3.66 → 3.85,8,+8% (39 → 47),"Latin America
 +8% (39 → 47)",TRUE,(1995-2023),50.51080475098895,82.78693260606164,linear,% of S_EUR4
Hungary,CEE,1995,2024,38.78696235317826,70.0833691923359,10322744,9562314,84.66762006525119,41.588526625708006,1,31.296406839157633,0.5916013535112186,43.07909343954318,0.7109089119400862,black,+31%,0.59,+31%,54.435165772757074,42 → 85,3.73 → 4.44,43,+43% (42 → 85),"CEE
 +43% (42 → 85)",FALSE,,38.78696235317826,70.0833691923359,linear,% of S_EUR4
"South
Korea",Asia,1995,2023,71.87987914502501,101.56924272589926,45368368,51748695,102.86958962956385,73.33397653556943,1,29.689363580874243,0.34574437966650395,29.535613093994414,0.3384380373356892,black,+30%,0.35,+30%,86.72456093546214,73 → 103,4.3 → 4.63,30,+30% (73 → 103),"Asia
 +30% (73 → 103)",TRUE,(1995-2023),71.87987914502501,101.56924272589926,linear,% of S_EUR4
Israel,Asia,1995,2024,85.6540452459423,109.61598593529983,5354680,9974400,102.86958962956385,73.33397653556943,1,23.961940689357533,0.24666676733841808,29.535613093994414,0.3384380373356892,black,+24%,0.25,+24%,97.63501559062107,73 → 103,4.3 → 4.63,30,+30% (73 → 103),"Asia
 +30% (73 → 103)",FALSE,,85.6540452459423,109.61598593529983,linear,% of S_EUR4
Mexico,Latin America,1995,2024,37.83533037786695,40.899241812389974,90862395,130861007,46.83035630704645,38.884918200499456,1,3.063911434523021,0.07786819310423461,7.945438106546995,0.18592516316907381,black,+3%,0.08,+3%,39.36728609512846,39 → 47,3.66 → 3.85,8,+8% (39 → 47),"Latin America
 +8% (39 → 47)",FALSE,,37.83533037786695,40.899241812389974,linear,% of S_EUR4
Lithuania,CEE,1995,2024,25.594257743818694,76.15083958602975,3626997,2888055,60.863493228462914,36.89727298148017,1,50.55658184221105,1.090348085261405,23.966220246982743,0.5004958952199974,black,+51%,1.09,+51%,50.872548664924224,37 → 61,3.61 → 4.11,24,+24% (37 → 61),"CEE
 +24% (37 → 61)",FALSE,,25.594257743818694,76.15083958602975,linear,% of G7
Latvia,CEE,1995,2024,21.416891222295256,65.59704200033171,2485908,1862441,60.863493228462914,36.89727298148017,1,44.180150778036456,1.1193506833350675,23.966220246982743,0.5004958952199974,black,+44%,1.12,+44%,43.50696661131349,37 → 61,3.61 → 4.11,24,+24% (37 → 61),"CEE
 +24% (37 → 61)",FALSE,,21.416891222295256,65.59704200033171,linear,% of G7
Estonia,CEE,1995,2024,21.88844999520873,56.10772237385242,1452730,1371986,60.863493228462914,36.89727298148017,1,34.21927237864369,0.9413143565576719,23.966220246982743,0.5004958952199974,black,+34%,0.94,+34%,38.99808618453058,37 → 61,3.61 → 4.11,24,+24% (37 → 61),"CEE
 +24% (37 → 61)",FALSE,,21.88844999520873,56.10772237385242,linear,% of G7
Slovenia,CEE,1995,2024,61.56487652488094,88.93243525101308,1988051,2126324,60.863493228462914,36.89727298148017,1,27.36755872613214,0.36778540530839926,23.966220246982743,0.5004958952199974,black,+27%,0.37,+27%,75.24865588794701,37 → 61,3.61 → 4.11,24,+24% (37 → 61),"CEE
 +24% (37 → 61)",FALSE,,61.56487652488094,88.93243525101308,linear,% of G7
Poland,CEE,1995,2024,40.144247734002874,63.645095030532616,38364630,36554707,60.863493228462914,36.89727298148017,1,23.50084729652974,0.46084309971657,23.966220246982743,0.5004958952199974,black,+24%,0.46,+24%,51.894671382267745,37 → 61,3.61 → 4.11,24,+24% (37 → 61),"CEE
 +24% (37 → 61)",FALSE,,40.144247734002874,63.645095030532616,linear,% of G7
