country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_start,mean_end,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
Thailand,Asia,1990,2023,8478.667,20569.902,54738282,71702397,3109.287442601651,22862.973209979453,1,12091.234999999999,0.8862756953823709,19753.685767377803,1.995125129783213,black,$12091k,0.89,0.89,9.48844637072473,3109 → 22863,8.04 → 10.04,2,+2 (8.04 → 10.04),"Asia
+2 (8.04 → 10.04)",9.045308523033546,9.931584218415916,logratio,value
Romania,CEE,1990,2023,16418.197,39374.254,22939481,19118433,17205.041615056816,40600.789118439796,1,22956.057,0.8747218580550262,23395.74750338298,0.8585850448101425,black,$22956k,0.87,0.87,10.143506500889197,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",9.706145571861684,10.58086742991671,logratio,value
Croatia,CEE,1995,2023,17526.963,41379.89,4619314,3895973,17205.041615056816,40600.789118439796,1,23852.927,0.8590545759647231,23395.74750338298,0.8585850448101425,black,$23853k,0.86,0.86,10.201023005024611,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",9.77149571704225,10.630550293006973,logratio,value
Lithuania,CEE,1990,2023,18981.588,41916.465,3694967,2854061,17205.041615056816,40600.789118439796,1,22934.876999999997,0.7922092524671588,23395.74750338298,0.8585850448101425,black,$22935k,0.79,0.79,10.247329361915522,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",9.851224735681942,10.643433988149102,logratio,value
Belarus,ex-USSR/Balkans,1990,2023,12383.924,26724.871,10186209,9115626,25766.695236348674,32527.089972335874,1,14340.946999999998,0.769195450080757,6760.3947359872,0.23299050403726912,black,$14341k,0.77,0.77,9.80875218390015,25767 → 32527,10.16 → 10.39,0.23,+0.23 (10.16 → 10.39),"ex-USSR/Balkans
+0.23 (10.16 → 10.39)",9.424154458859773,10.19334990894053,logratio,value
Israel,Asia,1990,2023,22847.686,48050.113,4544949,9256261,3109.287442601651,22862.973209979453,1,25202.426999999996,0.7433946440649585,19753.685767377803,1.995125129783213,black,$25202k,0.74,0.74,10.408302444080157,3109 → 22863,8.04 → 10.04,2,+2 (8.04 → 10.04),"Asia
+2 (8.04 → 10.04)",10.036605122047677,10.779999766112635,logratio,value
Uruguay,Latin America,1990,2023,13637.145,28649.822,3104365,3388029,13186.329495351743,20266.922154160544,1,15012.677,0.7423499105706604,7080.5926588088005,0.4298094578646791,black,$15013k,0.74,0.74,9.89172755392377,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.52055259863844,10.2629025092091,logratio,value
Egypt,Africa,1990,2023,7964.0776,16218.135,58396583,114535724,8276.909477367508,14219.964966316706,1,8254.057400000002,0.7111889305702795,5943.055488949198,0.5411773134854355,black,$8254k,0.71,0.71,9.338290874269068,8277 → 14220,9.02 → 9.56,0.54,+0.54 (9.02 → 9.56),"Africa
+0.54 (9.02 → 9.56)",8.982696408983928,9.693885339554209,logratio,value
Morocco,Africa,1990,2023,4255.4136,8652.881,24375508,37712463,8276.909477367508,14219.964966316706,1,4397.4673999999995,0.7097003684825897,5943.055488949198,0.5411773134854355,black,$4397k,0.71,0.71,8.710797423815082,8277 → 14220,9.02 → 9.56,0.54,+0.54 (9.02 → 9.56),"Africa
+0.54 (9.02 → 9.56)",8.355947239573787,9.065647608056377,logratio,value
Azerbaijan,ex-USSR/Balkans,1990,2023,10332.301,20667.957,7231035,10318161,25766.695236348674,32527.089972335874,1,10335.655999999999,0.6933095223112685,6760.3947359872,0.23299050403726912,black,$10336k,0.69,0.69,9.589685047738342,25767 → 32527,10.16 → 10.39,0.23,+0.23 (10.16 → 10.39),"ex-USSR/Balkans
+0.23 (10.16 → 10.39)",9.243030286582707,9.936339808893976,logratio,value
Costa Rica,Latin America,1990,2023,11946.281,23417.213,3121652,5105469,13186.329495351743,20266.922154160544,1,11470.931999999999,0.673051333682975,7080.5926588088005,0.4298094578646791,black,$11471k,0.67,0.67,9.724700962375087,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.3881752955336,10.061226629216574,logratio,value
Colombia,Latin America,1990,2023,9675.699,18665.95,32440020,52321104,13186.329495351743,20266.922154160544,1,8990.251,0.6570835241047766,7080.5926588088005,0.4298094578646791,black,$8990k,0.66,0.66,9.50591452540262,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.177372763350233,9.834456287455009,logratio,value
Latvia,CEE,1990,2023,19785.074,37997.824,2660082,1882336,17205.041615056816,40600.789118439796,1,18212.75,0.652601079891273,23395.74750338298,0.8585850448101425,black,$18213k,0.65,0.65,10.218983633965394,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",9.892683094019757,10.54528417391103,logratio,value
Slovakia,CEE,1990,2023,19518.736,36792.99,5266022,5518008,17205.041615056816,40600.789118439796,1,17274.253999999997,0.6339325131091429,23395.74750338298,0.8585850448101425,black,$17274k,0.63,0.63,10.196096360326656,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",9.879130103772086,10.513062616881228,logratio,value
Tunisia,Africa,1990,2023,6425.749,12011.388,8324459,12200387,8276.909477367508,14219.964966316706,1,5585.639000000001,0.6255419999098573,5943.055488949198,0.5411773134854355,black,$5586k,0.63,0.63,9.080839478799398,8277 → 14220,9.02 → 9.56,0.54,+0.54 (9.02 → 9.56),"Africa
+0.54 (9.02 → 9.56)",8.768068478844468,9.393610478754326,logratio,value
"North
Macedonia",ex-USSR/Balkans,1990,2023,12007.635,22128.395,2063645,1831749,25766.695236348674,32527.089972335874,1,10120.76,0.6113189279832109,6760.3947359872,0.23299050403726912,black,$10121k,0.61,0.61,9.698957440440523,25767 → 32527,10.16 → 10.39,0.23,+0.23 (10.16 → 10.39),"ex-USSR/Balkans
+0.23 (10.16 → 10.39)",9.393297976448919,10.00461690443213,logratio,value
Bulgaria,CEE,1990,2023,17729.385,32174.93,8822320,6795757,17205.041615056816,40600.789118439796,1,14445.545000000002,0.5959641453643737,23395.74750338298,0.8585850448101425,black,$14446k,0.6,0.6,10.080960784177599,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",9.782978711495412,10.378942856859785,logratio,value
Slovenia,CEE,1990,2023,25958.826,46360.81,1997968,2118353,17205.041615056816,40600.789118439796,1,20401.983999999997,0.5799428228848705,23395.74750338298,0.8585850448101425,black,$20402k,0.58,0.58,10.454238357817205,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",10.16426694637477,10.74420976925964,logratio,value
Georgia,ex-USSR/Balkans,1990,2023,11650.671,20752.57,5448811,3807436,25766.695236348674,32527.089972335874,1,9101.899,0.5773063195093299,6760.3947359872,0.23299050403726912,black,$9102k,0.58,0.58,9.651772213656416,25767 → 32527,10.16 → 10.39,0.23,+0.23 (10.16 → 10.39),"ex-USSR/Balkans
+0.23 (10.16 → 10.39)",9.363119053901752,9.940425373411081,logratio,value
Hungary,CEE,1990,2023,21433.262,37236.074,10381231,9686418,17205.041615056816,40600.789118439796,1,15802.812000000002,0.5523340081557382,23395.74750338298,0.8585850448101425,black,$15803k,0.55,0.55,10.248866297480632,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",9.972699293402762,10.525033301558501,logratio,value
Czechia,CEE,1990,2023,26566.367,45889.016,10301937,10809674,17205.041615056816,40600.789118439796,1,19322.649000000005,0.5465797683315691,23395.74750338298,0.8585850448101425,black,$19323k,0.55,0.55,10.460691180413116,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",10.187401296247332,10.7339810645789,logratio,value
Ecuador,Latin America,1990,2023,8236.324,13986.397,10473624,17980034,13186.329495351743,20266.922154160544,1,5750.073,0.5295310865302464,7080.5926588088005,0.4298094578646791,black,$5750k,0.53,0.53,9.281074950124214,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.01630940685909,9.545840493389337,logratio,value
Kazakhstan,ex-USSR/Balkans,1990,2023,18539.242,30988.53,17154015,20330063,25766.695236348674,32527.089972335874,1,12449.288,0.5137274612902394,6760.3947359872,0.23299050403726912,black,$12449k,0.51,0.51,10.084508684355274,25767 → 32527,10.16 → 10.39,0.23,+0.23 (10.16 → 10.39),"ex-USSR/Balkans
+0.23 (10.16 → 10.39)",9.827644953710156,10.341372415000395,logratio,value
Portugal,Southern Europe,1990,2023,25878.822,41063.926,9989475,10430680,35740.763962358076,47750.19980309279,1,15185.104,0.4617050723689178,12009.435840734717,0.28969136621749497,black,$15185k,0.46,0.46,10.392032765988986,35741 → 47750,10.48 → 10.77,0.29,+0.29 (10.48 → 10.77),"Southern Europe
+0.29 (10.48 → 10.77)",10.161180229804529,10.622885302173446,logratio,value
Paraguay,Latin America,1990,2023,9612.724,15252.22,4035697,6844101,13186.329495351743,20266.922154160544,1,5639.495999999999,0.4616374286779302,7080.5926588088005,0.4298094578646791,black,$5639k,0.46,0.46,9.401661630872251,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.170842916533287,9.632480345211217,logratio,value
Argentina,Latin America,1990,2023,16405.537,25876.053,32755859,45538356,13186.329495351743,20266.922154160544,1,9470.516,0.455699046609755,7080.5926588088005,0.4298094578646791,black,$9471k,0.46,0.46,9.93322370208692,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.705374178782044,10.161073225391798,logratio,value
Spain,Southern Europe,1990,2023,30217.459,46008.44,39084924,47911535,35740.763962358076,47750.19980309279,1,15790.981000000003,0.42040498799898435,12009.435840734717,0.28969136621749497,black,$15791k,0.42,0.42,10.526377642902531,35741 → 47750,10.48 → 10.77,0.29,+0.29 (10.48 → 10.77),"Southern Europe
+0.29 (10.48 → 10.77)",10.31617514890304,10.736580136902024,logratio,value
Brazil,Latin America,1990,2023,12177.599,18011.285,149143183,211140678,13186.329495351743,20266.922154160544,1,5833.686,0.39140038948004485,7080.5926588088005,0.4298094578646791,black,$5834k,0.39,0.39,9.603053590135158,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.407353395395136,9.798753784875181,logratio,value
"South
Africa",Africa,1990,2023,9628.174,13693.988,40746216,63212339,8276.909477367508,14219.964966316706,1,4065.8139999999985,0.3522633123556187,5943.055488949198,0.5411773134854355,black,$4066k,0.35,0.35,9.348580527206627,8277 → 14220,9.02 → 9.56,0.54,+0.54 (9.02 → 9.56),"Africa
+0.54 (9.02 → 9.56)",9.172448871028818,9.524712183384436,logratio,value
Algeria,Africa,1990,2023,11297.324,15114.172,25375759,46164169,8276.909477367508,14219.964966316706,1,3816.848,0.29106696319699127,5943.055488949198,0.5411773134854355,black,$3817k,0.29,0.29,9.477854644094734,8277 → 14220,9.02 → 9.56,0.54,+0.54 (9.02 → 9.56),"Africa
+0.54 (9.02 → 9.56)",9.332321162496239,9.62338812569323,logratio,value
Greece,Southern Europe,1990,2023,27322.46,35760.75,10258439,10242850,35740.763962358076,47750.19980309279,1,8438.29,0.2691418486669984,12009.435840734717,0.28969136621749497,black,$8438k,0.27,0.27,10.35003527788838,35741 → 47750,10.48 → 10.77,0.29,+0.29 (10.48 → 10.77),"Southern Europe
+0.29 (10.48 → 10.77)",10.21546435355488,10.48460620222188,logratio,value
Mexico,Latin America,1990,2023,17073.438,21812.656,82820134,129739713,13186.329495351743,20266.922154160544,1,4739.218000000001,0.24496642929725157,7080.5926588088005,0.4298094578646791,black,$4739k,0.24,0.24,9.867762416133047,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.74527920148442,9.990245630781672,logratio,value
Russia,ex-USSR/Balkans,1990,2023,30906.912,39221.684,148979487,145440454,25766.695236348674,32527.089972335874,1,8314.772,0.23824990891395895,6760.3947359872,0.23299050403726912,black,$8315k,0.24,0.24,10.45786008164848,25767 → 32527,10.16 → 10.39,0.23,+0.23 (10.16 → 10.39),"ex-USSR/Balkans
+0.23 (10.16 → 10.39)",10.3387351271915,10.576985036105459,logratio,value
Iran,Asia,1990,2023,13115.075,16095.771,58380046,90608663,3109.287442601651,22862.973209979453,1,2980.696,0.204794234733684,19753.685767377803,1.995125129783213,black,$2981k,0.2,0.2,9.58391472829424,3109 → 22863,8.04 → 10.04,2,+2 (8.04 → 10.04),"Asia
+2 (8.04 → 10.04)",9.481517610927398,9.686311845661082,logratio,value
Italy,Southern Europe,1990,2023,42767.633,52388.883,57031408,59499408,35740.763962358076,47750.19980309279,1,9621.25,0.2029128341525231,12009.435840734717,0.28969136621749497,black,$9621k,0.2,0.2,10.764993274235952,35741 → 47750,10.48 → 10.77,0.29,+0.29 (10.48 → 10.77),"Southern Europe
+0.29 (10.48 → 10.77)",10.66353685715969,10.866449691312212,logratio,value
Jamaica,Latin America,1990,2023,9117.886,10056.985,2379829,2839729,13186.329495351743,20266.922154160544,1,939.0990000000002,0.098029438991512,7080.5926588088005,0.4298094578646791,black,$939k,0.1,0.1,9.167007977449153,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.117993257953398,9.21602269694491,logratio,value
Moldova,ex-USSR/Balkans,1990,2023,16041.989,15866.542,4451100,3067017,25766.695236348674,32527.089972335874,1,-175.44700000000012,-0.010996981848920322,6760.3947359872,0.23299050403726912,red,$-175k,-0.01,-0.01,9.677466385302136,25767 → 32527,10.16 → 10.39,0.23,+0.23 (10.16 → 10.39),"ex-USSR/Balkans
+0.23 (10.16 → 10.39)",9.682964876226597,9.671967894377676,logratio,value
Ukraine,ex-USSR/Balkans,1990,2023,23600.672,16933.145,52054034,37732781,25766.695236348674,32527.089972335874,1,-6667.526999999998,-0.3320022423952105,6760.3947359872,0.23299050403726912,red,$-6668k,-0.33,-0.33,9.903029343986976,25767 → 32527,10.16 → 10.39,0.23,+0.23 (10.16 → 10.39),"ex-USSR/Balkans
+0.23 (10.16 → 10.39)",10.06903046518458,9.73702822278937,logratio,value
China,Asia,1990,2023,0.038556714906234905,0.3439206017783056,1153582668,1422584878,7.277921479684563,35.69371241472026,0.01,0.30536388687207067,2.1882805501762363,0.28415790935035695,1.5901292400269578,black,+0%,2.19,2.19,-2.161484732121299,0 → 0,-2.62 → -1.03,1.59,+1.59 (-2.62 → -1.03),"Asia
+1.59 (-2.62 → -1.03)",-3.2556250072094173,-1.0673444570331807,logratio,% of DE
Panama,Latin America,1990,2023,0.24241645851956556,0.5368124255043342,2455535,4458719,30.865293879718575,31.64075311895007,0.01,0.2943959669847686,0.7949915826791362,0.007754592392314947,0.024813568108423747,black,+0%,0.79,0.79,-1.0196023375693608,0 → 0,-1.18 → -1.15,0.02,+0.02 (-1.18 → -1.15),"Latin America
+0.02 (-1.18 → -1.15)",-1.4170981289089288,-0.6221065462297926,logratio,% of DE
Poland,CEE,1990,2023,0.29860793653134354,0.659102462338234,38055404,38762796,40.147616938518375,63.38602058859676,0.01,0.36049452580689045,0.791747540069286,0.23238403650078382,0.4566802570109214,black,+0%,0.79,0.79,-0.8127500450551557,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-1.2086238150897988,-0.41687627502051267,logratio,% of DE
"Dominican
Republic",Latin America,1990,2023,0.16297269170892223,0.34383141032575365,7151120,11331213,30.865293879718575,31.64075311895007,0.01,0.18085871861683142,0.7465687997364969,0.007754592392314947,0.024813568108423747,black,+0%,0.75,0.75,-1.440888227870855,0 → 0,-1.18 → -1.15,0.02,+0.02 (-1.18 → -1.15),"Latin America
+0.02 (-1.18 → -1.15)",-1.8141726277391035,-1.0676038280026066,logratio,% of DE
"South
Korea",Asia,1990,2023,0.37481477424261256,0.7763302246321001,44081380,51748695,7.277921479684563,35.69371241472026,0.01,0.40151545038948755,0.7281460082788728,0.28415790935035695,1.5901292400269578,black,+0%,0.73,0.73,-0.6172503062515732,0 → 0,-2.62 → -1.03,1.59,+1.59 (-2.62 → -1.03),"Asia
+1.59 (-2.62 → -1.03)",-0.9813233103910096,-0.2531773021121368,logratio,% of DE
Malaysia,Asia,1990,2023,0.26971419302240823,0.5082194224637221,17833124,35126249,7.277921479684563,35.69371241472026,0.01,0.23850522944131386,0.6335504343224014,0.28415790935035695,1.5901292400269578,black,+0%,0.63,0.63,-0.9936172078377813,0 → 0,-2.62 → -1.03,1.59,+1.59 (-2.62 → -1.03),"Asia
+1.59 (-2.62 → -1.03)",-1.310392424998982,-0.6768419906765806,logratio,% of DE
Serbia,ex-USSR/Balkans,1995,2023,0.19163180657669163,0.36086878875712464,7823230,6773156,60.26642484683023,50.78134783683855,0.01,0.169236982180433,0.6329385693593471,-0.09485077009991684,-0.17124602818924672,black,+0%,0.63,0.63,-1.3357101374454694,1 → 1,-0.51 → -0.68,-0.17,-0.17 (-0.51 → -0.68),"ex-USSR/Balkans
-0.17 (-0.51 → -0.68)",-1.652179422125143,-1.0192408527657957,logratio,% of DE
Chile,Latin America,1990,2023,0.25086707867738056,0.43787289204791463,13437138,19658791,30.865293879718575,31.64075311895007,0.01,0.18700581337053407,0.5570054356169404,0.007754592392314947,0.024813568108423747,black,+0%,0.56,0.56,-1.1043293293344105,0 → 0,-1.18 → -1.15,0.02,+0.02 (-1.18 → -1.15),"Latin America
+0.02 (-1.18 → -1.15)",-1.3828320471428808,-0.8258266115259404,logratio,% of DE
Estonia,CEE,1990,2023,0.3694293059414791,0.6382337700633738,1570254,1367143,40.147616938518375,63.38602058859676,0.01,0.2688044641218947,0.546745228475225,0.23238403650078382,0.4566802570109214,black,+0%,0.55,0.55,-0.7224232662293489,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.9957958804669614,-0.44905065199173644,logratio,% of DE
Croatia,CEE,1995,2023,0.38057336395992386,0.6460235420159889,4619314,3895973,40.147616938518375,63.38602058859676,0.01,0.265450178056065,0.529156977795474,0.23238403650078382,0.4566802570109214,black,+0%,0.53,0.53,-0.7014978220120842,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.9660763109098212,-0.4369193331143473,logratio,% of DE
Thailand,Asia,1990,2023,0.19846049558789003,0.32113765766322167,54738282,71702397,7.277921479684563,35.69371241472026,0.01,0.12267716207533164,0.48127980562611516,0.28415790935035695,1.5901292400269578,black,+0%,0.48,0.48,-1.3765253105184612,0 → 0,-2.62 → -1.03,1.59,+1.59 (-2.62 → -1.03),"Asia
+1.59 (-2.62 → -1.03)",-1.6171652133315186,-1.1358854077054035,logratio,% of DE
Romania,CEE,1990,2023,0.3843013899802421,0.6147115188879723,22939481,19118433,40.147616938518375,63.38602058859676,0.01,0.23041012890773016,0.4697259682987706,0.23238403650078382,0.4566802570109214,black,+0%,0.47,0.47,-0.7214651803539951,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.9563281645033804,-0.4866021962046098,logratio,% of DE
Lithuania,CEE,1990,2023,0.44430278503981185,0.6544005599843118,3694967,2854061,40.147616938518375,63.38602058859676,0.01,0.21009777494449994,0.38721336271090334,0.23238403650078382,0.4566802570109214,black,+0%,0.39,0.39,-0.6176423193276697,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.8112490006831213,-0.42403563797221805,logratio,% of DE
Belarus,ex-USSR/Balkans,1990,2023,0.28987100146317407,0.41722913771255515,10186209,9115626,60.26642484683023,50.78134783683855,0.01,0.12735813624938108,0.36419956032450157,-0.09485077009991684,-0.17124602818924672,black,+0%,0.36,0.36,-1.0562194973430403,1 → 1,-0.51 → -0.68,-0.17,-0.17 (-0.51 → -0.68),"ex-USSR/Balkans
-0.17 (-0.51 → -0.68)",-1.2383192775052911,-0.8741197171807896,logratio,% of DE
Israel,Asia,1990,2023,0.5347966946451014,0.7501591762213121,4544949,9256261,7.277921479684563,35.69371241472026,0.01,0.21536248157621074,0.3383987543087028,0.28415790935035695,1.5901292400269578,black,+0%,0.34,0.34,-0.45666923716303626,0 → 0,-2.62 → -1.03,1.59,+1.59 (-2.62 → -1.03),"Asia
+1.59 (-2.62 → -1.03)",-0.6258686143173877,-0.2874698600086848,logratio,% of DE
Uruguay,Latin America,1990,2023,0.319205195239289,0.4472815052569642,3104365,3388029,30.865293879718575,31.64075311895007,0.01,0.12807631001767522,0.33735402081440463,0.007754592392314947,0.024813568108423747,black,+0%,0.34,0.34,-0.9732441273194217,0 → 0,-1.18 → -1.15,0.02,+0.02 (-1.18 → -1.15),"Latin America
+0.02 (-1.18 → -1.15)",-1.141921137726624,-0.8045671169122194,logratio,% of DE
Egypt,Africa,1990,2023,0.18641548104158517,0.2531977977126928,58396583,114535724,19.37379492335835,22.200233337699036,0.01,0.06678231667110762,0.30619304081402404,0.02826438414340686,0.13618142372917982,black,+0%,0.31,0.31,-1.5266808069741233,0 → 0,-1.64 → -1.51,0.14,+0.14 (-1.64 → -1.51),"Africa
+0.14 (-1.64 → -1.51)",-1.6797773273811352,-1.3735842865671113,logratio,% of DE
Morocco,Africa,1990,2023,0.09960663533400324,0.1350889244090028,24375508,37712463,19.37379492335835,22.200233337699036,0.01,0.03548228907499956,0.304704478726334,0.02826438414340686,0.13618142372917982,black,+0%,0.3,0.3,-2.1541742574281093,0 → 0,-1.64 → -1.51,0.14,+0.14 (-1.64 → -1.51),"Africa
+0.14 (-1.64 → -1.51)",-2.3065264967912764,-2.001822018064942,logratio,% of DE
Azerbaijan,ex-USSR/Balkans,1990,2023,0.24184858032792794,0.32266849398038877,7231035,10318161,60.26642484683023,50.78134783683855,0.01,0.08081991365246083,0.2883136325550131,-0.09485077009991684,-0.17124602818924672,black,+0%,0.29,0.29,-1.2752866335048498,1 → 1,-0.51 → -0.68,-0.17,-0.17 (-0.51 → -0.68),"ex-USSR/Balkans
-0.17 (-0.51 → -0.68)",-1.4194434497823565,-1.1311298172273434,logratio,% of DE
Costa Rica,Latin America,1990,2023,0.2796270743611224,0.3655899251158681,3121652,5105469,30.865293879718575,31.64075311895007,0.01,0.08596285075474569,0.2680554439267195,0.007754592392314947,0.024813568108423747,black,+0%,0.27,0.27,-1.1402707188681056,0 → 0,-1.18 → -1.15,0.02,+0.02 (-1.18 → -1.15),"Latin America
+0.02 (-1.18 → -1.15)",-1.2742984408314653,-1.0062429969047457,logratio,% of DE
Colombia,Latin America,1990,2023,0.22647947120688336,0.2914131268617038,32440020,52321104,30.865293879718575,31.64075311895007,0.01,0.06493365565482043,0.2520876343485211,0.007754592392314947,0.024813568108423747,black,+0%,0.25,0.25,-1.359057155840571,0 → 0,-1.18 → -1.15,0.02,+0.02 (-1.18 → -1.15),"Latin America
+0.02 (-1.18 → -1.15)",-1.4851009730148315,-1.2330133386663105,logratio,% of DE
Latvia,CEE,1990,2023,0.4631100137890871,0.5932226704657781,2660082,1882336,40.147616938518375,63.38602058859676,0.01,0.13011265667669103,0.2476051901350175,0.23238403650078382,0.4566802570109214,black,+0%,0.25,0.25,-0.6459880472777975,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.7697906423453063,-0.5221854522102888,logratio,% of DE
Slovakia,CEE,1990,2023,0.45687582963326556,0.5744127816956222,5266022,5518008,40.147616938518375,63.38602058859676,0.01,0.11753695206235659,0.22893662335288748,0.23238403650078382,0.4566802570109214,black,+0%,0.23,0.23,-0.6688753209165346,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.7833436325929782,-0.5544070092400908,logratio,% of DE
Tunisia,Africa,1990,2023,0.15040776233615366,0.18752199245305737,8324459,12200387,19.37379492335835,22.200233337699036,0.01,0.03711423011690371,0.22054611015360157,0.02826438414340686,0.13618142372917982,black,+0%,0.22,0.22,-1.7841322024437956,0 → 0,-1.64 → -1.51,0.14,+0.14 (-1.64 → -1.51),"Africa
+0.14 (-1.64 → -1.51)",-1.8944052575205963,-1.6738591473669948,logratio,% of DE
"North
Macedonia",ex-USSR/Balkans,1990,2023,0.28106318987860873,0.3454688767183503,2063645,1831749,60.26642484683023,50.78134783683855,0.01,0.06440568683974157,0.2063230382269553,-0.09485077009991684,-0.17124602818924672,black,+0%,0.21,0.21,-1.1660142408026668,1 → 1,-0.51 → -0.68,-0.17,-0.17 (-0.51 → -0.68),"ex-USSR/Balkans
-0.17 (-0.51 → -0.68)",-1.2691757599161446,-1.0628527216891892,logratio,% of DE
Bulgaria,CEE,1990,2023,0.4149924196301734,0.5023155509286396,8822320,6795757,40.147616938518375,63.38602058859676,0.01,0.08732313129846614,0.19096825560811842,0.23238403650078382,0.4566802570109214,black,+0%,0.19,0.19,-0.7840108970655935,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.8794950248696526,-0.6885267692615342,logratio,% of DE
Slovenia,CEE,1990,2023,0.6076192723266294,0.7237857492354445,1997968,2118353,40.147616938518375,63.38602058859676,0.01,0.1161664769088151,0.17494693312861512,0.23238403650078382,0.4566802570109214,black,+0%,0.17,0.17,-0.410733323425987,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.4982067899902945,-0.32325985686167946,logratio,% of DE
Georgia,ex-USSR/Balkans,1990,2023,0.2727077193374216,0.3239894735663809,5448811,3807436,60.26642484683023,50.78134783683855,0.01,0.05128175422895931,0.17231042975307448,-0.09485077009991684,-0.17124602818924672,black,+0%,0.17,0.17,-1.2131994675867752,1 → 1,-0.51 → -0.68,-0.17,-0.17 (-0.51 → -0.68),"ex-USSR/Balkans
-0.17 (-0.51 → -0.68)",-1.2993546824633124,-1.127044252710238,logratio,% of DE
Hungary,CEE,1990,2023,0.5016892158384202,0.5813302165919114,10381231,9686418,40.147616938518375,63.38602058859676,0.01,0.07964100075349123,0.14733811839948271,0.23238403650078382,0.4566802570109214,black,+0%,0.15,0.15,-0.6161053837625603,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.6897744429623016,-0.5424363245628189,logratio,% of DE
Czechia,CEE,1990,2023,0.6218400086699675,0.7164200933339453,10301937,10809674,40.147616938518375,63.38602058859676,0.01,0.09458008466397783,0.14158387857531363,0.23238403650078382,0.4566802570109214,black,+0%,0.14,0.14,-0.40428050083007516,0 → 1,-0.91 → -0.46,0.46,+0.46 (-0.91 → -0.46),"CEE
+0.46 (-0.91 → -0.46)",-0.475072440117732,-0.3334885615424184,logratio,% of DE
