megye,telepules,nevjegyzeken,szavazo,ervenyes,MKKP,TISZA,Mi_Hazank,DK,FIDESZ_KDNP,reszvetel_pct,TISZA_pct,FIDESZ_KDNP_pct,Mi_Hazank_pct,DK_pct,MKKP_pct,gyoztes
Baranya,Hásságy,241,206,204,1,73,12,0,58,85.4772,35.7843,28.4314,5.8824,0.0,0.4902,TISZA
Baranya,Ibafa,140,99,98,0,44,5,1,48,70.7143,44.898,48.9796,5.102,1.0204,0.0,FIDESZ_KDNP
Baranya,Illocska,187,142,129,0,53,4,1,68,75.9358,41.0853,52.7132,3.1008,0.7752,0.0,FIDESZ_KDNP
Baranya,Ipacsfa,160,136,136,0,52,9,1,74,85.0,38.2353,54.4118,6.6176,0.7353,0.0,FIDESZ_KDNP
Baranya,Ivánbattyán,79,62,59,1,21,0,1,27,78.481,35.5932,45.7627,0.0,1.6949,1.6949,FIDESZ_KDNP
Baranya,Ivándárda,157,127,126,0,74,1,2,42,80.8917,58.7302,33.3333,0.7937,1.5873,0.0,TISZA
Baranya,Kacsóta,205,162,157,2,77,8,1,44,79.0244,49.0446,28.0255,5.0955,0.6369,1.2739,TISZA
Baranya,Katádfa,98,82,81,2,25,5,0,48,83.6735,30.8642,59.2593,6.1728,0.0,2.4691,FIDESZ_KDNP
Baranya,Kemse,45,41,41,0,16,1,0,24,91.1111,39.0244,58.5366,2.439,0.0,0.0,FIDESZ_KDNP
Baranya,Keszü,1100,943,943,3,577,55,15,272,85.7273,61.1877,28.8441,5.8324,1.5907,0.3181,TISZA
Baranya,Királyegyháza,691,487,485,2,229,28,5,213,70.4776,47.2165,43.9175,5.7732,1.0309,0.4124,TISZA
Baranya,Kisasszonyfa,147,113,105,0,42,4,0,49,76.8707,40.0,46.6667,3.8095,0.0,0.0,FIDESZ_KDNP
Baranya,Kisbeszterce,59,46,46,0,23,2,0,21,77.9661,50.0,45.6522,4.3478,0.0,0.0,TISZA
Baranya,Kisbudmér,62,46,46,0,22,1,0,19,74.1935,47.8261,41.3043,2.1739,0.0,0.0,TISZA
Baranya,Kisdobsza,185,133,129,1,49,4,0,75,71.8919,37.9845,58.1395,3.1008,0.0,0.7752,FIDESZ_KDNP
Baranya,Kisdér,106,79,78,1,36,6,0,35,74.5283,46.1538,44.8718,7.6923,0.0,1.2821,TISZA
Baranya,Kishajmás,141,91,88,0,42,4,2,40,64.539,47.7273,45.4545,4.5455,2.2727,0.0,TISZA
Baranya,Kisharsány,372,281,281,0,145,11,2,123,75.5376,51.6014,43.7722,3.9146,0.7117,0.0,TISZA
Baranya,Kisherend,171,130,130,1,51,11,0,67,76.0234,39.2308,51.5385,8.4615,0.0,0.7692,FIDESZ_KDNP
Baranya,Kisjakabfalva,78,46,46,0,19,0,0,26,58.9744,41.3043,56.5217,0.0,0.0,0.0,FIDESZ_KDNP
Baranya,Kiskassa,187,148,145,0,62,9,2,52,79.1444,42.7586,35.8621,6.2069,1.3793,0.0,TISZA
Baranya,Kislippó,222,155,151,0,88,4,5,54,69.8198,58.2781,35.7616,2.649,3.3113,0.0,TISZA
Baranya,Kisnyárád,120,96,92,2,32,7,0,22,80.0,34.7826,23.913,7.6087,0.0,2.1739,TISZA
Baranya,Kisszentmárton,166,117,113,1,33,4,0,66,70.4819,29.2035,58.4071,3.5398,0.0,0.885,FIDESZ_KDNP
Baranya,Kistamási,94,59,55,0,13,2,0,34,62.766,23.6364,61.8182,3.6364,0.0,0.0,FIDESZ_KDNP
Baranya,Kistapolca,155,125,125,2,61,3,0,59,80.6452,48.8,47.2,2.4,0.0,1.6,TISZA
Baranya,Kistótfalu,244,195,194,0,99,13,2,80,79.918,51.0309,41.2371,6.701,1.0309,0.0,TISZA
Baranya,Kisvaszar,225,142,133,2,40,4,0,71,63.1111,30.0752,53.3835,3.0075,0.0,1.5038,FIDESZ_KDNP
Baranya,Komló,18614,13351,13199,77,7877,657,309,4096,71.7256,59.6788,31.0327,4.9776,2.3411,0.5834,TISZA
Baranya,Kovácshida,180,133,133,1,60,6,2,64,73.8889,45.1128,48.1203,4.5113,1.5038,0.7519,FIDESZ_KDNP
Baranya,Kovácsszénája,46,40,40,0,22,2,0,13,86.9565,55.0,32.5,5.0,0.0,0.0,TISZA
Baranya,Kozármisleny,5063,4367,4291,23,2661,220,49,1284,86.2532,62.0135,29.9231,5.127,1.1419,0.536,TISZA
Baranya,Kákics,155,110,108,1,41,2,1,63,70.9677,37.963,58.3333,1.8519,0.9259,0.9259,FIDESZ_KDNP
Baranya,Kárász,247,187,185,0,96,13,3,69,75.7085,51.8919,37.2973,7.027,1.6216,0.0,TISZA
Baranya,Kásád,206,154,148,2,50,10,2,72,74.7573,33.7838,48.6486,6.7568,1.3514,1.3514,FIDESZ_KDNP
Baranya,Kátoly,240,185,180,0,71,9,1,67,77.0833,39.4444,37.2222,5.0,0.5556,0.0,TISZA
Baranya,Kékesd,140,104,103,3,42,5,1,52,74.2857,40.7767,50.4854,4.8544,0.9709,2.9126,FIDESZ_KDNP
Baranya,Kémes,349,277,275,0,132,16,0,126,79.3696,48.0,45.8182,5.8182,0.0,0.0,TISZA
Baranya,Kétújfalu,510,382,374,2,179,12,3,159,74.902,47.861,42.5134,3.2086,0.8021,0.5348,TISZA
Baranya,Kórós,147,90,88,1,26,2,0,50,61.2245,29.5455,56.8182,2.2727,0.0,1.1364,FIDESZ_KDNP
Baranya,Köblény,149,109,109,1,44,9,2,52,73.1544,40.367,47.7064,8.2569,1.8349,0.9174,FIDESZ_KDNP
Baranya,Kökény,524,427,427,3,278,25,7,102,81.4885,65.1054,23.8876,5.8548,1.6393,0.7026,TISZA
Baranya,Kölked,796,508,501,2,167,26,3,289,63.8191,33.3333,57.6846,5.1896,0.5988,0.3992,FIDESZ_KDNP
Baranya,Kővágószőlős,1113,835,812,4,434,35,5,254,75.0225,53.4483,31.2808,4.3103,0.6158,0.4926,TISZA
Baranya,Kővágótöttös,262,197,195,0,90,10,4,89,75.1908,46.1538,45.641,5.1282,2.0513,0.0,TISZA
Baranya,Lapáncsa,137,106,106,0,40,9,0,56,77.3723,37.7358,52.8302,8.4906,0.0,0.0,FIDESZ_KDNP
Baranya,Liget,274,219,208,4,109,8,1,67,79.927,52.4038,32.2115,3.8462,0.4808,1.9231,TISZA
Baranya,Lippó,374,295,283,2,118,7,1,86,78.877,41.6961,30.3887,2.4735,0.3534,0.7067,TISZA
Baranya,Liptód,128,87,86,0,18,4,0,31,67.9688,20.9302,36.0465,4.6512,0.0,0.0,FIDESZ_KDNP
Baranya,Lothárd,211,165,165,0,87,7,3,67,78.1991,52.7273,40.6061,4.2424,1.8182,0.0,TISZA
Baranya,Lovászhetény,226,154,153,0,69,13,0,71,68.1416,45.098,46.4052,8.4967,0.0,0.0,FIDESZ_KDNP
Baranya,Lánycsók,1896,1432,1416,5,560,122,12,598,75.5274,39.548,42.2316,8.6158,0.8475,0.3531,FIDESZ_KDNP
Baranya,Lúzsok,155,112,108,0,33,1,0,66,72.2581,30.5556,61.1111,0.9259,0.0,0.0,FIDESZ_KDNP
Baranya,Magyarbóly,719,523,520,2,203,33,7,261,72.7399,39.0385,50.1923,6.3462,1.3462,0.3846,FIDESZ_KDNP
Baranya,Magyaregregy,546,429,422,2,208,29,5,148,78.5714,49.2891,35.0711,6.872,1.1848,0.4739,TISZA
Baranya,Magyarhertelend,477,379,373,1,223,15,4,112,79.4549,59.7855,30.0268,4.0214,1.0724,0.2681,TISZA
Baranya,Magyarlukafa,68,44,41,0,16,1,0,24,64.7059,39.0244,58.5366,2.439,0.0,0.0,FIDESZ_KDNP
Baranya,Magyarmecske,243,182,176,0,55,0,0,101,74.8971,31.25,57.3864,0.0,0.0,0.0,FIDESZ_KDNP
Baranya,Magyarsarlós,241,201,200,1,98,23,1,74,83.4025,49.0,37.0,11.5,0.5,0.5,TISZA
Baranya,Magyarszék,785,660,658,2,294,39,7,285,84.0764,44.6809,43.3131,5.9271,1.0638,0.304,TISZA
Baranya,Magyartelek,138,113,102,0,26,7,0,49,81.8841,25.4902,48.0392,6.8627,0.0,0.0,FIDESZ_KDNP
Baranya,Majs,717,525,518,2,252,29,5,216,73.2218,48.6486,41.6988,5.5985,0.9653,0.3861,TISZA
Baranya,Markóc,40,32,31,2,10,1,0,17,80.0,32.2581,54.8387,3.2258,0.0,6.4516,FIDESZ_KDNP
Baranya,Martonfa,193,167,165,1,84,18,2,59,86.5285,50.9091,35.7576,10.9091,1.2121,0.6061,TISZA
Baranya,Maráza,130,87,85,1,22,3,1,36,66.9231,25.8824,42.3529,3.5294,1.1765,1.1765,FIDESZ_KDNP
Baranya,Marócsa,64,43,42,0,8,3,1,30,67.1875,19.0476,71.4286,7.1429,2.381,0.0,FIDESZ_KDNP
Baranya,Matty,243,179,175,0,65,11,2,94,73.6626,37.1429,53.7143,6.2857,1.1429,0.0,FIDESZ_KDNP
Baranya,Mecseknádasd,1205,955,936,3,394,56,7,304,79.2531,42.094,32.4786,5.9829,0.7479,0.3205,TISZA
Baranya,Mecsekpölöske,321,258,256,1,126,9,5,115,80.3738,49.2188,44.9219,3.5156,1.9531,0.3906,TISZA
Baranya,Mekényes,204,158,152,1,82,9,2,56,77.451,53.9474,36.8421,5.9211,1.3158,0.6579,TISZA
Baranya,Merenye,167,138,135,0,43,5,1,84,82.6347,31.8519,62.2222,3.7037,0.7407,0.0,FIDESZ_KDNP
Baranya,Meződ,98,71,71,0,45,4,2,20,72.449,63.3803,28.169,5.6338,2.8169,0.0,TISZA
Baranya,Mindszentgodisa,576,392,384,2,142,12,4,167,68.0556,36.9792,43.4896,3.125,1.0417,0.5208,FIDESZ_KDNP
Baranya,Mohács,13775,12848,12710,79,6604,834,77,4757,93.2704,51.9591,37.4272,6.5618,0.6058,0.6216,TISZA
Baranya,Molvány,139,89,88,0,39,6,0,42,64.0288,44.3182,47.7273,6.8182,0.0,0.0,FIDESZ_KDNP
Baranya,Monyoród,144,111,110,2,51,10,1,42,77.0833,46.3636,38.1818,9.0909,0.9091,1.8182,TISZA
Baranya,Mozsgó,637,447,442,3,198,25,3,209,70.1727,44.7964,47.2851,5.6561,0.6787,0.6787,FIDESZ_KDNP
Baranya,Mágocs,1751,1273,1253,3,612,65,17,528,72.7013,48.8428,42.1389,5.1875,1.3567,0.2394,TISZA
Baranya,Mánfa,643,512,511,3,298,24,8,165,79.6267,58.317,32.2896,4.6967,1.5656,0.5871,TISZA
Baranya,Márfa,136,109,109,0,58,5,1,45,80.1471,53.211,41.2844,4.5872,0.9174,0.0,TISZA
Baranya,Máriakéménd,413,283,281,4,106,21,2,118,68.523,37.7224,41.9929,7.4733,0.7117,1.4235,FIDESZ_KDNP
Baranya,Márok,328,267,265,0,90,9,0,127,81.4024,33.9623,47.9245,3.3962,0.0,0.0,FIDESZ_KDNP
Baranya,Máza,888,681,658,1,346,21,4,192,76.6892,52.5836,29.1793,3.1915,0.6079,0.152,TISZA
Baranya,Nagybudmér,131,102,102,0,29,3,0,60,77.8626,28.4314,58.8235,2.9412,0.0,0.0,FIDESZ_KDNP
Baranya,Nagycsány,103,78,78,0,54,2,0,21,75.7282,69.2308,26.9231,2.5641,0.0,0.0,TISZA
Baranya,Nagydobsza,441,297,295,0,143,16,0,134,67.3469,48.4746,45.4237,5.4237,0.0,0.0,TISZA
Baranya,Nagyhajmás,205,146,138,0,60,13,0,53,71.2195,43.4783,38.4058,9.4203,0.0,0.0,TISZA
Baranya,Nagyharsány,1117,775,763,5,369,23,6,342,69.3823,48.3617,44.8231,3.0144,0.7864,0.6553,TISZA
Baranya,Nagykozár,1539,1316,1288,5,778,55,4,392,85.5101,60.4037,30.4348,4.2702,0.3106,0.3882,TISZA
Baranya,Nagynyárád,509,419,417,4,160,15,4,202,82.3183,38.3693,48.4412,3.5971,0.9592,0.9592,FIDESZ_KDNP
Baranya,Nagypall,285,232,226,3,92,10,2,107,81.4035,40.708,47.3451,4.4248,0.885,1.3274,FIDESZ_KDNP
Baranya,Nagypeterd,501,406,400,3,212,31,8,143,81.0379,53.0,35.75,7.75,2.0,0.75,TISZA
Baranya,Nagytótfalu,260,206,206,2,90,5,1,108,79.2308,43.6893,52.4272,2.4272,0.4854,0.9709,FIDESZ_KDNP
Baranya,Nagyváty,219,177,175,2,48,8,0,108,80.8219,27.4286,61.7143,4.5714,0.0,1.1429,FIDESZ_KDNP
